Text,truth,pre,pred_raw,input_tokens,output_tokens,total_tokens,runtime,acc,bleu,chrf
We will work closely for cooperation within multilateral frameworks such as the Shanghai Cooperation Organization to help seeking advancement while stabilizing cooperation in the region,密切在上海合作组织等多边框架内的合作， 共同助力地区合作稳中求进,"the region

Translation (Chinese):assistant

我們將密切合作於多邊框架內，如上海合作組織等，幫助尋求進步同時穩定地區合作","the region

Translation (Chinese):assistant

我們將密切合作於多邊框架內，如上海合作組織等，幫助尋求進步同時穩定地區合作",104,56,160,0.07245090487413108,0.03811371857291641,0.03811371857291641,0.14876379181374746
and work to inject constructive force into the peaceful development of the world.,为世界的和平发展注入建设性力量,"(English):
and work to inject constructive force into the peaceful development of the world.

Translation (Chinese):assistant

并致力于将建设性的力量注入世界的和平发展。","(English):
and work to inject constructive force into the peaceful development of the world.

Translation (Chinese):assistant

并致力于将建设性的力量注入世界的和平发展。",90,70,160,0.07245090487413108,0.03811371857291641,0.03811371857291641,0.14876379181374746
Putin welcomed Li Keqiang to Russia to attend the Prime Ministerial Meeting of SCO Member Countries.,普京欢迎李克强来俄出席上海合作组织成员国总理会议。,"attend the Prime Ministerial Meeting of SCO Member Countries.

Translation (Chinese):assistant

普京欢迎李克强来俄罗斯出席SCO成员国总理会议。","attend the Prime Ministerial Meeting of SCO Member Countries.

Translation (Chinese):assistant

普京欢迎李克强来俄罗斯出席SCO成员国总理会议。",96,64,160,0.07245090487413108,0.03811371857291641,0.03811371857291641,0.14876379181374746
He expressed that,他表示,"input text from English to Chinese.
Think step by step internally.
Output only the final translation.

Input (English):
He expressed that

Translation (Chinese):assistant

他表达了那個想法。","input text from English to Chinese.
Think step by step internally.
Output only the final translation.

Input (English):
He expressed that

Translation (Chinese):assistant

他表达了那個想法。",80,80,160,0.07245090487413108,0.03811371857291641,0.03811371857291641,0.14876379181374746
"at present, the trade between Russia and China has enjoyed good growth momentum and that cooperation in energy, transport infrastructure, agriculture and local areas has been actively promoted.",当前俄中贸易增长势头良好，能源、交通基础设施、农业、地方等领域合作积极推进。,"(Chinese):assistant

目前，俄中贸易呈现出良好的增长势头，能源、交通基础设施、农业和地方合作等领域也积极推进。","(Chinese):assistant

目前，俄中贸易呈现出良好的增长势头，能源、交通基础设施、农业和地方合作等领域也积极推进。",108,52,160,0.07245090487413108,0.03811371857291641,0.03811371857291641,0.14876379181374746
The Eurasian Economic Union and the Belt and Road Initiative are complementary.,欧亚经济联盟和一带一路倡议具有互补性。,"(English):
The Eurasian Economic Union and the Belt and Road Initiative are complementary.

Translation (Chinese):assistant

欧洲-亚欧大陆桥经济联盟和一带一路倡议是互补的。","(English):
The Eurasian Economic Union and the Belt and Road Initiative are complementary.

Translation (Chinese):assistant

欧洲-亚欧大陆桥经济联盟和一带一路倡议是互补的。",90,70,160,0.07245090487413108,0.03811371857291641,0.03811371857291641,0.14876379181374746
"We hope that both sides will lead well in development strategy and better realize win-win, mutually beneficial cooperation.",希望双方对接好发展战略，更好实现互利双赢。,"and better realize win-win, mutually beneficial cooperation.

Translation (Chinese):assistant

我們希望雙方在發展戰略上能夠互相合作，共同實現雙贏、互利的合作。","and better realize win-win, mutually beneficial cooperation.

Translation (Chinese):assistant

我們希望雙方在發展戰略上能夠互相合作，共同實現雙贏、互利的合作。",97,63,160,0.07245090487413108,0.03811371857291641,0.03811371857291641,0.14876379181374746
Both sides also exchanged views on international and regional issues of common concern.,双方还就共同关心的国际和地区问题交换看法。,"(English):
Both sides also exchanged views on international and regional issues of common concern.

Translation (Chinese):assistant

雙方還就國際和地區問題交換了意見。","(English):
Both sides also exchanged views on international and regional issues of common concern.

Translation (Chinese):assistant

雙方還就國際和地區問題交換了意見。",90,70,160,0.07245090487413108,0.03811371857291641,0.03811371857291641,0.14876379181374746
"Viewers, this is Russia's Sochi International Airport. At the invitation of Russian Prime Minister Medvedev, Premier Li Keqiang arrived here on the noon of the 30th, local time,",各位观众这里是俄罗斯索契国际机场， 应俄罗斯总理梅德韦杰夫邀请当地时间三十号中午国务院总理李克强抵达这里。,"(Chinese):assistant

觀眾們，這是俄羅斯的索契國際機場。受俄羅斯總理梅德韋傑夫的邀請，李克強總理在當地時間30日中午抵達這裡，","(Chinese):assistant

觀眾們，這是俄羅斯的索契國際機場。受俄羅斯總理梅德韋傑夫的邀請，李克強總理在當地時間30日中午抵達這裡，",118,65,183,0.09224043106405588,0.03811371857291641,0.03811371857291641,0.14876379181374746
"to attend the 16th Prime Ministerial Meeting of SCO Member Countries. Senior officials of the Russian government and the Chinese ambassador in Russia, Li Hui, welcomed him at the airport.",出席上海合作组织成员国总理第十六次会议， 俄罗斯政府高级官员和中国驻俄罗斯大使李辉等在机场迎接。,"the airport.

Translation (Chinese):assistant

出席第十六届上海合作组织成员国首脑会议。俄罗斯政府高级官员和在俄罗斯的中国大使李辉在机场迎接了他。","the airport.

Translation (Chinese):assistant

出席第十六届上海合作组织成员国首脑会议。俄罗斯政府高级官员和在俄罗斯的中国大使李辉在机场迎接了他。",114,69,183,0.09224043106405588,0.03811371857291641,0.03811371857291641,0.14876379181374746
"Li Keqiang said that since its establishment 16 years ago, the SCO",李克强表示，上海合作组织成立十六年来,"final translation.

Input (English):
Li Keqiang said that since its establishment 16 years ago, the SCO

Translation (Chinese):assistant

李克强表示，自成立以来，SCO已经过去了16年。","final translation.

Input (English):
Li Keqiang said that since its establishment 16 years ago, the SCO

Translation (Chinese):assistant

李克强表示，自成立以来，SCO已经过去了16年。",93,90,183,0.09224043106405588,0.03811371857291641,0.03811371857291641,0.14876379181374746
has become an important platform for maintaining regional security and stability and promoting common development and prosperity.,已经成为维护地区安全稳定、促进共同发展繁荣的重要平台。,".

Input (English):
has become an important platform for maintaining regional security and stability and promoting common development and prosperity.

Translation (Chinese):assistant

已成为维护地区安全稳定和促进共同发展繁荣的重要平台。",".

Input (English):
has become an important platform for maintaining regional security and stability and promoting common development and prosperity.

Translation (Chinese):assistant

已成为维护地区安全稳定和促进共同发展繁荣的重要平台。",94,89,183,0.09224043106405588,0.03811371857291641,0.03811371857291641,0.14876379181374746
"I look forward to meeting with all parties in Sochi, the Pearl of the Black Sea, to sort out the results and tap potential after the first SCO enlargement.",我期待同各方齐聚黑海明珠索契，在上合组织首次扩员后，共同梳理成果，挖掘潜力。,"tap potential after the first SCO enlargement.

Translation (Chinese):assistant

我期待在黑海的珍珠——索契与所有相关方会面，讨论第一次SCO扩大后结果并挖掘潜力。","tap potential after the first SCO enlargement.

Translation (Chinese):assistant

我期待在黑海的珍珠——索契与所有相关方会面，讨论第一次SCO扩大后结果并挖掘潜力。",109,74,183,0.09224043106405588,0.03811371857291641,0.03811371857291641,0.14876379181374746
"At this new starting point,",在新的起点上,"a translation assistant.
Translate the input text from English to Chinese.
Think step by step internally.
Output only the final translation.

Input (English):
At this new starting point,

Translation (Chinese):assistant

在这个新的起点上。","a translation assistant.
Translate the input text from English to Chinese.
Think step by step internally.
Output only the final translation.

Input (English):
At this new starting point,

Translation (Chinese):assistant

在这个新的起点上。",82,101,183,0.09224043106405588,0.03811371857291641,0.03811371857291641,0.14876379181374746
"On the afternoon of November 30th local time, Premier Li Keqiang met with Tajikistan Prime Minister Rasulzoda, Pakistani Prime Minister Abbasi and Uzbekistan Prime Minister Aripov in their hotel in Sochi.",当地时间十一月三十号下午，国务院总理李克强在索契下榻饭店会见塔吉克斯坦总理拉苏尔佐达，巴基斯坦总理阿巴西，乌兹别克斯坦总理阿里波夫。,11月30日当地时间下午，李克强总理在俄罗斯索契会见塔吉克斯坦总理拉苏尔佐达、巴基斯坦总理阿巴西和乌兹别克斯坦总理阿里波夫。,11月30日当地时间下午，李克强总理在俄罗斯索契会见塔吉克斯坦总理拉苏尔佐达、巴基斯坦总理阿巴西和乌兹别克斯坦总理阿里波夫。,124,59,183,0.09224043106405588,0.03811371857291641,0.03811371857291641,0.14876379181374746
"Rasulzoda said that China is welcome to continue to participate in power development, natural gas pipelines, transport facilities, and other important projects of Tajikistan.",拉苏尔佐达表示，欢迎中方继续参与塔电力开发、天然气管道、交通设施等重要项目。,"important projects of Tajikistan.

Translation (Chinese):assistant

拉苏尔佐达表示，中国欢迎继续参与塔吉克斯坦的电力发展、天然气管道、运输设施等重要项目。","important projects of Tajikistan.

Translation (Chinese):assistant

拉苏尔佐达表示，中国欢迎继续参与塔吉克斯坦的电力发展、天然气管道、运输设施等重要项目。",110,73,183,0.09224043106405588,0.03811371857291641,0.03811371857291641,0.14876379181374746
Tajikistan hopes to provide preferential policy support for Chinese enterprises.,塔方愿为中国企业提供优惠政策支持。,".
Output only the final translation.

Input (English):
Tajikistan hopes to provide preferential policy support for Chinese enterprises.

Translation (Chinese):assistant

塔吉克斯坦希望为中国企业提供优惠政策支持。",".
Output only the final translation.

Input (English):
Tajikistan hopes to provide preferential policy support for Chinese enterprises.

Translation (Chinese):assistant

塔吉克斯坦希望为中国企业提供优惠政策支持。",91,92,183,0.09224043106405588,0.03811371857291641,0.03811371857291641,0.14876379181374746
"When meeting with Abbasi, Li Keqiang said that China willl uphold its high level of political sincerity, explore the construction of a free trade area with Pakistan,",在会见阿巴西时李克强表示 ，中方愿秉持高度的政治诚意，同巴方探讨自贸区建设,"a free trade area with Pakistan,

Translation (Chinese):assistant

當與阿巴西會面時，李克強表示中國將堅持高水平的政治誠信，探索與巴基斯坦建設自由貿易區的機會。","a free trade area with Pakistan,

Translation (Chinese):assistant

當與阿巴西會面時，李克強表示中國將堅持高水平的政治誠信，探索與巴基斯坦建設自由貿易區的機會。",110,73,183,0.09224043106405588,0.03811371857291641,0.03811371857291641,0.14876379181374746
"promote the balanced development of trade between the two countries, and promote cooperation between the two countries.",促进双方贸易平衡发展， 推动两国企业加强合作。,"):
promote the balanced development of trade between the two countries, and promote cooperation between the two countries.

Translation (Chinese):assistant

促进两国之间的贸易平衡发展，促进两国之间的合作。","):
promote the balanced development of trade between the two countries, and promote cooperation between the two countries.

Translation (Chinese):assistant

促进两国之间的贸易平衡发展，促进两国之间的合作。",96,87,183,0.09224043106405588,0.03811371857291641,0.03811371857291641,0.14876379181374746
We thank Pakistan for its security guarantee provided to Chinese enterprises and citizens in Pakistan.,感谢巴方对中国在巴企业和公民提供的安全保障,"only the final translation.

Input (English):
We thank Pakistan for its security guarantee provided to Chinese enterprises and citizens in Pakistan.

Translation (Chinese):assistant

我們感謝巴基斯坦為中國企業和巴基斯坦公民提供的安全保證。","only the final translation.

Input (English):
We thank Pakistan for its security guarantee provided to Chinese enterprises and citizens in Pakistan.

Translation (Chinese):assistant

我們感謝巴基斯坦為中國企業和巴基斯坦公民提供的安全保證。",92,91,183,0.09224043106405588,0.03811371857291641,0.03811371857291641,0.14876379181374746
China is ready to continue its cooperation in security and defense with Pakistan and make contributions to regional peace and stability.,中方愿同巴方继续开展安全防务合作， 为地区和平稳定做出贡献。,"to continue its cooperation in security and defense with Pakistan and make contributions to regional peace and stability.

Translation (Chinese):assistant

中国准备继续与巴基斯坦在安全和防御方面进行合作，并为地区和平与稳定做出贡献。","to continue its cooperation in security and defense with Pakistan and make contributions to regional peace and stability.

Translation (Chinese):assistant

中国准备继续与巴基斯坦在安全和防御方面进行合作，并为地区和平与稳定做出贡献。",98,85,183,0.09224043106405588,0.03811371857291641,0.03811371857291641,0.14876379181374746
Li Keqiang pointed out that China welcomes Pakistan as an official member of the Shanghai Cooperation Organization for its first time to attend the prime ministerial meeting and is willing to continue close communication and coordination with Pakistan in the multilateral agencies and regional affairs,李克强指出，中方欢迎巴基斯坦首次作为上海合作组织正式成员参加总理会， 愿继续同巴方密切在上合组织等多边机构,李克强指出，中国欢迎巴基斯坦作为上海合作组织的正式成员第一次出席首脑会议，并愿意继续在多边机构和地区事务中与巴基斯坦保持密切的沟通和协调。,李克强指出，中国欢迎巴基斯坦作为上海合作组织的正式成员第一次出席首脑会议，并愿意继续在多边机构和地区事务中与巴基斯坦保持密切的沟通和协调。,126,57,183,0.09224043106405588,0.03811371857291641,0.03811371857291641,0.14876379181374746
such as the SCO.,和地区事务中的沟通协调,"You are a translation assistant.
Translate the input text from English to Chinese.
Think step by step internally.
Output only the final translation.

Input (English):
such as the SCO.

Translation (Chinese):assistant

如同SCO。","You are a translation assistant.
Translate the input text from English to Chinese.
Think step by step internally.
Output only the final translation.

Input (English):
such as the SCO.

Translation (Chinese):assistant

如同SCO。",81,102,183,0.09224043106405588,0.03811371857291641,0.03811371857291641,0.14876379181374746
"Abbasi said that the at present, the economic corridor construction in Pakistan and China is proceeding smoothly.",阿巴西表示，当前巴中经济走廊建设进展顺利。,"):
Abbasi said that the at present, the economic corridor construction in Pakistan and China is proceeding smoothly.

Translation (Chinese):assistant

阿巴西说，目前，巴基斯坦和中国的经济走廊建设正在顺利进行。","):
Abbasi said that the at present, the economic corridor construction in Pakistan and China is proceeding smoothly.

Translation (Chinese):assistant

阿巴西说，目前，巴基斯坦和中国的经济走廊建设正在顺利进行。",96,87,183,0.09224043106405588,0.03811371857291641,0.03811371857291641,0.14876379181374746
Pakistan will continue to make every effort to promote corridor construction,巴方将继续全力推进走廊建设,"by step internally.
Output only the final translation.

Input (English):
Pakistan will continue to make every effort to promote corridor construction

Translation (Chinese):assistant

巴基斯坦将继续努力促进走廊建设","by step internally.
Output only the final translation.

Input (English):
Pakistan will continue to make every effort to promote corridor construction

Translation (Chinese):assistant

巴基斯坦将继续努力促进走廊建设",88,90,178,0.08861790399896563,0.03811371857291641,0.03811371857291641,0.14876379181374746
"When meeting with Aripov, Li Keqiang said President Xi Jinping held a meeting with President Mirziyoyev, who has visited China in May of this year.",在会见阿里波夫时李克强表示，习近平主席同今年五月访华的米尔济约耶夫总统举行会晤。,"year.

Translation (Chinese):assistant

当与阿里波夫会面时，李克强表示，习近平主席与米尔济约耶夫总统举行了会面，后者今年五月曾访问中国。","year.

Translation (Chinese):assistant

当与阿里波夫会面时，李克强表示，习近平主席与米尔济约耶夫总统举行了会面，后者今年五月曾访问中国。",112,66,178,0.08861790399896563,0.03811371857291641,0.03811371857291641,0.14876379181374746
"Uzbekistan is ready to make joint efforts with China to strengthen cooperation in transportation facilities, hydropower, and other fields so as to promote the all-round development of bilateral relations and cooperation.",乌方愿同中方共同努力，加强交通设施、水电等领域合作，推动两国关系与合作全面发展。,"(Chinese):assistant

烏茲別克準備與中國共同努力，增強交通設施、水力發電和其他領域的合作，以促進雙邊關係和合作的全面發展。","(Chinese):assistant

烏茲別克準備與中國共同努力，增強交通設施、水力發電和其他領域的合作，以促進雙邊關係和合作的全面發展。",115,63,178,0.08861790399896563,0.03811371857291641,0.03811371857291641,0.14876379181374746
Uzbekistan hopes to strengthen cooperation between the two countries within the SCO framework.,乌方愿加强两国在上合组织框架内合作。,"translation.

Input (English):
Uzbekistan hopes to strengthen cooperation between the two countries within the SCO framework.

Translation (Chinese):assistant

烏茲別克希望在SCO框架下加強兩國之間的合作。","translation.

Input (English):
Uzbekistan hopes to strengthen cooperation between the two countries within the SCO framework.

Translation (Chinese):assistant

烏茲別克希望在SCO框架下加強兩國之間的合作。",92,86,178,0.08861790399896563,0.03811371857291641,0.03811371857291641,0.14876379181374746
The decisions on the Provisional Regulations will be implemented from the date of its promulgation.,暂行条例的决定， 自公布之日起施行。,"The decisions on the Provisional Regulations will be implemented from the date of its promulgation.

Translation (Chinese):assistant

《臨時規則》相關決定將自頒布之日起實施。","The decisions on the Provisional Regulations will be implemented from the date of its promulgation.

Translation (Chinese):assistant

《臨時規則》相關決定將自頒布之日起實施。",95,83,178,0.08861790399896563,0.03811371857291641,0.03811371857291641,0.14876379181374746
"In accordance with the plan of the Central Party Committee and the State Council, a pilot project to replace the business tax with a value-added tax was launched in 2012 and was fully launched from May 1, 2016.",按照党中央国务院的部署，二零一二年启动营业税改征增值税试点， 二零一六年五月一号全面推开。,根據中央黨政領導小組和國務院的計劃，於2012年啟動了一個試點項目，將商業稅替代為增值稅，於2016年5月1日全面實施。,根據中央黨政領導小組和國務院的計劃，於2012年啟動了一個試點項目，將商業稅替代為增值稅，於2016年5月1日全面實施。,123,55,178,0.08861790399896563,0.03811371857291641,0.03811371857291641,0.14876379181374746
"After launching the pilots to replace the business tax with a value-added tax,",全面推开营改增试点后,"the final translation.

Input (English):
After launching the pilots to replace the business tax with a value-added tax,

Translation (Chinese):assistant

在推行将商业税替换为增值税的飞行员之后，","the final translation.

Input (English):
After launching the pilots to replace the business tax with a value-added tax,

Translation (Chinese):assistant

在推行将商业税替换为增值税的飞行员之后，",91,87,178,0.08861790399896563,0.03811371857291641,0.03811371857291641,0.14876379181374746
"the service fields previously having a business tax have uniformly levied value-added taxes. The business tax that has been implemented for more than 60 years has been virtually eliminated,",原来施行营业税的服务业领域已统一征收增值税，实质上全面取消了实施六十多年的营业税 。,"been virtually eliminated,

Translation (Chinese):assistant

這些曾經徵收商業稅的服務項目，均已統一徵收增值稅。已經實施超過60年的商業稅，已經被大大減少，","been virtually eliminated,

Translation (Chinese):assistant

這些曾經徵收商業稅的服務項目，均已統一徵收增值稅。已經實施超過60年的商業稅，已經被大大減少，",110,68,178,0.08861790399896563,0.03811371857291641,0.03811371857291641,0.14876379181374746
and delivered a congratulatory speech on behalf of the CPC Central Committee.,并代表中共中央致贺词,"Output only the final translation.

Input (English):
and delivered a congratulatory speech on behalf of the CPC Central Committee.

Translation (Chinese):assistant

并代表中共中央致贺词。","Output only the final translation.

Input (English):
and delivered a congratulatory speech on behalf of the CPC Central Committee.

Translation (Chinese):assistant

并代表中共中央致贺词。",90,88,178,0.08861790399896563,0.03811371857291641,0.03811371857291641,0.14876379181374746
"The congratulatory speech pointed out that since the 18th CPC National Congress, the party and the country have made historic achievements, and historic changes have taken place.",贺词指出， 中共十八大以来，党和国家事业取得了历史性成就、 发生了历史性变革。,"changes have taken place.

Translation (Chinese):assistant

自十八大以来，党和国家取得了历史性成就，发生了历史性变化。","changes have taken place.

Translation (Chinese):assistant

自十八大以来，党和国家取得了历史性成就，发生了历史性变化。",109,69,178,0.08861790399896563,0.03811371857291641,0.03811371857291641,0.14876379181374746
The united front and multi-party cooperation have made important contributions.,统一战线和多党合作作出了重要贡献。,"by step internally.
Output only the final translation.

Input (English):
The united front and multi-party cooperation have made important contributions.

Translation (Chinese):assistant

統一戰線和多黨合作已經做出了重要貢獻。","by step internally.
Output only the final translation.

Input (English):
The united front and multi-party cooperation have made important contributions.

Translation (Chinese):assistant

統一戰線和多黨合作已經做出了重要貢獻。",88,90,178,0.08861790399896563,0.03811371857291641,0.03811371857291641,0.14876379181374746
"Over the past five years, the China Association Promoting Democracy has upheld the principle of providing assistance to the ruling party, fulfilling its duties for the country, and serving the people,",五年来，民进秉持为执政党助力、为国家尽责、为人民服务的使命担当,"people,

Translation (Chinese):assistant

過去五年來，中國促進民主協會一直堅持為執政黨提供援助，為國家履行職責，為人民服務，","people,

Translation (Chinese):assistant

過去五年來，中國促進民主協會一直堅持為執政黨提供援助，為國家履行職責，為人民服務，",112,66,178,0.08861790399896563,0.03811371857291641,0.03811371857291641,0.14876379181374746
"conduct extensive and in-depth investigations and studies, actively offer suggestions and opinions,",广泛深入调研，积极建言献策,"the final translation.

Input (English):
conduct extensive and in-depth investigations and studies, actively offer suggestions and opinions,

Translation (Chinese):assistant

進行廣泛和深入的調查和研究，積極提出建議和意見。","the final translation.

Input (English):
conduct extensive and in-depth investigations and studies, actively offer suggestions and opinions,

Translation (Chinese):assistant

進行廣泛和深入的調查和研究，積極提出建議和意見。",91,87,178,0.08861790399896563,0.03811371857291641,0.03811371857291641,0.14876379181374746
"and make new contributions to implementation of the strategy of rejuvenating the country through science and education, the strategy of strengthening the country by employing qualified personnel and the strategy of innovation-driven development,",为实施科教兴国战略、人才强国战略、创新驱动发展战略等作出新贡献。,",

Translation (Chinese):assistant

并通过科学和教育来实现国家复兴战略、通过高素质人才来增强国家实力战略和创新驱动发展战略。",",

Translation (Chinese):assistant

并通过科学和教育来实现国家复兴战略、通过高素质人才来增强国家实力战略和创新驱动发展战略。",113,65,178,0.08861790399896563,0.03811371857291641,0.03811371857291641,0.14876379181374746
"accurately grasp the requirements of building socialist participating parties with Chinese characteristics, earnestly perform the functions of participating in politics and discussing politics, supervising democratically and participating in the political consultation under the leadership of the Communist Party of China.",准确把握建设中国特色社会主义参政党的要求，切实履行好参政议政、民主监督、参加中国共产党领导的政治协商职能。,准确把握建设有中国特色的社会主义参与党的要求，认真履行参与政治讨论政治、民主监督和政治协商职责，坚持中国共产党的领导。,准确把握建设有中国特色的社会主义参与党的要求，认真履行参与政治讨论政治、民主监督和政治协商职责，坚持中国共产党的领导。,123,55,178,0.08861790399896563,0.03811371857291641,0.03811371857291641,0.14876379181374746
and promote a new level of self-building.,推进自身建设迈上新台阶,"English to Chinese.
Think step by step internally.
Output only the final translation.

Input (English):
and promote a new level of self-building.

Translation (Chinese):assistant

推動並促進自我建設的新水平。","English to Chinese.
Think step by step internally.
Output only the final translation.

Input (English):
and promote a new level of self-building.

Translation (Chinese):assistant

推動並促進自我建設的新水平。",85,93,178,0.08861790399896563,0.03811371857291641,0.03811371857291641,0.14876379181374746
"Zhang Baowen, Vice President of the NPC Standing Committee and President of the NLD, delivered a congratulatory message on behalf of the Central Committee of the Democratic Parties and the All-China Federation of Industry and Commerce.",全国人大常委会副委员长、民盟中央主席张宝文代表各民主党派中央、全国工商联致贺词。,"(Chinese):assistant

张宝文，全国人民代表大会常务委员会副委员长和全国工商联主席，代表民主党派中央委员会和全国工商联致贺。","(Chinese):assistant

张宝文，全国人民代表大会常务委员会副委员长和全国工商联主席，代表民主党派中央委员会和全国工商联致贺。",121,52,173,0.07330922606161039,0.03811371857291641,0.03811371857291641,0.14876379181374746
"Yan Junqi, Executive President of the presidium of the General Assembly, delivered a working report on behalf of the 13th Central Committee of the People's Republic of China.",大会主席团常务主席严隽琪代表民进第十三届中央委员会作工作报告。,"People's Republic of China.

Translation (Chinese):assistant

阎俊奇，总会主席团主席，代表中国共产党第十三届中央委员会向大会提交了工作报告。","People's Republic of China.

Translation (Chinese):assistant

阎俊奇，总会主席团主席，代表中国共产党第十三届中央委员会向大会提交了工作报告。",114,59,173,0.07330922606161039,0.03811371857291641,0.03811371857291641,0.14876379181374746
"Liu Yandong, You Quan, Qiangba Puncog, Zhang Qingli,",刘延东、尤权、向巴平措、张庆黎,"English):
Liu Yandong, You Quan, Qiangba Puncog, Zhang Qingli,

Translation (Chinese):assistant

刘延东、尤权、强巴昂措、张庆黎","English):
Liu Yandong, You Quan, Qiangba Puncog, Zhang Qingli,

Translation (Chinese):assistant

刘延东、尤权、强巴昂措、张庆黎",97,76,173,0.07330922606161039,0.03811371857291641,0.03811371857291641,0.14876379181374746
"and the review has approved the Articles (Amendments) of the China Association Promoting Democracy, and will select the 14th Central Committee of the China Association Promoting Democracy.",审议通过《中国民主促进会章程（修正案）》， 选举中国民主促进会第十四届中央委员会。,"the China Association Promoting Democracy.

Translation (Chinese):assistant

並且審查通過了中國促進民主協會的《會員條款（修正案）》，並將選出中國促進民主協會的第十四屆中央委員會。","the China Association Promoting Democracy.

Translation (Chinese):assistant

並且審查通過了中國促進民主協會的《會員條款（修正案）》，並將選出中國促進民主協會的第十四屆中央委員會。",113,60,173,0.07330922606161039,0.03811371857291641,0.03811371857291641,0.14876379181374746
"In news delivered to this station, in tomorrow People's Daily, the article ""Making Unremitting Efforts Towards the Goal of Building a Cyberpower, the Strategic Review On General Secretary Xi Jinping's Leadership on Promoting a Cyberpower"" will be published.",本台消息明天出版的人民日报将发表《朝着建设网络强国目标不懈努力，习近平总书记引领推动网络强国战略综述》。,明天《人民日报》将发表题为《在推进建设网络强国上不懈努力——总书记习近平在网络强国建设中的战略思考》的文章。,明天《人民日报》将发表题为《在推进建设网络强国上不懈努力——总书记习近平在网络强国建设中的战略思考》的文章。,129,44,173,0.07330922606161039,0.03811371857291641,0.03811371857291641,0.14876379181374746
and the Forge Ahead Five-Year Major Achievements Exhibition.,和砥砺奋进的五年大型成就展,"text from English to Chinese.
Think step by step internally.
Output only the final translation.

Input (English):
and the Forge Ahead Five-Year Major Achievements Exhibition.

Translation (Chinese):assistant

并展现Forge Ahead五年重大成就展。","text from English to Chinese.
Think step by step internally.
Output only the final translation.

Input (English):
and the Forge Ahead Five-Year Major Achievements Exhibition.

Translation (Chinese):assistant

并展现Forge Ahead五年重大成就展。",87,86,173,0.07330922606161039,0.03811371857291641,0.03811371857291641,0.14876379181374746
"We regard China as the world's future development direction. In particular, Marxism-Leninism is not a dogma. It is a philosophy, and must be adapted to the development of the country itself.",我们将中国视为世界未来的发展方向，特别是马克思列宁主义并不是一种教条它是一种哲学，必须适应国家本身的发展。,"country itself.

Translation (Chinese):assistant

我們視中國為世界未來發展的方向。特別是，馬克思列寧主義不是教條。它是一種哲學，必須根據國家自身的發展來適應。","country itself.

Translation (Chinese):assistant

我們視中國為世界未來發展的方向。特別是，馬克思列寧主義不是教條。它是一種哲學，必須根據國家自身的發展來適應。",117,56,173,0.07330922606161039,0.03811371857291641,0.03811371857291641,0.14876379181374746
This is what the Chinese Communist Party is doing.,这就是中国共产党正在做的,"the input text from English to Chinese.
Think step by step internally.
Output only the final translation.

Input (English):
This is what the Chinese Communist Party is doing.

Translation (Chinese):assistant

這是中共正在做的事情。","the input text from English to Chinese.
Think step by step internally.
Output only the final translation.

Input (English):
This is what the Chinese Communist Party is doing.

Translation (Chinese):assistant

這是中共正在做的事情。",86,87,173,0.07330922606161039,0.03811371857291641,0.03811371857291641,0.14876379181374746
"The 16th National Congress of Chinese Peasants' and Workers' Democratic Party was closed in Beijing on December 1. The conference successfully completed its entire agenda, and voted upon and approved",中国农工民主党第十六次全国代表大会十二月一号在京闭幕，大会圆满完成各项议程，表决通过了,"upon and approved

Translation (Chinese):assistant

中國農工民主黨第十六次全國代表大會於12月1日在北京閉幕。會議順利完成了全部議程，並通過並批准","upon and approved

Translation (Chinese):assistant

中國農工民主黨第十六次全國代表大會於12月1日在北京閉幕。會議順利完成了全部議程，並通過並批准",116,57,173,0.07330922606161039,0.03811371857291641,0.03811371857291641,0.14876379181374746
"the Resolution of the 16th National Congress of the Chinese Peasants' and Workers' Democratic Party, the 16th National Congress of the Chinese Peasants' and Workers' Democratic Party, Resolution on the Report of the 15th Central Committee.",中国民工民主党第十六次全国代表大会决议， 中国民工民主党第十六次全国代表大会， 关于第十五届中央委员会报告的决议。,十六屆中國農工民主黨全國代表大會決議，十六屆中國農工民主黨全國代表大會決議，關於十五屆中央委員會工作報告的決議。,十六屆中國農工民主黨全國代表大會決議，十六屆中國農工民主黨全國代表大會決議，關於十五屆中央委員會工作報告的決議。,129,44,173,0.07330922606161039,0.03811371857291641,0.03811371857291641,0.14876379181374746
"comprehensively strengthen self-construction, and resolutely implement the work arrangements of the 16th Chinese Peasants' and Workers' Democratic Party, and",全面加强自身建设， 坚决贯彻落实农工党十六大各项工作部署。,"asants' and Workers' Democratic Party, and

Translation (Chinese):assistant

全面加强自我建设，坚决贯彻执行第十六届中国农工民主党的工作安排，和","asants' and Workers' Democratic Party, and

Translation (Chinese):assistant

全面加强自我建设，坚决贯彻执行第十六届中国农工民主党的工作安排，和",109,64,173,0.07330922606161039,0.03811371857291641,0.03811371857291641,0.14876379181374746
with a new spirit and high-spirited attitude,以崭新的精神面貌和昂扬的奋斗姿态,"text from English to Chinese.
Think step by step internally.
Output only the final translation.

Input (English):
with a new spirit and high-spirited attitude

Translation (Chinese):assistant

以新精神和高昂的态度","text from English to Chinese.
Think step by step internally.
Output only the final translation.

Input (English):
with a new spirit and high-spirited attitude

Translation (Chinese):assistant

以新精神和高昂的态度",87,86,173,0.07330922606161039,0.03811371857291641,0.03811371857291641,0.14876379181374746
