Text,truth,pre,mse,rmse,pearson_coeff,spearman_coeff,input_tokens,output_tokens,total_tokens,runtime
"text1: according to the 2000 census , long beach 's hispanic or latino population was listed at 35.8 percent .  text2: according to the census bureau , the hispanic population increased by 9.8 percent from the april 2000 census figures .",2.4,2.0,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,765,78,843,3.4307684898376465
text1: authorities appealed to the public friday to come forward and provide what could be the key to solving the sniper-style shootings that have killed three people outside area convenience stores .  text2: authorities looked to the public yesterday for help in solving the deadly sniper-style shootings of three people outside charleston-area convenience stores .,3.8,3.2,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,770,73,843,4.43686318397522
"text1: actor noah wyle , who has played dr. john carter since the shows inception in 1994 , extended his contract with the show through the 2004-2005 season .  text2: noah wyle , who has played dr. john carter since the series launched in 1994 , has inked a one-year extension to his deal with producer warner bros. tv .",3.8,3.0,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,793,83,876,4.773009777069092
"text1: cisco has signed similar deals with at & t corp. t.n , sbc communications inc . sbc.n and sprint corp. fon.n .  text2: cisco has similar relationships with bellsouth competitors sbc communications , at & t and sprint communications .",4.0,1.0,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,763,71,834,4.364145994186401
"text1: the who says the latest case does not fit its profile of sars and is not a public health concern .  text2: the who has said the singapore case did not fit its profile of sars and was "" not an international public health concern . """,3.8,3.0,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,761,62,823,3.019068479537964
"text1: harris and klebold killed 12 students and a teacher before taking their own lives on april 20 , 1999 .  text2: harris and klebold killed 12 students , a teacher and themselves at the school .",3.8,3.0,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,757,128,885,4.91610312461853
"text1: "" we condemn the governing council headed by the united states , "" muqtada al sadr said in a sermon at a mosque .  text2: "" we condemn and denounce the governing council , which is headed by the united states , "" moqtada al-sadr said .",4.2,3.2,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,767,71,838,4.347352504730225
"text1: second comes hp ( 27 percent with $ 2.9 billion , up just 0.4 percent ) .  text2: hp fell to second place with server sales growing 0.4 percent to $ 2.9 billion .",4.4,3.0,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,759,5,764,1.4042856693267822
"text1: in a statement distributed friday , 28 chechen non-governmental organizations said they would boycott the vote .  text2: in a statement distributed today , 28 chechen non-governmental organisations said they would boycott the vote and warned voters to expect fraud .",4.2,3.0,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,761,62,823,3.019068479537964
"text1: the state 's population was 6,080,485 in 2000 , according to the u.s. census .  text2: between 1960 and 2000 , however , the state 's population grew by 30.4 percent to 6,080,485 .",2.6,3.0,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,773,73,846,4.486289978027344
"text1: july 18 : hurlbert files a single count of felony sexual assault against bryant .  text2: bryant , 24 , has been charged with felony sexual assault .",3.056,2.0,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,746,129,875,6.926470756530762
"text1: st. paul chairman and chief executive jay s. fishman , 51 , will be ceo of the combined company .  text2: jay fishman , 51 , chairman and chief executive of st paul , will be chief executive of the combined company .",4.75,3.0,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,764,66,830,4.095237970352173
"text1: u.s. forces recently apprehended some 40 suspected foreign militants near the syrian border and are now interrogating them .  text2: the third armored cavalry regiment recently apprehended about 40 suspected fighters near the syrian border , officials said .",3.5,3.0,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,760,8,768,1.5250885486602783
"text1: instead , weida decided that meester 's case on charges of rape , sodomy , indecent assault and providing alcohol to minors should proceed to a court-martial .  text2: douglas meester , 20 , is charged with rape , sodomy , indecent assault , and providing alcohol to minors .",3.25,3.0,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,774,5,779,1.4263534545898438
"text1: that compares with a profit of $ 1 million , or breakeven , on $ 1.39 billion in revenue during the same period last year .  text2: total revenue for the second quarter was $ 1.48 billion , up 7 % from $ 1.39 billion in the same period last year .",1.5,3.0,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,777,75,852,4.58610200881958
"text1: they made a similar discovery in houston on another aircraft , dallas-based southwest said in a statement .  text2: the airline said a similar discovery was made on the plane in houston .",3.4,3.0,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,749,10,759,1.541886568069458
"text1: rosenthal declined comment on the garrett situation tuesday but said in a statement : "" we had a big contract negotiation .  text2: the show 's creator and executive producer , phil rosenthal , quipped in a statement : "" we had a big contract negotiation .",3.75,3.0,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,767,71,838,4.347352504730225
"text1: with the power back on , state workers headed back to their jobs friday morning .  text2: pataki said if power was restored , state workers would be back on the job friday morning .",2.6,3.0,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,749,10,759,1.541886568069458
"text1: bolivia 's army fought to stop columns of protesters from streaming into the food-starved capital on wednesday as a popular uprising against the president spread .  text2: bolivia 's army fought to stop a column of dynamite-wielding miners from streaming into the besieged capital on wednesday , leaving two dead as a popular uprising against the president spread .",2.8,2.6,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,783,86,869,5.079863786697388
"text1: the nasdaq fell about 1.3 % for the month , snapping a seven-month winning streak .  text2: the nasdaq is down roughly 0.4 percent for the month , on track to snap a 7-month streak of gains .",2.4,3.0,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,761,62,823,3.019068479537964
"text1: the report was found oct. 23 , tucked inside an old three-ring binder not related to the investigation .  text2: the report was found last week tucked inside a training manual that belonged to hicks .",3.2,3.0,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,752,54,806,3.5237271785736084
"text1: u.s. troops killed nearly two dozen suspected taliban militants after coming under fire in southern afghanistan in the latest in a series of such attacks .  text2: u.s. soldiers killed about two dozen suspected taliban militants in southern afghanistan after their convoy came under attack , the military said sunday .",4.0,3.0,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,773,6,779,1.4263534545898438
"text1: the a920 comes with a printer , scanner , and copier for $ 89 .  text2: dell 's personal all-in-one a920 is an entry-level device that combines printer , scanner and copier functions for $ 89 .",3.6,3.0,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,761,62,823,3.019068479537964
"text1: on saturday , the international committee of the red cross said it was temporarily closing its offices in baghdad and basra .  text2: the international committee of the red cross , fearful for the safety of its staff operating in iraq , announced it was temporarily shutting its offices in baghdad and basra .",3.4,3.6,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,774,5,779,1.4263534545898438
"text1: the ireland palestine solidarity campaign , of which mr o muireagáin was a member , welcomed his release .  text2: the ireland palestine solidarity campaign , of which he was a member , said he was researching a schools exchange project .",2.4,3.0,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,764,66,830,4.095237970352173
"text1: glover said the killer used a "" peculiar slipknot "" on the ligature he used to strangle some of the victims .  text2: glover said the killer used a ``peculiar slipknot , ' ' including a coaxial cable and an extension cord , to strangle some of the victims .",3.4,3.2,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,774,5,779,1.4263534545898438
"text1: she said jane doe 's lawyers asked verizon to withhold her name because she was planning on challenging the subpoena .  text2: jane doe , deciding to fight the subpoena , asked verizon to withhold her name .",3.6,3.0,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,753,56,809,3.623018503189087
"text1: it got up on his personal radar screen this past week , i 've given him my pitch and he was quite supportive , "" he said .  text2: "" it got up on his personal radar screen in the past week , and i had to get my pitch .",3.4,3.0,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,764,66,830,4.095237970352173
"text1: in september , a 27-year-old singapore researcher contracted sars while working in a laboratory .  text2: in a case in august , a 27-year-old laboratory worker in singapore developed sars .",3.4,3.0,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,751,71,822,4.264118671417236
"text1: a number below 50 suggests contraction in the manufacturing sector , while a number above that indicates expansion .  text2: a reading above 50 suggests growth in the sector , while a number below that level indicates contraction .",4.818,3.0,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,753,56,809,3.623018503189087
text1: a lawsuit has been filed in an attempt to block the removal of the ten commandments monument from the building .  text2: supporters asked a federal court monday to block the removal of a ten commandments monument from the alabama judicial building .,3.2,3.6,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,758,71,829,4.35400652885437
"text1: britz earned $ 3.77 million in salary , bonus and other compensation , and kinney earned $ 3.76 million .  text2: johnston made $ 5.8 million in salary and bonus in 2001 as president , and as a part-time adviser earned $ 1 million in 2002 .",1.4,3.0,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,777,75,852,4.58610200881958
"text1: that truck was spotted in the campbells creek area , fitting that description , morris said .  text2: a black pickup truck was also seen in the campbells creek area , morris said .",3.0,3.0,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,752,54,806,3.5237271785736084
"text1: but in the first 30 seconds after young entered the ring , the family knew it was an uneven match , meyers said .  text2: but in the first 30 seconds of the bout , family members knew it was an uneven match , jodie meyers , stacy young 's sister , said .",4.2,3.0,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,773,6,779,1.4263534545898438
text1: chairman michael powell and fcc colleagues at the wednesday hearing .  text2: fcc chief michael powell presides over hearing monday .,3.2,3.0,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,739,26,765,2.218419313430786
"text1: the dow jones industrial average was up 0.3 per cent at 9,886.75 , while the nasdaq composite index was 0.4 per cent higher at 1,986.97 .  text2: on wall street , the dow jones industrial average rose 0.5 per cent at 9,905.8 and the nasdaq composite added 0.7 per cent at 1,995.1 .",1.8,5.0,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,805,78,883,3.294290781021118
text1: tehran has made clear it will only sign the additional protocol introducing such inspections if a ban on the import of civilian western nuclear technology is lifted .  text2: tehran has made it clear it will only sign the protocol if a ban on imports of peaceful western nuclear technology is lifted .,3.8,3.6,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,769,72,841,3.2637405395507812
"text1: congress twice before passed similar restrictions only to see president bill clinton veto them .  text2: congress twice passed similar bills , but then-president clinton vetoed them both times .",4.6,3.6,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,746,129,875,6.926470756530762
"text1: but i would rather be talking about high standards than low standards . ""  text2: "" i would rather be talking about positive numbers rather than negative .",2.8,3.0,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,740,25,765,2.218419313430786
"text1: under the program , u.s. officials work with foreign port authorities to identify , target and search high-risk cargo .  text2: under the program , us officials work with foreign port authorities to seek out high-risk cargo before it can reach the united states .",4.25,3.0,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,761,62,823,3.019068479537964
"text1: niels told an interviewer in 1999 he thought the old man would outlive him by many years .  text2: in 1999 , two years before his death , mr. nielsen told an interviewer that he thought the rock face would outlive him by many years .",3.0,3.0,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,767,71,838,4.347352504730225
"text1: one , capt. doug mcdonald , remained hospitalized in critical condition on thursday .  text2: her 20-year-old sister , allyson , was severely burned and remained hospitalized in critical condition .",0.75,3.0,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,752,54,806,3.5237271785736084
"text1: on wednesday , the total of national guard and reserve members called to active duty worldwide stood at 154,603 .  text2: as of yesterday , the total number of national guard and reserve troops called to duty worldwide stood at 154,603 .",4.0,1.0,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,763,71,834,4.364145994186401
"text1: during a period of nearly a decade , telemarketing associates raised more than $ 7 million .  text2: telemarketing associates , hired by vietnow , raised $ 7.1 million from 1987 to 1995 .",3.6,3.0,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,761,62,823,3.019068479537964
"text1: the bodies of former invercargill man warren campbell , 32 , and climbing companion jonathan smith , 47 , were recovered from below mt d 'archiac late yesterday morning .  text2: warren david campbell , 32 , and climbing companion jonathan smith , 47 , did not return as expected on tuesday from climbing on mt d 'archiac in the mckenzie district .",2.2,3.0,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,795,81,876,4.773009777069092
"text1: mr. geoghan had been living in a protective custody unit since being transferred to the prison on april 3 .  text2: he had been in protective custody since being transferred to souza-baranowski in april , officials said .",2.8,3.0,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,758,71,829,4.35400652885437
"text1: the 2000 democratic platform supported "" the full inclusion of gay and lesbian families in the life of the nation . ""  text2: the democrat 's 2000 platform didn 't explicitly support gay marriages but backed "" the full inclusion of gay and lesbian families into the life of the nation . """,3.2,3.2,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,771,72,843,3.2663474082946777
"text1: its shares fell 71 cents , or 3.5 percent , in after-hours trading to $ 19.55 .  text2: the stock had risen 63 cents , or 3 percent , to close at $ 20.26 in regular-session nasdaq trading .",1.25,3.0,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,766,129,895,7.03660774230957
"text1: singapore reported no suspected sars cases wednesday , but officials quarantined 70 people who had contact with the taiwanese patient .  text2: still , singapore quarantined 70 people who had been in close contact with the scientist .",3.0,3.0,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,760,8,768,1.5250885486602783
"text1: a former candidate for governor of new york , he styled himself an advocate of better corporate governance .  text2: mr. mccall , who ran unsuccessfully for governor of new york in 2002 , styled himself an advocate of better corporate governance .",3.25,3.0,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,759,5,764,1.4042856693267822
"text1: hundreds of reporters and photographers swamped the courthouse grounds before the hearing , which was carried live on national cable networks .  text2: hundreds of reporters and photographers swamped the town and the short hearing involving the five-time all-star was carried live on national cable networks .",3.0,1.0,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,763,71,834,4.364145994186401
"text1: amd 's chip sales jumped 7 percent year-on-year to $ 402 million .  text2: second-quarter sales grew 7 percent , to $ 645 million from $ 600 million in 2002 .",2.2,3.0,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,756,56,812,2.7713656425476074
"text1: downstream at mount vernon , the skagit river was expected to crest at 36 feet -- 8 feet above flood stage -- tonight , burke said .  text2: the skagit was expected to crest during the night at 38 feet at mount vernon , 10 feet above flood stage , the national weather service said .",3.0,3.0,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,777,75,852,4.58610200881958
"text1: fbi agents arrested a former partner of big four accounting firm ernst & young erny.ul on criminal charges of obstructing federal investigations , u.s. officials said on thursday .  text2: a former partner of accountancy firm ernst & young was yesterday arrested by fbi agents in the us on charges of obstructing federal investigations .",4.6,3.0,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,779,82,861,4.913747310638428
"text1: shelia chaney wilson seemed agitated when she came to help prepare for turner monumental a.m.e. church 's upcoming 104th anniversary celebration , worshippers said .  text2: congregants of turner monumental ame church said shelia chaney wilson , 43 , was agitated when she came to the church , in the kirkwood neighborhood on the city 's east side .",3.6,3.0,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,794,82,876,4.773009777069092
text1: he was the ace of diamonds in a pack of cards depicting iraqi fugitives that has been issued to u.s. troops .  text2: he was the ace of diamonds in a u.s. deck of cards showing pictures of most-wanted iraqi leaders .,4.0,3.0,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,765,78,843,3.4307684898376465
"text1: miodrag zivkovic , of the liberal alliance of montenegro , won 31 percent of the vote , while the independent dragan hajdukovic got 4 percent .  text2: a pro-independence radical , miodrag zivkovic , of the liberal alliance , came in second with 31 percent of the vote .",3.0,3.0,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,780,73,853,4.440483570098877
"text1: so far , georgia has been returned all but $ 70,000 of the money it wired .  text2: georgia has received all but $ 70,000 of its money back with the help of the fbi .",3.75,3.0,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,757,128,885,4.91610312461853
"text1: yeager said the suspect in the target attack showed tendencies of being a prior offender .  text2: yeager said the incident appeared to be isolated , but the suspect showed tendencies of being a prior offender .",3.714,3.0,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,751,71,822,4.264118671417236
"text1: the island nation reported 65 new cases on may 22 , a one day record , and 55 new cases on may 23 , making taiwan 's epidemic the fastest-growing in the world .  text2: taiwan reported 65 new cases on may 22 , a one-day record , and 55 new cases on may 23 , making its epidemic the world 's fastest-growing .",5.0,3.0,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,791,8,799,1.5813522338867188
"text1: cubs outfielder sammy sosa was suspended for eight games by major league baseball friday for using a corked bat .  text2: sammy sosa was suspended for eight games by major league baseball friday for using a corked bat , and he immediately appealed the decision .",3.2,3.0,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,766,129,895,7.03660774230957
text1: half of the women were given a daily dose of the drug and half took a placebo .  text2: half the women received a daily tablet of the combination oestrogen plus progestin while the rest were given a placebo .,3.2,3.0,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,756,56,812,2.7713656425476074
"text1: on monday , the dow declined 5.25 , or 0.1 percent , at 8,983.80 , having shed 2.3 percent last week .  text2: in early trading , the dow jones industrial average was down 39.94 , or 0.4 percent , at 8,945.50 , having slipped 3.61 points monday .",1.6,0.61,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,792,84,876,4.773009777069092
"text1: the 30-year bond us30yt = rr dipped 14 / 32 for a yield of 4.26 percent from 4.23 percent .  text2: the 30-year bond us30yt = rr lost 16 / 32 , taking its yield to 4.20 percent from 4.18 percent .",3.333,1.0,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,778,79,857,4.775352239608765
"text1: the injured were taken to hospitals in jefferson city and columbia , a college town about 30 miles to the north .  text2: the injured were taken to hospitals in jefferson city and columbia , about 48km north ; their conditions were not immediately available .",4.0,3.0,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,767,71,838,4.347352504730225
"text1: when police removed the four from the home , they weighed 136 pounds combined .  text2: each boy weighed less than 50 pounds when they were removed from the home oct. 10 .",3.0,3.0,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,749,10,759,1.541886568069458
"text1: the dollar was at 117.85 yen against the japanese currency , up 0.1 percent .  text2: against the swiss franc the dollar was at 1.3289 francs , up 0.5 percent on the day .",1.333,1.0,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,762,37,799,2.8265018463134766
"text1: while the ibrahims had one separation operation , goodrich and dr. david staffenberg plan about three for the aguirres , with several weeks between each .  text2: instead of one long operation to separate the twins , goodrich and dr. david staffenberg plan about three , with several weeks between each .",3.6,3.0,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,774,76,850,4.5854880809783936
"text1: the company has expanded into providing other services for buyers , including payment services .  text2: the company has expanded those basic services , offering payment and even financing .",4.2,3.0,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,742,6,748,1.356867790222168
text1: the blasts killed two people and injured more than 150 others .  text2: the atlanta olympic games attack killed one woman and injured more than 100 other people .,1.8,2.6,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,746,129,875,6.926470756530762
"text1: in 2001 , president bush named kathy gregg to the student loan marketing association board of directors .  text2: in 2001 , president bush named her to the student loan marketing association , the largest u.s. lender for students .",3.231,3.0,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,761,62,823,3.019068479537964
"text1: the boston archdiocese has faced waves of scandal that have not only angered victims ' advocates but parishioners and some priests .  text2: the waves of scandal angered not only victims ' advocates but parishioners and some priests , to the point that law could no longer run the archdiocese .",3.0,3.0,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,772,74,846,4.528963565826416
"text1: a federal magistrate in fort lauderdale ordered him held without bail .  text2: zuccarini was ordered held without bail wednesday by a federal judge in fort lauderdale , fla .",3.0,3.0,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,750,71,821,4.265336513519287
"text1: the department 's position threatens to alienate social conservatives , who have provided strong political support for mr. ashcroft and president bush .  text2: the department 's stance disappointed some abortion opponents , and it threatens to alienate social conservatives who have provided strong political support for ashcroft and president bush .",3.75,3.2,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,771,72,843,3.2663474082946777
"text1: south africa has the world 's highest caseload with 4.7 million people infected with hiv or aids .  text2: with 4.7 million people infected with hiv or aids , south africa has the world 's highest aids caseload .",5.0,4.6,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,763,71,834,4.364145994186401
"text1: in that position , elias will report to joe tucci , president and ceo of emc .  text2: as executive vice president of new ventures , elias will report to joe tucci , emc 's president and chief executive .",3.4,3.0,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,760,63,823,3.9478707313537598
"text1: the new army commander is the masaka armoured brigade commanding officer , brigadier aronda nyakairima who is now promoted to major general .  text2: president yoweri museveni has promoted brigadier aronda nyakairima to major general and named him army commander .",3.2,1.0,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,769,72,841,3.2637405395507812
"text1: "" if that ain 't a democrat , i must be at the wrong meeting , "" he said .  text2: and if that ain 't a democrat , then i must be in the wrong meeting , "" he said to thunderous applause from his supporters .",3.4,3.0,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,763,67,830,4.143823623657227
text1: mailblocks was founded five years after webtv was acquired by microsoft for $ 425 million .  text2: webtv was sold to microsoft in 1997 for $ 425 million and today is called msn tv .,2.8,3.0,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,757,128,885,4.91610312461853
"text1: "" it 's a major victory for maine , and it 's a major victory for other states .  text2: the maine program could be a model for other states .",2.8,3.0,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,747,6,753,1.3692669868469238
"text1: in addition to o 'connor , rehnquist 's majority opinion was joined by justices david souter , ruth bader ginsburg , and stephen breyer .  text2: joining him in the majority opinion were justices sandra day o 'connor , david h. souter , ruth bader ginsburg and stephen g. breyer .",3.6,3.6,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,785,129,914,7.157907247543335
"text1: the metropolitan transportation authority was given two weeks to restore the $ 1.50 fare and the old commuter railroad rates , york declared .  text2: the metropolitan transportation authority , which plans to appeal , was given until may 28 to restore the old subway and bus fare and the old commuter railroad rates .",2.8,1.0,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,771,72,843,3.2663474082946777
text1: the embraer jets are scheduled to be delivered by september 2006 .  text2: the bombardier and embraer aircraft will be delivered to u.s. airways by september 2006 .,3.0,3.0,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,752,54,806,3.5237271785736084
"text1: "" today , we are trying to convey this problem to russian president vladimir putin and us president george w bush . ""  text2: "" today , we are trying to convey this problem to russian president vladimir putin ( news - web sites ) and president bush ( news - web sites ) . """,4.6,3.6,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,775,9,784,1.5580229759216309
"text1: the state wants to kill the wolves in approximately a 1,700-square-mile area near the village of mcgrath .  text2: the state wants to kill the wolves in approximately a 1,700-square-mile area near mcgrath to establish a moose nursery of sorts .",3.2,3.2,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,768,70,838,4.3015642166137695
"text1: peterson told police he fished alone in san francisco bay on christmas eve , returning to an empty house .  text2: peterson told police he left his wife at about 9 : 30 a.m. on dec. 24 to fish alone in san francisco bay .",3.0,3.0,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,768,70,838,4.3015642166137695
"text1: the fed 's empire state survey far exceeded expectations by jumping to 26.8 in june , a record high , from 10.6 in may .  text2: prices had pulled back from offshore highs when the empire state survey far exceeded expectations by jumping to 26.8 in june , a record high , from 10.6 in may .",3.8,3.0,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,784,85,869,5.079863786697388
"text1: "" i can say i am being forced into exile by the world superpower , "" he said .  text2: "" i am being forced into exile by the world 's superpower , "" taylor said in an address videotaped at his home .",3.0,3.0,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,761,62,823,3.019068479537964
"text1: det chief insp norman mckinlay said there was "" evidence a body or bodies have been in this area "" .  text2: detective chief inspector norman mckinlay , leading the investigation , said : "" there is evidence a body or bodies have been in this area .",4.5,3.0,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,769,72,841,3.2637405395507812
"text1: investigators have meticulously looked into virtually every aspect of campbell 's personal and financial affairs , campbell has acknowledged .  text2: investigators continue to probe virtually every aspect of campbell 's personal and financial affairs , the former mayor has said .",3.75,3.0,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,759,5,764,1.4042856693267822
"text1: board chancellor robert bennett declined to comment on personnel matters tuesday , as did mills .  text2: mr. mills declined to comment yesterday , saying that he never discussed personnel matters .",3.0,1.0,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,748,72,820,4.304431200027466
text1: general jeffrey said he would donate his military pension to charity for the period he was in office at yarralumla .  text2: maj-gen jeffery said he would give his military pension to charity while he served at yarralumla .,4.727,3.0,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,764,66,830,4.095237970352173
"text1: tampa bay manager lou piniella , bench coach john mclaren and right fielder aubrey huff were ejected for arguing after huff was called out on strikes to end the ninth .  text2: tampa bay manager lou piniella , bench coach john mclaren and huff all were ejected in the middle of the ninth .",3.8,3.0,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,782,87,869,5.079863786697388
"text1: the venture owns five oil refineries and more than 2,100 filling stations in russia and ukraine .  text2: tnk-bp has six oil producing units , five refineries and 2,100 filling stations .",3.0,3.0,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,757,128,885,4.91610312461853
"text1: other changes in the plan refine his original vision , libeskind said .  text2: many of the changes are improvements to the original plan , libeskind said .",4.6,3.0,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,744,47,791,3.1611340045928955
"text1: revenue rose to $ 616.5 million from $ 610.6 million a year earlier .  text2: revenue was up a tad , from $ 610.6 million to $ 616.5 million .",4.4,3.0,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,758,71,829,4.35400652885437
"text1: the broad standard & poor 's 500 index < .spx > was up 8.79 points , or 0.96 percent , at 929.06 .  text2: the technology-laced nasdaq composite index < .ixic > jumped 26 points , or 1.78 percent , to 1,516 .",1.0,1.0,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,782,87,869,5.079863786697388
"text1: rep. peter deutsch , d-fla . , criticized the fda 's efforts in florida .  text2: peter deutsch , d-fla . , said he wanted to congratulate the fda .",2.0,1.0,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,750,71,821,4.265336513519287
text1: neither iowa state athletic director bruce van de velde nor morgan could be reached for comment .  text2: iowa state athletic director bruce van de velde would not confirm an offer was made to lebo .,2.8,3.0,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,756,56,812,2.7713656425476074
