Text,truth,pre,pred_raw,input_tokens,output_tokens,total_tokens,runtime,acc,accuracy,macro_f1
i do is priceless and i feel so honoured for every mum and dad who trusts me with their new arrival,joy,love,"honoured for every mum and dad who trusts me with their new arrival

Label:
assistant
<think>

</think>

The text expresses deep gratitude (""honoured""), high value (""priceless""), and affection towards parents (""mum and dad""). These emotions align most closely with feelings of love and appreciation.

Label: love",102,101,203,0.928460833561985,0.5645,0.5645,0.3941372477046873
i felt really bad because claudia and i have always had an amazing time in la and i could feel that she was disappointed that this trip was not turning out to be as fun and amazing as it could have been,sadness,sadness,"</think>

sadness",125,78,203,0.928460833561985,0.5645,0.5645,0.3941372477046873
i remember feeling nervous,fear,fear,"love, anger, fear, surprise
Think step by step internally.
Output only one final label.

Input text:
i remember feeling nervous

Label:
assistant
<think>

</think>

fear",85,118,203,0.928460833561985,0.5645,0.5645,0.3941372477046873
i feel the need to pimp this since raini my beloved rocky casting director loves it so much,joy,joy,"to pimp this since raini my beloved rocky casting director loves it so much

Label:
assistant
<think>

</think>

The text expresses strong positive emotions, specifically using phrases like ""loves it so much"" and ""beloved,"" indicating affection and happiness.

Label: joy",100,103,203,0.928460833561985,0.5645,0.5645,0.3941372477046873
i feel like my life has been taken over by a video game and im doomed to repeat the same set of circumstances over and over again until i collect all of the special powers knowledge and treasures to finally advance me to the next level,sadness,fear,"The text describes a feeling of being trapped in a repetitive cycle (""doomed to repeat the same set of circumstances""), lacking control (""life has been taken over""), and facing an insurmountable challenge until a specific goal is met. This sentiment of being stuck, helpless, and facing a grim future aligns most closely with **fear**.

Label: fear",127,76,203,0.928460833561985,0.5645,0.5645,0.3941372477046873
i feel like i m the one being punished,sadness,sadness,"by step internally.
Output only one final label.

Input text:
i feel like i m the one being punished

Label:
assistant
<think>

</think>

sadness",90,113,203,0.928460833561985,0.5645,0.5645,0.3941372477046873
i kept feeling wonderful as i ran and couldnt believe it,joy,joy,"only one final label.

Input text:
i kept feeling wonderful as i ran and couldnt believe it

Label:
assistant
<think>

</think>

joy",93,110,203,0.928460833561985,0.5645,0.5645,0.3941372477046873
i feel less stress about doing pretty much any unpleasant obligation in life because i know that i will allow myself to mix it with things i enjoy running baking climbing coffee with girlfriends cuddling with my dog reading a book,sadness,joy,"<think>

</think>

joy",123,80,203,0.928460833561985,0.5645,0.5645,0.3941372477046873
i was lying in bed last night after a day of making experiments from the usual suspects fabric plastic and feeling agitated that my issues with proper presentation had not made any headway over the course of a mere six hours,anger,anger,"</think>

anger",124,79,203,0.928460833561985,0.5645,0.5645,0.3941372477046873
i am working right now guys and feel horny and so much passion,love,joy,"final label.

Input text:
i am working right now guys and feel horny and so much passion

Label:
assistant
<think>

</think>

joy",94,109,203,0.928460833561985,0.5645,0.5645,0.3941372477046873
i feel like im being greedy asking for something so expensive,anger,sadness,"Output only one final label.

Input text:
i feel like im being greedy asking for something so expensive

Label:
assistant
<think>

</think>

The text expresses a feeling of guilt and self-reproach regarding asking for something expensive (""i feel like im being greedy""). This internal conflict and sense of wrongdoing are typically associated with negative emotions like sadness or regret. Among the provided candidate labels, ""sadness"" best fits the tone of feeling unworthy or guilty.

Label: sadness",92,111,203,0.928460833561985,0.5645,0.5645,0.3941372477046873
i see him i feel friendly,joy,love,"fear, surprise
Think step by step internally.
Output only one final label.

Input text:
i see him i feel friendly

Label:
assistant
<think>

</think>

The text ""i see him i feel friendly"" expresses a positive emotional state characterized by warmth and affection. Among the candidate labels, ""love"" is the most appropriate fit for feelings of friendliness and positive connection, whereas ""joy"" is more about happiness, and the others are negative or neutral emotions.

Label: love",87,116,203,0.928460833561985,0.5645,0.5645,0.3941372477046873
i couldn t tell if he was sick injured or just feeling generally awful but he climbed into the team car and abandoned the race right there with spectators snapping away on their phones,sadness,anger,"Label:
assistant
<think>

</think>

anger",115,88,203,0.928460833561985,0.5645,0.5645,0.3941372477046873
i forced myself to keep going back even though they made me feel consistently uncomfortable but after a while i just gave up as i saw no point,fear,sadness,"up as i saw no point

Label:
assistant
<think>

</think>

sadness",109,94,203,0.928460833561985,0.5645,0.5645,0.3941372477046873
i wonder if im vain because i love dressing up and attempting to be fashionable but then i realized that there is nothing wrong with dressing so that you feel pretty cute smart whatever,joy,joy,"</think>

joy",115,130,245,1.534470904749469,0.5645,0.5645,0.3941372477046873
i feel so special and when i want mashed potatoes pronto i get mashed potatoes pronto,joy,joy,"mashed potatoes pronto i get mashed potatoes pronto

Label:
assistant
<think>

</think>

joy",97,148,245,1.534470904749469,0.5645,0.5645,0.3941372477046873
i cant remember exactly what made me stop using it but i have a feeling i got distracted by other hair products and just sort of forgot about this one,anger,sadness,"assistant
<think>

</think>

sadness",111,134,245,1.534470904749469,0.5645,0.5645,0.3941372477046873
i can feel some kind of acceptance in the song which is why i gave the photo a kind of ecstatic ascension to a higher level of conscience aesthetic like a rapture of sort,joy,joy,joy,117,128,245,1.534470904749469,0.5645,0.5645,0.3941372477046873
i am or who i m with i always feel alone,sadness,sadness,":
i am or who i m with i always feel alone

Label:
assistant
<think>

</think>

sadness",92,153,245,1.534470904749469,0.5645,0.5645,0.3941372477046873
i have a feeling hell be the kid up there shooting daggers out of his eyes annoyed that hes standing up there holding flowers,anger,anger,"Label:
assistant
<think>

</think>

anger",106,139,245,1.534470904749469,0.5645,0.5645,0.3941372477046873
i dont know if i feel thrilled at finally getting to go camping again with people i like and know first time where thats happened,joy,joy,"Label:
assistant
<think>

</think>

joy",106,139,245,1.534470904749469,0.5645,0.5645,0.3941372477046873
i feel and talk like a disadvantaged child and am waiting for half my face to come back to me,sadness,sadness,"come back to me

Label:
assistant
<think>

</think>

sadness",101,144,245,1.534470904749469,0.5645,0.5645,0.3941372477046873
i can t help but feel really nostalgic of the disney levels,love,surprise,"t help but feel really nostalgic of the disney levels

Label:
assistant
<think>

</think>

The text expresses a feeling of ""nostalgia,"" which is a sentimental longing for the past. While nostalgia can be complex, in the context of the provided candidate labels (sadness, joy, love, anger, fear, surprise), it aligns most closely with **joy** or positive sentiment associated with happy memories. It does not fit anger, fear, surprise, or sadness (which implies a negative or painful emotion). Although ""love"" is possible, ""nostalgia"" is often categorized under positive emotional states like joy in simple classification tasks unless the memory is specifically tragic. Given the options, the warm, positive recollection",94,151,245,1.534470904749469,0.5645,0.5645,0.3941372477046873
i feel is entirely more dangerous,anger,anger,"Output only one final label.

Input text:
i feel is entirely more dangerous

Label:
assistant
<think>

</think>

anger",87,158,245,1.534470904749469,0.5645,0.5645,0.3941372477046873
i remember feeling thrilled to use my nursing skills relieved that i could have a few days out of the house and i remember that at first it was hard but then it was no problem,joy,joy,joy,117,128,245,1.534470904749469,0.5645,0.5645,0.3941372477046873
i found myself being amazed at how mid s f would feel a tad cool as if perhaps a sweatshirt wouldve been a good idea,joy,joy,"assistant
<think>

</think>

The text expresses a sense of being ""amazed"" and describes a feeling that something is ""cool."" These are positive emotions associated with happiness and delight. Among the candidate labels, ""joy"" best fits the sentiment of amazement and positive appreciation.

Label: joy",108,137,245,1.534470904749469,0.5645,0.5645,0.3941372477046873
i feel like a may have mislead the very gracious readers of this blog,joy,sadness,"mislead the very gracious readers of this blog

Label:
assistant
<think>

</think>

The text expresses a sense of regret and self-doubt regarding the accuracy of information shared with readers. The phrase ""feel like"" indicates an internal emotional state, and ""may have mislead"" suggests a negative outcome or a mistake that caused concern. This sentiment aligns most closely with feelings of sorrow or regret, which fall under the category of sadness.

Label: sadness",96,149,245,1.534470904749469,0.5645,0.5645,0.3941372477046873
i still feel confused and guilty about the whole thing,fear,sadness,"Input text:
i still feel confused and guilty about the whole thing

Label:
assistant
<think>

</think>

sadness",91,154,245,1.534470904749469,0.5645,0.5645,0.3941372477046873
i feel intimidated by the tasks you feel overwhelmed by huge and complicated tasks,fear,anger,"the tasks you feel overwhelmed by huge and complicated tasks

Label:
assistant
<think>

</think>

anger",95,150,245,1.534470904749469,0.5645,0.5645,0.3941372477046873
i was feeling emotional crying for no apparent reason but at the time it feels like the world is ending,sadness,sadness,"the world is ending

Label:
assistant
<think>

</think>

sadness",101,144,245,1.534470904749469,0.5645,0.5645,0.3941372477046873
i feel lonely and sad when i cannot talk to you during the day while i get a moment at my desk,sadness,sadness,"i feel lonely and sad when i cannot talk to you during the day while i get a moment at my desk

Label:
assistant
<think>

</think>

sadness",103,135,238,1.216627913127013,0.5645,0.5645,0.3941372477046873
i still sit back and feel amazed by the whole thing,surprise,joy,", fear, surprise
Think step by step internally.
Output only one final label.

Input text:
i still sit back and feel amazed by the whole thing

Label:
assistant
<think>

</think>

The phrase ""feel amazed"" indicates a strong sense of wonder and positive emotion. Among the candidate labels, ""joy"" best captures the feeling of being amazed and delighted.

Label: joy",92,146,238,1.216627913127013,0.5645,0.5645,0.3941372477046873
i feel rejected and i cant find what ive left behind,sadness,sadness,", fear, surprise
Think step by step internally.
Output only one final label.

Input text:
i feel rejected and i cant find what ive left behind

Label:
assistant
<think>

</think>

sadness",92,146,238,1.216627913127013,0.5645,0.5645,0.3941372477046873
i feel like i cant have dirty dishes piled up laundry strewn about or toys scattered everywhere,sadness,fear,"one final label.

Input text:
i feel like i cant have dirty dishes piled up laundry strewn about or toys scattered everywhere

Label:
assistant
<think>

</think>

The text expresses a strong desire for order and cleanliness, contrasting it with the chaos of dirty dishes, laundry, and scattered toys. The speaker feels unable to tolerate this mess, indicating a sense of distress, anxiety, or dread about the current state of their environment. Among the candidate labels, this reaction aligns most closely with **fear** (specifically fear of disorder or the negative consequences of the mess).

Label: fear",99,139,238,1.216627913127013,0.5645,0.5645,0.3941372477046873
i feel more so lately than ever that life is so precious,joy,love,", surprise
Think step by step internally.
Output only one final label.

Input text:
i feel more so lately than ever that life is so precious

Label:
assistant
<think>

</think>

The text expresses a deep appreciation for life and a sense of gratitude (""life is so precious""). This sentiment aligns most closely with feelings of affection and cherishing, which falls under the category of **love**. While it could imply joy, the specific focus on the value and preciousness of existence is a form of loving regard for life.

Label: love",93,145,238,1.216627913127013,0.5645,0.5645,0.3941372477046873
i feel completely burdened with my own intelligence,sadness,sadness,", love, anger, fear, surprise
Think step by step internally.
Output only one final label.

Input text:
i feel completely burdened with my own intelligence

Label:
assistant
<think>

</think>

The phrase ""completely burdened with my own intelligence"" expresses a heavy feeling of being weighed down or overwhelmed by one's own mind. This sentiment aligns with feelings of distress, heaviness, and negative emotion. Among the candidate labels, ""sadness"" best captures this sense of being burdened and overwhelmed, whereas the other labels (joy, love, anger, fear, surprise) do not fit the context of being weighed down by one's intellect.

Label: sadness",90,148,238,1.216627913127013,0.5645,0.5645,0.3941372477046873
i cant think of any emotional state that is worse than feeling generally worthless and unlovable,sadness,sadness,"one final label.

Input text:
i cant think of any emotional state that is worse than feeling generally worthless and unlovable

Label:
assistant
<think>

</think>

sadness",99,139,238,1.216627913127013,0.5645,0.5645,0.3941372477046873
i dont have any photos with me because i was too excited and happy about my prejudging which i did great btw at least i feel tt i did since i felt confident and didnt stutter in front the panel of judges we had and dearest bf was around after doors opened for the public,joy,joy,joy,138,100,238,1.216627913127013,0.5645,0.5645,0.3941372477046873
im feeling jolly by a href http www,joy,joy,", love, anger, fear, surprise
Think step by step internally.
Output only one final label.

Input text:
im feeling jolly by a href http www

Label:
assistant
<think>

</think>

joy",90,148,238,1.216627913127013,0.5645,0.5645,0.3941372477046873
i feel fake because i think if you really want to have a good conversation and make good contact you have to appear especially self confident and even risk talking to some people which are no good to talk to at all until you meet one person which you have a good connection to,sadness,sadness,"</think>

sadness",135,103,238,1.216627913127013,0.5645,0.5645,0.3941372477046873
i went around for the rest of the day feeling distressed that i changed my appearance based on someones comments how i made myself even by coincidence more appealing to him and that just felt wrong wrong wrong,fear,sadness,"that just felt wrong wrong wrong

Label:
assistant
<think>

</think>

sadness",120,118,238,1.216627913127013,0.5645,0.5645,0.3941372477046873
i really enjoy cabernet for how aggressive the flavors tend to be and while this isnt exactly a light wine it still has a general congenial feel to it that i find a very pleasant,joy,joy,"to it that i find a very pleasant

Label:
assistant
<think>

</think>

joy",118,120,238,1.216627913127013,0.5645,0.5645,0.3941372477046873
i woke up very early this morning feeling joyful,joy,joy,", love, anger, fear, surprise
Think step by step internally.
Output only one final label.

Input text:
i woke up very early this morning feeling joyful

Label:
assistant
<think>

</think>

joy",90,148,238,1.216627913127013,0.5645,0.5645,0.3941372477046873
i wonder how it feels to be loved by someone you love,love,love,", surprise
Think step by step internally.
Output only one final label.

Input text:
i wonder how it feels to be loved by someone you love

Label:
assistant
<think>

</think>

The text expresses a deep emotional connection and a longing for mutual affection (""loved by someone you love""). While it contains elements of wonder (""i wonder""), the core sentiment revolves around the experience of love and the desire for it. Among the candidate labels, ""love"" is the most accurate fit for this context.

Label: love",93,145,238,1.216627913127013,0.5645,0.5645,0.3941372477046873
i feel as if i havent blogged in ages are at least truly blogged i am doing an update cute little post today,joy,joy,"blogged in ages are at least truly blogged i am doing an update cute little post today

Label:
assistant
<think>

</think>

The text expresses a sense of relief and happiness about finally updating the blog after a long period of inactivity. The phrase ""cute little post"" and the overall tone suggest a positive, lighthearted emotion. Among the candidate labels, ""joy"" best fits this feeling of satisfaction and happiness.

Label: joy",107,131,238,1.216627913127013,0.5645,0.5645,0.3941372477046873
i feel cared for and accepted,love,love,"Candidate labels: sadness, joy, love, anger, fear, surprise
Think step by step internally.
Output only one final label.

Input text:
i feel cared for and accepted

Label:
assistant
<think>

</think>

The phrase ""i feel cared for and accepted"" expresses a deep sense of emotional support, affection, and belonging. Among the candidate labels, ""love"" is the only one that encompasses feelings of being cared for, accepted, and valued by others. While it doesn't explicitly use the word ""love,"" the sentiment aligns most closely with the positive, affectionate nature of love compared to sadness, joy, anger, fear, or surprise.

Label: love",87,151,238,1.216627913127013,0.5645,0.5645,0.3941372477046873
i feel passionate about knitting and seeing really good films and the surprisingly awesome tv programs that are on now i cant believe i just wrote that,love,joy,"really good films and the surprisingly awesome tv programs that are on now i cant believe i just wrote that

Label:
assistant
<think>

</think>

joy",108,135,243,1.1779944646877993,0.5645,0.5645,0.3941372477046873
im feeling depressed again,sadness,sadness,"from the candidate labels.
Candidate labels: sadness, joy, love, anger, fear, surprise
Think step by step internally.
Output only one final label.

Input text:
im feeling depressed again

Label:
assistant
<think>

</think>

sadness",85,158,243,1.1779944646877993,0.5645,0.5645,0.3941372477046873
i feel i feel drained i feel as if talking to others will finish all my strength,sadness,sadness,".
Output only one final label.

Input text:
i feel i feel drained i feel as if talking to others will finish all my strength

Label:
assistant
<think>

</think>

sadness",98,145,243,1.1779944646877993,0.5645,0.5645,0.3941372477046873
i am feeling ok lots of bruising to my arms where they decided to remove blood from me,joy,anger,"one final label.

Input text:
i am feeling ok lots of bruising to my arms where they decided to remove blood from me

Label:
assistant
<think>

</think>

anger",100,143,243,1.1779944646877993,0.5645,0.5645,0.3941372477046873
i just don t feel that the others are worthwhile,joy,sadness,", love, anger, fear, surprise
Think step by step internally.
Output only one final label.

Input text:
i just don t feel that the others are worthwhile

Label:
assistant
<think>

</think>

sadness",91,152,243,1.1779944646877993,0.5645,0.5645,0.3941372477046873
im just feeling listless and bored or something,sadness,sadness,", joy, love, anger, fear, surprise
Think step by step internally.
Output only one final label.

Input text:
im just feeling listless and bored or something

Label:
assistant
<think>

</think>

sadness",90,153,243,1.1779944646877993,0.5645,0.5645,0.3941372477046873
i have the joy of allowing kids to feel like the valued treasures that they are and to just have a blast being a kid alongside with them but can i just say its an incredibly humbling experience to have influence into a childs life and to know that what you do and say is being internalized,joy,joy,joy,140,103,243,1.1779944646877993,0.5645,0.5645,0.3941372477046873
i sometimes feel irritated at the thought of spending money on a few annuals to spruce up my doorstep,anger,anger,"Input text:
i sometimes feel irritated at the thought of spending money on a few annuals to spruce up my doorstep

Label:
assistant
<think>

</think>

anger",102,141,243,1.1779944646877993,0.5645,0.5645,0.3941372477046873
i wish i could bottle her squeals of delight and take them out whenever im feeling grumpy,anger,joy,"one final label.

Input text:
i wish i could bottle her squeals of delight and take them out whenever im feeling grumpy

Label:
assistant
<think>

</think>

The text describes a desire to capture ""squeals of delight"" and use them to counteract feelings of being ""grumpy."" The core emotion being referenced and celebrated is extreme happiness and pleasure, which aligns with the label ""joy.""

Label: joy",100,143,243,1.1779944646877993,0.5645,0.5645,0.3941372477046873
i have been feeling overwhelmed with it all and needing to take time out,surprise,sadness,"Think step by step internally.
Output only one final label.

Input text:
i have been feeling overwhelmed with it all and needing to take time out

Label:
assistant
<think>

</think>

sadness",95,148,243,1.1779944646877993,0.5645,0.5645,0.3941372477046873
im feeling dangerous and ill just write and figure out where the hell itll take me,anger,anger,".
Output only one final label.

Input text:
im feeling dangerous and ill just write and figure out where the hell itll take me

Label:
assistant
<think>

</think>

anger",98,145,243,1.1779944646877993,0.5645,0.5645,0.3941372477046873
i honestly thought impossible at this point i feel pretty,joy,joy,", love, anger, fear, surprise
Think step by step internally.
Output only one final label.

Input text:
i honestly thought impossible at this point i feel pretty

Label:
assistant
<think>

</think>

The input text ""i honestly thought impossible at this point i feel pretty"" suggests a shift from disbelief to a positive realization or feeling. The phrase ""thought impossible"" implies a barrier was overcome, and ""feel pretty"" (likely followed by ""good"" or ""happy"" in the original context) indicates a positive emotional state. Among the candidate labels, this aligns best with joy.

Label: joy",91,152,243,1.1779944646877993,0.5645,0.5645,0.3941372477046873
i have found that some korean men are turning to foreign women because of the freedom they feel it can be easily accounted for that dating between koreans can be a casual thing but more often than not it tends to be a serious matter,joy,sadness,"Label:
assistant
<think>

</think>

sadness",129,114,243,1.1779944646877993,0.5645,0.5645,0.3941372477046873
i think i was also having a pity party because i am feeling a bit frustrated with how little time i seem to have each day,anger,anger,"having a pity party because i am feeling a bit frustrated with how little time i seem to have each day

Label:
assistant
<think>

</think>

anger",107,136,243,1.1779944646877993,0.5645,0.5645,0.3941372477046873
i forgive myself for accepting and allowing myself to have the feeling that i am going to get punished for doing something wrong,sadness,sadness,"i forgive myself for accepting and allowing myself to have the feeling that i am going to get punished for doing something wrong

Label:
assistant
<think>

</think>

The text expresses a deep sense of self-reproach, guilt, and the anticipation of punishment for a perceived wrongdoing. The speaker is acknowledging a negative emotional state where they feel they deserve to be punished. Among the candidate labels, ""sadness"" best captures the feelings of guilt, regret, and the heavy emotional burden associated with accepting punishment and self-blame. While there is an element of fear regarding the punishment, the primary tone is one of sorrowful acceptance of fault.

Label: sadness",104,139,243,1.1779944646877993,0.5645,0.5645,0.3941372477046873
i feel like i m part of the problem when i call out missy jane s trusting an angel cover for not airbrushing out all the real skin on the cover model s,joy,anger,"ing out all the real skin on the cover model s

Label:
assistant
<think>

</think>

anger",117,126,243,1.1779944646877993,0.5645,0.5645,0.3941372477046873
i might feel offended at times from hearing statements where that i strongly disagree,anger,anger,"by step internally.
Output only one final label.

Input text:
i might feel offended at times from hearing statements where that i strongly disagree

Label:
assistant
<think>

</think>

anger",95,155,250,1.2549885245025507,0.5645,0.5645,0.3941372477046873
i can easily feel quite pressured by routines and i really noticed the difference while i was away,fear,fear,"final label.

Input text:
i can easily feel quite pressured by routines and i really noticed the difference while i was away

Label:
assistant
<think>

</think>

The text expresses feelings of being ""pressured"" by routines and highlights a positive change (""difference"") experienced while away. The word ""pressured"" indicates stress or anxiety, which aligns most closely with the emotion of **fear** (specifically fear of failure or pressure) among the given options. While the speaker is happy about the difference, the primary descriptor of their internal state regarding the routines is negative pressure.

Label: fear",99,151,250,1.2549885245025507,0.5645,0.5645,0.3941372477046873
i was feeling the need for some christmas crafting this week especially after seeing a couple of lovely quilty christmas projects at stitch group,love,joy,"some christmas crafting this week especially after seeing a couple of lovely quilty christmas projects at stitch group

Label:
assistant
<think>

</think>

joy",106,144,250,1.2549885245025507,0.5645,0.5645,0.3941372477046873
i can cycle further than ever before and the feeling of finishing the manchester to blackpool miles then not being at all bothered at having to ride an extra mile to put,anger,joy,"bothered at having to ride an extra mile to put

Label:
assistant
<think>

</think>

joy",115,135,250,1.2549885245025507,0.5645,0.5645,0.3941372477046873
im not sure how i feel more than anything im keen to see it as a test to see if im over him yet and ready to view him as a friend,joy,sadness,"im over him yet and ready to view him as a friend

Label:
assistant
<think>

</think>

The text expresses uncertainty about feelings, a desire to test boundaries, and a shift in perspective from a romantic partner to a friend. This ambivalence and the feeling of being unsure about one's emotional state align most closely with **sadness**, as it often accompanies the pain of letting go or the confusion of a relationship ending. While there is an element of hope (viewing him as a friend), the core sentiment is one of uncertainty and emotional processing typical of sadness or melancholy in this context.

Label: sadness",113,137,250,1.2549885245025507,0.5645,0.5645,0.3941372477046873
i also feel lethargic and again,sadness,sadness,"joy, love, anger, fear, surprise
Think step by step internally.
Output only one final label.

Input text:
i also feel lethargic and again

Label:
assistant
<think>

</think>

sadness",89,161,250,1.2549885245025507,0.5645,0.5645,0.3941372477046873
im feeling somewhat nostalgic about the game just from the fact that its star wars,love,love,"internally.
Output only one final label.

Input text:
im feeling somewhat nostalgic about the game just from the fact that its star wars

Label:
assistant
<think>

</think>

The text expresses a feeling of ""nostalgia"" triggered by the presence of ""Star Wars."" Nostalgia is a sentimental longing for the past, which is a form of positive emotion and affection. Among the candidate labels (sadness, joy, love, anger, fear, surprise), ""love"" is the closest fit because nostalgia implies a deep affection or fondness for something, whereas ""joy"" is more about immediate happiness and ""sadness"" implies a negative outcome. The sentiment is positive and affectionate.

Label: love",96,154,250,1.2549885245025507,0.5645,0.5645,0.3941372477046873
i don t feel like i should be punished to carry this burden even though i have been for four years now,sadness,sadness,"i don t feel like i should be punished to carry this burden even though i have been for four years now

Label:
assistant
<think>

</think>

sadness",103,147,250,1.2549885245025507,0.5645,0.5645,0.3941372477046873
i was feeling like i said humour gets me through im one of those people who even if i spoke about my issues no one would be too bothered or would care that thought was in my head and wasnt true that way of being like i dont want to burden you sort of thing,anger,sadness,sadness,137,113,250,1.2549885245025507,0.5645,0.5645,0.3941372477046873
i feel about this part of my life and how treasured my london flatmates are to me it was especially neat to point at something and say this is where,love,love,"was especially neat to point at something and say this is where

Label:
assistant
<think>

</think>

The text expresses deep appreciation and affection for a specific part of life and the people involved (""treasured my london flatmates are to me""). The speaker describes the experience as ""neat"" and highlights the emotional value of shared memories. This sentiment aligns most closely with feelings of love and attachment rather than the other options like anger, fear, or sadness.

Label: love",113,137,250,1.2549885245025507,0.5645,0.5645,0.3941372477046873
i feel all innocent now,joy,joy,"Candidate labels: sadness, joy, love, anger, fear, surprise
Think step by step internally.
Output only one final label.

Input text:
i feel all innocent now

Label:
assistant
<think>

</think>

The phrase ""i feel all innocent now"" suggests a sense of relief, vindication, or a positive shift in emotional state after a period of doubt or accusation. Among the candidate labels, this sentiment aligns best with **joy**, as it reflects a feeling of being cleared or happy about one's innocence.

Label: joy",86,164,250,1.2549885245025507,0.5645,0.5645,0.3941372477046873
i feel hopeful with this new treatment to extend my life,joy,joy,"fear, surprise
Think step by step internally.
Output only one final label.

Input text:
i feel hopeful with this new treatment to extend my life

Label:
assistant
<think>

</think>

The text expresses a positive outlook (""hopeful"") and gratitude regarding a medical advancement that improves the speaker's quality of life. Among the candidate labels, ""joy"" best captures the positive, uplifting emotion associated with hope and relief.

Label: joy",92,158,250,1.2549885245025507,0.5645,0.5645,0.3941372477046873
i feel like an idiot for trusting you though,joy,anger,"love, anger, fear, surprise
Think step by step internally.
Output only one final label.

Input text:
i feel like an idiot for trusting you though

Label:
assistant
<think>

</think>

anger",90,160,250,1.2549885245025507,0.5645,0.5645,0.3941372477046873
i am only providing the link as a courtesy to its author but it was all about stuff that was either before my time or i never experienced even if i lived when it was available so i couldn t feel emotional about any of it,sadness,sadness,":
assistant
<think>

</think>

sadness",127,123,250,1.2549885245025507,0.5645,0.5645,0.3941372477046873
i have a feeling i kinda lost my best friend,sadness,sadness,"anger, fear, surprise
Think step by step internally.
Output only one final label.

Input text:
i have a feeling i kinda lost my best friend

Label:
assistant
<think>

</think>

sadness",91,159,250,1.2549885245025507,0.5645,0.5645,0.3941372477046873
ive had a few rough days since then and in the midst of crying and dealing and feeling just so defeated and emotional i put my coat on and curled up and created this safety nest inside my coat,sadness,sadness,"safety nest inside my coat

Label:
assistant
<think>

</think>

sadness",120,130,250,1.2549885245025507,0.5645,0.5645,0.3941372477046873
i do feel terribly remourseful that i didnt stay faithful to my plans and get him sooner,love,sadness,"my plans and get him sooner

Label:
assistant
<think>

</think>

sadness",100,132,232,1.2690615825013083,0.5645,0.5645,0.3941372477046873
i went to a wedding this weekend and i have to say i was feeling very important,joy,joy,"have to say i was feeling very important

Label:
assistant
<think>

</think>

joy",98,134,232,1.2690615825013083,0.5645,0.5645,0.3941372477046873
i should stop reading sids blogs but it is part of my blogging community and i feel that in supporting each other we get better at handling grief and hence i am not going to stop,love,love,"The text discusses ""handling grief"" and mentions a ""blogging community"" where people ""support each other."" While the context involves sadness (grief), the speaker's action is one of support, connection, and finding strength within a community. The sentiment expressed is positive and supportive rather than purely negative or fearful. Among the candidate labels, ""love"" best captures the essence of community support, caring, and the positive emotional bond described in the text.

Label: love",118,114,232,1.2690615825013083,0.5645,0.5645,0.3941372477046873
i feel less shy about exploring roles in more physical ways,fear,joy,"text:
i feel less shy about exploring roles in more physical ways

Label:
assistant
<think>

</think>

The input text ""i feel less shy about exploring roles in more physical ways"" expresses a reduction in hesitation or fear regarding a new activity. The speaker is feeling more confident and open to trying something different. Among the candidate labels (sadness, joy, love, anger, fear, surprise), the sentiment aligns most closely with **joy** (or positive excitement/happiness about a change in perspective), as it reflects a positive emotional shift towards confidence and enthusiasm. It is not sadness, anger, fear, surprise, or love.

Label: joy",92,140,232,1.2690615825013083,0.5645,0.5645,0.3941372477046873
i replied feeling strange at giving the orders,surprise,fear,"one final label.

Input text:
i replied feeling strange at giving the orders

Label:
assistant
<think>

</think>

The phrase ""feeling strange at giving the orders"" suggests a sense of discomfort, unease, or hesitation. Among the provided candidate labels (sadness, joy, love, anger, fear, surprise), this feeling aligns most closely with **fear** (specifically fear of making a mistake, fear of authority, or general apprehension). It does not fit the positive emotions of joy or love, nor the intense negative emotions of anger or sadness, nor the sudden reaction of surprise.

Label: fear",89,143,232,1.2690615825013083,0.5645,0.5645,0.3941372477046873
i chant the invocation and feel his force supporting me as i teach,joy,joy,"chant the invocation and feel his force supporting me as i teach

Label:
assistant
<think>

</think>

The text describes a positive, empowering experience where the speaker feels ""force supporting"" them while performing a task (""teach""). This sense of strength, encouragement, and positive connection aligns best with the emotion of **joy** (or a sense of fulfillment/love, but joy fits the active feeling of support and success better in this context). It does not indicate sadness, anger, fear, or surprise.

Label: joy",94,138,232,1.2690615825013083,0.5645,0.5645,0.3941372477046873
i feel like he moves sleep i am glad i enjoyed that week of good sleep that i mentioned because i have a feeling that is over with now,joy,joy,"assistant
<think>

</think>

joy",110,122,232,1.2690615825013083,0.5645,0.5645,0.3941372477046873
i am really hurt and i feel unimportant and that sucks,sadness,sadness,"i am really hurt and i feel unimportant and that sucks

Label:
assistant
<think>

</think>

sadness",93,139,232,1.2690615825013083,0.5645,0.5645,0.3941372477046873
i grew up around this feeling living only minutes away from the gorgeous atlantic ocean in brazil so its probably no surprise i grew fond of the ocean,joy,joy,"assistant
<think>

</think>

joy",110,122,232,1.2690615825013083,0.5645,0.5645,0.3941372477046873
i feel honoured today olu jacobs i feel honoured today olu jacobs a href http momo,joy,joy,"href http momo

Label:
assistant
<think>

</think>

The text expresses a strong positive emotion using the phrase ""i feel honoured,"" which indicates feelings of gratitude, pride, and appreciation. Among the candidate labels, ""joy"" best captures this positive and uplifting sentiment.

Label: joy",102,130,232,1.2690615825013083,0.5645,0.5645,0.3941372477046873
i made some chilli oil because it s monday and i was feeling dangerous,anger,anger,"oil because it s monday and i was feeling dangerous

Label:
assistant
<think>

</think>

anger",96,136,232,1.2690615825013083,0.5645,0.5645,0.3941372477046873
