Text,truth,pre,pred_raw,input_tokens,output_tokens,total_tokens,runtime,mse,rmse,pearson_coeff,spearman_coeff,sv_initial_raw,sv_verified_raw
"text1: the nasdaq fell about 1.3 % for the month , snapping a seven-month winning streak . text2: the nasdaq is down roughly 0.4 percent for the month , on track to snap a 7-month streak of gains .",2.4,4.5,4.5,264,36,300,0.04905742406481295,1.2421382361904763,1.1145125554207438,0.5876911164350666,0.5633465147141096,".4 percent for the month , on track to snap a 7-month streak of gains .

Score:
Score: 4.5",4.5
"text1: the report was found oct. 23 , tucked inside an old three-ring binder not related to the investigation . text2: the report was found last week tucked inside a training manual that belonged to hicks .",3.2,4.0,4.0,255,45,300,0.04905742406481295,1.2421382361904763,1.1145125554207438,0.5876911164350666,0.5633465147141096,"-ring binder not related to the investigation . text2: the report was found last week tucked inside a training manual that belonged to hicks .

Score:
Score: 4.0",4.0
"text1: u.s. troops killed nearly two dozen suspected taliban militants after coming under fire in southern afghanistan in the latest in a series of such attacks . text2: u.s. soldiers killed about two dozen suspected taliban militants in southern afghanistan after their convoy came under attack , the military said sunday .",4.0,4.5,"Final score:
4.5",273,27,300,0.04905742406481295,1.2421382361904763,1.1145125554207438,0.5876911164350666,0.5633465147141096,"attack , the military said sunday .

Score:
4.5","Final score:
4.5"
"text1: the a920 comes with a printer , scanner , and copier for $ 89 . text2: dell 's personal all-in-one a920 is an entry-level device that combines printer , scanner and copier functions for $ 89 .",3.6,4.5,"Final score:
4.5",261,39,300,0.04905742406481295,1.2421382361904763,1.1145125554207438,0.5876911164350666,0.5633465147141096,"is an entry-level device that combines printer , scanner and copier functions for $ 89 .

Score:
4.5","Final score:
4.5"
"text1: on saturday , the international committee of the red cross said it was temporarily closing its offices in baghdad and basra . text2: the international committee of the red cross , fearful for the safety of its staff operating in iraq , announced it was temporarily shutting its offices in baghdad and basra .",3.4,4.5,"Final score:
4.5",274,26,300,0.04905742406481295,1.2421382361904763,1.1145125554207438,0.5876911164350666,0.5633465147141096,"hdad and basra .

Score:
4.5","Final score:
4.5"
"text1: the ireland palestine solidarity campaign , of which mr o muireagáin was a member , welcomed his release . text2: the ireland palestine solidarity campaign , of which he was a member , said he was researching a schools exchange project .",2.4,4.0,4.0,267,33,300,0.04905742406481295,1.2421382361904763,1.1145125554207438,0.5876911164350666,0.5633465147141096,"of which he was a member , said he was researching a schools exchange project .

Score:
Score: 3.5",4.0
"text1: glover said the killer used a "" peculiar slipknot "" on the ligature he used to strangle some of the victims . text2: glover said the killer used a ``peculiar slipknot , ' ' including a coaxial cable and an extension cord , to strangle some of the victims .",3.4,4.5,"Final score:
4.5",274,26,300,0.04905742406481295,1.2421382361904763,1.1145125554207438,0.5876911164350666,0.5633465147141096,"angle some of the victims .

Score:
4.5","Final score:
4.5"
"text1: she said jane doe 's lawyers asked verizon to withhold her name because she was planning on challenging the subpoena . text2: jane doe , deciding to fight the subpoena , asked verizon to withhold her name .",3.6,4.5,4.5,256,44,300,0.04905742406481295,1.2421382361904763,1.1145125554207438,0.5876911164350666,0.5633465147141096,"was planning on challenging the subpoena . text2: jane doe , deciding to fight the subpoena , asked verizon to withhold her name .

Score:
Score: 4.5",4.5
"text1: it got up on his personal radar screen this past week , i 've given him my pitch and he was quite supportive , "" he said . text2: "" it got up on his personal radar screen in the past week , and i had to get my pitch .",3.4,3.5,"Final score:
3.5",264,36,300,0.04905742406481295,1.2421382361904763,1.1145125554207438,0.5876911164350666,0.5633465147141096,"personal radar screen in the past week , and i had to get my pitch .

Score:
3.5","Final score:
3.5"
"text1: in september , a 27-year-old singapore researcher contracted sars while working in a laboratory . text2: in a case in august , a 27-year-old laboratory worker in singapore developed sars .",3.4,4.5,4.5,254,46,300,0.04905742406481295,1.2421382361904763,1.1145125554207438,0.5876911164350666,0.5633465147141096,"ars while working in a laboratory . text2: in a case in august , a 27-year-old laboratory worker in singapore developed sars .

Score:
Score: 4.5",4.5
"text1: a number below 50 suggests contraction in the manufacturing sector , while a number above that indicates expansion . text2: a reading above 50 suggests growth in the sector , while a number below that level indicates contraction .",4.818,4.5,4.5,256,44,300,0.04905742406481295,1.2421382361904763,1.1145125554207438,0.5876911164350666,0.5633465147141096,"that indicates expansion . text2: a reading above 50 suggests growth in the sector , while a number below that level indicates contraction .

Score:
Score: 4.5",4.5
text1: a lawsuit has been filed in an attempt to block the removal of the ten commandments monument from the building . text2: supporters asked a federal court monday to block the removal of a ten commandments monument from the alabama judicial building .,3.2,4.5,4.5,284,60,344,0.05405252994023613,1.2421382361904763,1.1145125554207438,0.5876911164350666,0.5633465147141096,"filed in an attempt to block the removal of the ten commandments monument from the building . text2: supporters asked a federal court monday to block the removal of a ten commandments monument from the alabama judicial building .

Score:
Score: 4.5",4.5
"text1: britz earned $ 3.77 million in salary , bonus and other compensation , and kinney earned $ 3.76 million . text2: johnston made $ 5.8 million in salary and bonus in 2001 as president , and as a part-time adviser earned $ 1 million in 2002 .",1.4,3.5,"Final score:
3.5",299,45,344,0.05405252994023613,1.2421382361904763,1.1145125554207438,0.5876911164350666,0.5633465147141096,"and bonus in 2001 as president , and as a part-time adviser earned $ 1 million in 2002 .

Score:
3.5","Final score:
3.5"
"text1: that truck was spotted in the campbells creek area , fitting that description , morris said . text2: a black pickup truck was also seen in the campbells creek area , morris said .",3.0,4.5,4.5,277,67,344,0.05405252994023613,1.2421382361904763,1.1145125554207438,0.5876911164350666,0.5633465147141096,"score.

Text pair:
text1: that truck was spotted in the campbells creek area , fitting that description , morris said . text2: a black pickup truck was also seen in the campbells creek area , morris said .

Score:
Score: 4.5",4.5
"text1: but in the first 30 seconds after young entered the ring , the family knew it was an uneven match , meyers said . text2: but in the first 30 seconds of the bout , family members knew it was an uneven match , jodie meyers , stacy young 's sister , said .",4.2,4.5,"Final score:
4.5",295,49,344,0.05405252994023613,1.2421382361904763,1.1145125554207438,0.5876911164350666,0.5633465147141096,"30 seconds of the bout , family members knew it was an uneven match , jodie meyers , stacy young 's sister , said .

Score:
4.5","Final score:
4.5"
text1: chairman michael powell and fcc colleagues at the wednesday hearing . text2: fcc chief michael powell presides over hearing monday .,3.2,3.5,3.5,264,80,344,0.05405252994023613,1.2421382361904763,1.1145125554207438,0.5876911164350666,0.5633465147141096,".0 and 5.0.
Higher score means stronger semantic similarity.
Think step by step internally.
Output only the final numeric score.

Text pair:
text1: chairman michael powell and fcc colleagues at the wednesday hearing . text2: fcc chief michael powell presides over hearing monday .

Score:
Score: 3.5",3.5
"text1: the dow jones industrial average was up 0.3 per cent at 9,886.75 , while the nasdaq composite index was 0.4 per cent higher at 1,986.97 . text2: on wall street , the dow jones industrial average rose 0.5 per cent at 9,905.8 and the nasdaq composite added 0.7 per cent at 1,995.1 .",1.8,4.5,4.5,331,13,344,0.05405252994023613,1.2421382361904763,1.1145125554207438,0.5876911164350666,0.5633465147141096,Score: 4.5,4.5
text1: tehran has made clear it will only sign the additional protocol introducing such inspections if a ban on the import of civilian western nuclear technology is lifted . text2: tehran has made it clear it will only sign the protocol if a ban on imports of peaceful western nuclear technology is lifted .,3.8,4.5,4.5,294,50,344,0.05405252994023613,1.2421382361904763,1.1145125554207438,0.5876911164350666,0.5633465147141096,"technology is lifted . text2: tehran has made it clear it will only sign the protocol if a ban on imports of peaceful western nuclear technology is lifted .

Score:
Score: 4.5",4.5
"text1: congress twice before passed similar restrictions only to see president bill clinton veto them . text2: congress twice passed similar bills , but then-president clinton vetoed them both times .",4.6,4.5,4.5,271,73,344,0.05405252994023613,1.2421382361904763,1.1145125554207438,0.5876911164350666,0.5633465147141096,".
Think step by step internally.
Output only the final numeric score.

Text pair:
text1: congress twice before passed similar restrictions only to see president bill clinton veto them . text2: congress twice passed similar bills , but then-president clinton vetoed them both times .

Score:
Score: 4.5",4.5
"text1: but i would rather be talking about high standards than low standards . "" text2: "" i would rather be talking about positive numbers rather than negative .",2.8,4.0,4.0,265,79,344,0.05405252994023613,1.2421382361904763,1.1145125554207438,0.5876911164350666,0.5633465147141096,"and 5.0.
Higher score means stronger semantic similarity.
Think step by step internally.
Output only the final numeric score.

Text pair:
text1: but i would rather be talking about high standards than low standards . "" text2: "" i would rather be talking about positive numbers rather than negative .

Score:
Score: 4.0",4.0
"text1: under the program , u.s. officials work with foreign port authorities to identify , target and search high-risk cargo . text2: under the program , us officials work with foreign port authorities to seek out high-risk cargo before it can reach the united states .",4.25,4.5,4.5,286,58,344,0.05405252994023613,1.2421382361904763,1.1145125554207438,0.5876911164350666,0.5633465147141096,"foreign port authorities to identify , target and search high-risk cargo . text2: under the program , us officials work with foreign port authorities to seek out high-risk cargo before it can reach the united states .

Score:
Score: 4.5",4.5
"text1: niels told an interviewer in 1999 he thought the old man would outlive him by many years . text2: in 1999 , two years before his death , mr. nielsen told an interviewer that he thought the rock face would outlive him by many years .",3.0,4.5,4.5,292,52,344,0.05405252994023613,1.2421382361904763,1.1145125554207438,0.5876911164350666,0.5633465147141096,"text2: in 1999 , two years before his death , mr. nielsen told an interviewer that he thought the rock face would outlive him by many years .

Score:
Score: 4.5",4.5
"text1: one , capt. doug mcdonald , remained hospitalized in critical condition on thursday . text2: her 20-year-old sister , allyson , was severely burned and remained hospitalized in critical condition .",0.75,3.0,3.0,277,67,344,0.05405252994023613,1.2421382361904763,1.1145125554207438,0.5876911164350666,0.5633465147141096,"score.

Text pair:
text1: one , capt. doug mcdonald , remained hospitalized in critical condition on thursday . text2: her 20-year-old sister , allyson , was severely burned and remained hospitalized in critical condition .

Score:
Score: 3.0",3.0
"text1: on wednesday , the total of national guard and reserve members called to active duty worldwide stood at 154,603 . text2: as of yesterday , the total number of national guard and reserve troops called to duty worldwide stood at 154,603 .",4.0,4.5,"Final score:
4.5",285,59,344,0.05405252994023613,1.2421382361904763,1.1145125554207438,0.5876911164350666,0.5633465147141096,"active duty worldwide stood at 154,603 . text2: as of yesterday , the total number of national guard and reserve troops called to duty worldwide stood at 154,603 .

Score:
4.5","Final score:
4.5"
"text1: during a period of nearly a decade , telemarketing associates raised more than $ 7 million . text2: telemarketing associates , hired by vietnow , raised $ 7.1 million from 1987 to 1995 .",3.6,3.5,"Final score:
3.5",283,61,344,0.05405252994023613,1.2421382361904763,1.1145125554207438,0.5876911164350666,0.5633465147141096,"arketing associates raised more than $ 7 million . text2: telemarketing associates , hired by vietnow , raised $ 7.1 million from 1987 to 1995 .

Score:
3.5","Final score:
3.5"
"text1: the bodies of former invercargill man warren campbell , 32 , and climbing companion jonathan smith , 47 , were recovered from below mt d 'archiac late yesterday morning . text2: warren david campbell , 32 , and climbing companion jonathan smith , 47 , did not return as expected on tuesday from climbing on mt d 'archiac in the mckenzie district .",2.2,4.5,"Final score:
4.5",317,27,344,0.05405252994023613,1.2421382361904763,1.1145125554207438,0.5876911164350666,0.5633465147141096,"in the mckenzie district .

Score:
4.5","Final score:
4.5"
"text1: mr. geoghan had been living in a protective custody unit since being transferred to the prison on april 3 . text2: he had been in protective custody since being transferred to souza-baranowski in april , officials said .",2.8,4.0,4.0,283,61,344,0.05405252994023613,1.2421382361904763,1.1145125554207438,0.5876911164350666,0.5633465147141096,"han had been living in a protective custody unit since being transferred to the prison on april 3 . text2: he had been in protective custody since being transferred to souza-baranowski in april , officials said .

Score:
Score: 4.0",4.0
"text1: the 2000 democratic platform supported "" the full inclusion of gay and lesbian families in the life of the nation . "" text2: the democrat 's 2000 platform didn 't explicitly support gay marriages but backed "" the full inclusion of gay and lesbian families into the life of the nation . """,3.2,3.5,"score:
3.5",283,39,322,0.05138704962519114,1.2421382361904763,1.1145125554207438,0.5876911164350666,0.5633465147141096,"marriages but backed "" the full inclusion of gay and lesbian families into the life of the nation . ""

Score:
3.5","score:
3.5"
"text1: its shares fell 71 cents , or 3.5 percent , in after-hours trading to $ 19.55 . text2: the stock had risen 63 cents , or 3 percent , to close at $ 20.26 in regular-session nasdaq trading .",1.25,3.5,3.5,281,41,322,0.05138704962519114,1.2421382361904763,1.1145125554207438,0.5876911164350666,0.5633465147141096,"risen 63 cents , or 3 percent , to close at $ 20.26 in regular-session nasdaq trading .

Score:
Score: 3.5",3.5
"text1: singapore reported no suspected sars cases wednesday , but officials quarantined 70 people who had contact with the taiwanese patient . text2: still , singapore quarantined 70 people who had been in close contact with the scientist .",3.0,4.0,4.0,274,48,322,0.05138704962519114,1.2421382361904763,1.1145125554207438,0.5876911164350666,0.5633465147141096,"had contact with the taiwanese patient . text2: still , singapore quarantined 70 people who had been in close contact with the scientist .

Score:
Score: 3.5",4.0
"text1: a former candidate for governor of new york , he styled himself an advocate of better corporate governance . text2: mr. mccall , who ran unsuccessfully for governor of new york in 2002 , styled himself an advocate of better corporate governance .",3.25,4.5,":
4.5",272,50,322,0.05138704962519114,1.2421382361904763,1.1145125554207438,0.5876911164350666,0.5633465147141096,"governance . text2: mr. mccall , who ran unsuccessfully for governor of new york in 2002 , styled himself an advocate of better corporate governance .

Score:
4.5",":
4.5"
"text1: hundreds of reporters and photographers swamped the courthouse grounds before the hearing , which was carried live on national cable networks . text2: hundreds of reporters and photographers swamped the town and the short hearing involving the five-time all-star was carried live on national cable networks .",3.0,4.5,4.5,277,45,322,0.05138704962519114,1.2421382361904763,1.1145125554207438,0.5876911164350666,0.5633465147141096,": hundreds of reporters and photographers swamped the town and the short hearing involving the five-time all-star was carried live on national cable networks .

Score:
Score: 4.5",4.5
"text1: amd 's chip sales jumped 7 percent year-on-year to $ 402 million . text2: second-quarter sales grew 7 percent , to $ 645 million from $ 600 million in 2002 .",2.2,3.5,3.5,270,52,322,0.05138704962519114,1.2421382361904763,1.1145125554207438,0.5876911164350666,0.5633465147141096,"-year to $ 402 million . text2: second-quarter sales grew 7 percent , to $ 645 million from $ 600 million in 2002 .

Score:
Score: 3.5",3.5
"text1: downstream at mount vernon , the skagit river was expected to crest at 36 feet -- 8 feet above flood stage -- tonight , burke said . text2: the skagit was expected to crest during the night at 38 feet at mount vernon , 10 feet above flood stage , the national weather service said .",3.0,4.5,4.5,291,31,322,0.05138704962519114,1.2421382361904763,1.1145125554207438,0.5876911164350666,0.5633465147141096,", 10 feet above flood stage , the national weather service said .

Score:
Score: 4.5",4.5
"text1: fbi agents arrested a former partner of big four accounting firm ernst & young erny.ul on criminal charges of obstructing federal investigations , u.s. officials said on thursday . text2: a former partner of accountancy firm ernst & young was yesterday arrested by fbi agents in the us on charges of obstructing federal investigations .",4.6,4.5,"Final score:
4.5",290,32,322,0.05138704962519114,1.2421382361904763,1.1145125554207438,0.5876911164350666,0.5633465147141096,"agents in the us on charges of obstructing federal investigations .

Score:
4.5","Final score:
4.5"
"text1: shelia chaney wilson seemed agitated when she came to help prepare for turner monumental a.m.e. church 's upcoming 104th anniversary celebration , worshippers said . text2: congregants of turner monumental ame church said shelia chaney wilson , 43 , was agitated when she came to the church , in the kirkwood neighborhood on the city 's east side .",3.6,4.0,4.0,309,13,322,0.05138704962519114,1.2421382361904763,1.1145125554207438,0.5876911164350666,0.5633465147141096,Score: 4.0,4.0
text1: he was the ace of diamonds in a pack of cards depicting iraqi fugitives that has been issued to u.s. troops . text2: he was the ace of diamonds in a u.s. deck of cards showing pictures of most-wanted iraqi leaders .,4.0,4.5,4.5,279,43,322,0.05138704962519114,1.2421382361904763,1.1145125554207438,0.5876911164350666,0.5633465147141096,": he was the ace of diamonds in a u.s. deck of cards showing pictures of most-wanted iraqi leaders .

Score:
Score: 4.5",4.5
"text1: miodrag zivkovic , of the liberal alliance of montenegro , won 31 percent of the vote , while the independent dragan hajdukovic got 4 percent . text2: a pro-independence radical , miodrag zivkovic , of the liberal alliance , came in second with 31 percent of the vote .",3.0,3.5,"Final score:
3.5",291,31,322,0.05138704962519114,1.2421382361904763,1.1145125554207438,0.5876911164350666,0.5633465147141096,"came in second with 31 percent of the vote .

Score:
3.5","Final score:
3.5"
"text1: so far , georgia has been returned all but $ 70,000 of the money it wired . text2: georgia has received all but $ 70,000 of its money back with the help of the fbi .",3.75,3.5,"Final score:
3.5",268,54,322,0.05138704962519114,1.2421382361904763,1.1145125554207438,0.5876911164350666,0.5633465147141096,",000 of the money it wired . text2: georgia has received all but $ 70,000 of its money back with the help of the fbi .

Score:
3.5","Final score:
3.5"
"text1: yeager said the suspect in the target attack showed tendencies of being a prior offender . text2: yeager said the incident appeared to be isolated , but the suspect showed tendencies of being a prior offender .",3.714,3.5,3.5,265,57,322,0.05138704962519114,1.2421382361904763,1.1145125554207438,0.5876911164350666,0.5633465147141096,"ager said the suspect in the target attack showed tendencies of being a prior offender . text2: yeager said the incident appeared to be isolated , but the suspect showed tendencies of being a prior offender .

Score:
Score: 3.5",3.5
"text1: the island nation reported 65 new cases on may 22 , a one day record , and 55 new cases on may 23 , making taiwan 's epidemic the fastest-growing in the world . text2: taiwan reported 65 new cases on may 22 , a one-day record , and 55 new cases on may 23 , making its epidemic the world 's fastest-growing .",5.0,4.5,"Final score:
4.5",302,20,322,0.05138704962519114,1.2421382361904763,1.1145125554207438,0.5876911164350666,0.5633465147141096,"Score:
4.5","Final score:
4.5"
"text1: cubs outfielder sammy sosa was suspended for eight games by major league baseball friday for using a corked bat . text2: sammy sosa was suspended for eight games by major league baseball friday for using a corked bat , and he immediately appealed the decision .",3.2,4.5,4.5,280,42,322,0.05138704962519114,1.2421382361904763,1.1145125554207438,0.5876911164350666,0.5633465147141096,"osa was suspended for eight games by major league baseball friday for using a corked bat , and he immediately appealed the decision .

Score:
Score: 4.5",4.5
text1: half of the women were given a daily dose of the drug and half took a placebo . text2: half the women received a daily tablet of the combination oestrogen plus progestin while the rest were given a placebo .,3.2,4.5,4.5,270,52,322,0.05138704962519114,1.2421382361904763,1.1145125554207438,0.5876911164350666,0.5633465147141096,"drug and half took a placebo . text2: half the women received a daily tablet of the combination oestrogen plus progestin while the rest were given a placebo .

Score:
Score: 4.5",4.5
"text1: on monday , the dow declined 5.25 , or 0.1 percent , at 8,983.80 , having shed 2.3 percent last week . text2: in early trading , the dow jones industrial average was down 39.94 , or 0.4 percent , at 8,945.50 , having slipped 3.61 points monday .",1.6,4.0,4.0,305,13,318,0.050647924061195226,1.2421382361904763,1.1145125554207438,0.5876911164350666,0.5633465147141096,Score: 4.0,4.0
"text1: the 30-year bond us30yt = rr dipped 14 / 32 for a yield of 4.26 percent from 4.23 percent . text2: the 30-year bond us30yt = rr lost 16 / 32 , taking its yield to 4.20 percent from 4.18 percent .",3.333,3.5,"Final score:
3.5",287,31,318,0.050647924061195226,1.2421382361904763,1.1145125554207438,0.5876911164350666,0.5633465147141096,"4.20 percent from 4.18 percent .

Score:
3.5","Final score:
3.5"
"text1: the injured were taken to hospitals in jefferson city and columbia , a college town about 30 miles to the north . text2: the injured were taken to hospitals in jefferson city and columbia , about 48km north ; their conditions were not immediately available .",4.0,3.5,"Final score:
3.5",276,42,318,0.050647924061195226,1.2421382361904763,1.1145125554207438,0.5876911164350666,0.5633465147141096,"in jefferson city and columbia , about 48km north ; their conditions were not immediately available .

Score:
3.5","Final score:
3.5"
"text1: when police removed the four from the home , they weighed 136 pounds combined . text2: each boy weighed less than 50 pounds when they were removed from the home oct. 10 .",3.0,3.5,3.5,261,57,318,0.050647924061195226,1.2421382361904763,1.1145125554207438,0.5876911164350666,0.5633465147141096,": when police removed the four from the home , they weighed 136 pounds combined . text2: each boy weighed less than 50 pounds when they were removed from the home oct. 10 .

Score:
Score: 3.5",3.5
"text1: the dollar was at 117.85 yen against the japanese currency , up 0.1 percent . text2: against the swiss franc the dollar was at 1.3289 francs , up 0.5 percent on the day .",1.333,3.0,3.0,274,44,318,0.050647924061195226,1.2421382361904763,1.1145125554207438,0.5876911164350666,0.5633465147141096,"the swiss franc the dollar was at 1.3289 francs , up 0.5 percent on the day .

Score:
Score: 3.0",3.0
"text1: while the ibrahims had one separation operation , goodrich and dr. david staffenberg plan about three for the aguirres , with several weeks between each . text2: instead of one long operation to separate the twins , goodrich and dr. david staffenberg plan about three , with several weeks between each .",3.6,4.5,4.5,286,32,318,0.050647924061195226,1.2421382361904763,1.1145125554207438,0.5876911164350666,0.5633465147141096,"dr. david staffenberg plan about three , with several weeks between each .

Score:
Score: 4.5",4.5
"text1: the company has expanded into providing other services for buyers , including payment services . text2: the company has expanded those basic services , offering payment and even financing .",4.2,4.5,4.5,255,63,318,0.050647924061195226,1.2421382361904763,1.1145125554207438,0.5876911164350666,0.5633465147141096,"internally.
Output only the final numeric score.

Text pair:
text1: the company has expanded into providing other services for buyers , including payment services . text2: the company has expanded those basic services , offering payment and even financing .

Score:
Score: 4.5",4.5
text1: the blasts killed two people and injured more than 150 others . text2: the atlanta olympic games attack killed one woman and injured more than 100 other people .,1.8,3.5,"Final score:
3.5",255,63,318,0.050647924061195226,1.2421382361904763,1.1145125554207438,0.5876911164350666,0.5633465147141096,".

Text pair:
text1: the blasts killed two people and injured more than 150 others . text2: the atlanta olympic games attack killed one woman and injured more than 100 other people .

Score:
3.5","Final score:
3.5"
"text1: in 2001 , president bush named kathy gregg to the student loan marketing association board of directors . text2: in 2001 , president bush named her to the student loan marketing association , the largest u.s. lender for students .",3.231,3.5,"Final score:
3.5",270,48,318,0.050647924061195226,1.2421382361904763,1.1145125554207438,0.5876911164350666,0.5633465147141096,"text2: in 2001 , president bush named her to the student loan marketing association , the largest u.s. lender for students .

Score:
3.5","Final score:
3.5"
"text1: the boston archdiocese has faced waves of scandal that have not only angered victims ' advocates but parishioners and some priests . text2: the waves of scandal angered not only victims ' advocates but parishioners and some priests , to the point that law could no longer run the archdiocese .",3.0,4.5,4.5,284,34,318,0.050647924061195226,1.2421382361904763,1.1145125554207438,0.5876911164350666,0.5633465147141096,"some priests , to the point that law could no longer run the archdiocese .

Score:
Score: 4.5",4.5
"text1: a federal magistrate in fort lauderdale ordered him held without bail . text2: zuccarini was ordered held without bail wednesday by a federal judge in fort lauderdale , fla .",3.0,4.5,4.5,263,55,318,0.050647924061195226,1.2421382361904763,1.1145125554207438,0.5876911164350666,0.5633465147141096,"federal magistrate in fort lauderdale ordered him held without bail . text2: zuccarini was ordered held without bail wednesday by a federal judge in fort lauderdale , fla .

Score:
Score: 4.5",4.5
"text1: the department 's position threatens to alienate social conservatives , who have provided strong political support for mr. ashcroft and president bush . text2: the department 's stance disappointed some abortion opponents , and it threatens to alienate social conservatives who have provided strong political support for ashcroft and president bush .",3.75,4.5,4.5,283,35,318,0.050647924061195226,1.2421382361904763,1.1145125554207438,0.5876911164350666,0.5633465147141096,"to alienate social conservatives who have provided strong political support for ashcroft and president bush .

Score:
Score: 4.5",4.5
"text1: south africa has the world 's highest caseload with 4.7 million people infected with hiv or aids . text2: with 4.7 million people infected with hiv or aids , south africa has the world 's highest aids caseload .",5.0,4.5,4.5,275,43,318,0.050647924061195226,1.2421382361904763,1.1145125554207438,0.5876911164350666,0.5633465147141096,"with 4.7 million people infected with hiv or aids , south africa has the world 's highest aids caseload .

Score:
Score: 4.5",4.5
"text1: in that position , elias will report to joe tucci , president and ceo of emc . text2: as executive vice president of new ventures , elias will report to joe tucci , emc 's president and chief executive .",3.4,4.5,4.5,272,46,318,0.050647924061195226,1.2421382361904763,1.1145125554207438,0.5876911164350666,0.5633465147141096,"text2: as executive vice president of new ventures , elias will report to joe tucci , emc 's president and chief executive .

Score:
Score: 4.5",4.5
"text1: the new army commander is the masaka armoured brigade commanding officer , brigadier aronda nyakairima who is now promoted to major general . text2: president yoweri museveni has promoted brigadier aronda nyakairima to major general and named him army commander .",3.2,4.0,4.0,281,37,318,0.050647924061195226,1.2421382361904763,1.1145125554207438,0.5876911164350666,0.5633465147141096,"i has promoted brigadier aronda nyakairima to major general and named him army commander .

Score:
Score: 4.0",4.0
"text1: "" if that ain 't a democrat , i must be at the wrong meeting , "" he said . text2: and if that ain 't a democrat , then i must be in the wrong meeting , "" he said to thunderous applause from his supporters .",3.4,4.5,4.5,275,43,318,0.050647924061195226,1.2421382361904763,1.1145125554207438,0.5876911164350666,0.5633465147141096,"ain 't a democrat , then i must be in the wrong meeting , "" he said to thunderous applause from his supporters .

Score:
Score: 4.5",4.5
text1: mailblocks was founded five years after webtv was acquired by microsoft for $ 425 million . text2: webtv was sold to microsoft in 1997 for $ 425 million and today is called msn tv .,2.8,3.5,"Final score:
3.5",259,45,304,0.0494974023749819,1.2421382361904763,1.1145125554207438,0.5876911164350666,0.5633465147141096,": webtv was sold to microsoft in 1997 for $ 425 million and today is called msn tv .

Score:
3.5","Final score:
3.5"
"text1: "" it 's a major victory for maine , and it 's a major victory for other states . text2: the maine program could be a model for other states .",2.8,4.0,":
4.0",251,53,304,0.0494974023749819,1.2421382361904763,1.1145125554207438,0.5876911164350666,0.5633465147141096,"'s a major victory for maine , and it 's a major victory for other states . text2: the maine program could be a model for other states .

Score:
Score: 4.0",":
4.0"
"text1: in addition to o 'connor , rehnquist 's majority opinion was joined by justices david souter , ruth bader ginsburg , and stephen breyer . text2: joining him in the majority opinion were justices sandra day o 'connor , david h. souter , ruth bader ginsburg and stephen g. breyer .",3.6,4.5,"score:
4.5",288,16,304,0.0494974023749819,1.2421382361904763,1.1145125554207438,0.5876911164350666,0.5633465147141096,4.5,"score:
4.5"
"text1: the metropolitan transportation authority was given two weeks to restore the $ 1.50 fare and the old commuter railroad rates , york declared . text2: the metropolitan transportation authority , which plans to appeal , was given until may 28 to restore the old subway and bus fare and the old commuter railroad rates .",2.8,4.5,4.5,277,27,304,0.0494974023749819,1.2421382361904763,1.1145125554207438,0.5876911164350666,0.5633465147141096,"subway and bus fare and the old commuter railroad rates .

Score:
Score: 4.5",4.5
text1: the embraer jets are scheduled to be delivered by september 2006 . text2: the bombardier and embraer aircraft will be delivered to u.s. airways by september 2006 .,3.0,4.0,":
4.0",256,48,304,0.0494974023749819,1.2421382361904763,1.1145125554207438,0.5876911164350666,0.5633465147141096,"2006 . text2: the bombardier and embraer aircraft will be delivered to u.s. airways by september 2006 .

Score:
Score: 4.0",":
4.0"
"text1: "" today , we are trying to convey this problem to russian president vladimir putin and us president george w bush . "" text2: "" today , we are trying to convey this problem to russian president vladimir putin ( news - web sites ) and president bush ( news - web sites ) . """,4.6,4.5,4.5,280,24,304,0.0494974023749819,1.2421382361904763,1.1145125554207438,0.5876911164350666,0.5633465147141096,"news - web sites ) . ""

Score:
Score: 4.5",4.5
"text1: the state wants to kill the wolves in approximately a 1,700-square-mile area near the village of mcgrath . text2: the state wants to kill the wolves in approximately a 1,700-square-mile area near mcgrath to establish a moose nursery of sorts .",3.2,4.5,"Final score:
4.5",270,34,304,0.0494974023749819,1.2421382361904763,1.1145125554207438,0.5876911164350666,0.5633465147141096,"area near mcgrath to establish a moose nursery of sorts .

Score:
4.5","Final score:
4.5"
"text1: peterson told police he fished alone in san francisco bay on christmas eve , returning to an empty house . text2: peterson told police he left his wife at about 9 : 30 a.m. on dec. 24 to fish alone in san francisco bay .",3.0,4.5,4.5,273,31,304,0.0494974023749819,1.2421382361904763,1.1145125554207438,0.5876911164350666,0.5633465147141096,"on dec. 24 to fish alone in san francisco bay .

Score:
Score: 4.5",4.5
"text1: the fed 's empire state survey far exceeded expectations by jumping to 26.8 in june , a record high , from 10.6 in may . text2: prices had pulled back from offshore highs when the empire state survey far exceeded expectations by jumping to 26.8 in june , a record high , from 10.6 in may .",3.8,4.5,"Final score:
4.5",286,18,304,0.0494974023749819,1.2421382361904763,1.1145125554207438,0.5876911164350666,0.5633465147141096,4.5,"Final score:
4.5"
"text1: "" i can say i am being forced into exile by the world superpower , "" he said . text2: "" i am being forced into exile by the world 's superpower , "" taylor said in an address videotaped at his home .",3.0,4.5,4.5,266,38,304,0.0494974023749819,1.2421382361904763,1.1145125554207438,0.5876911164350666,0.5633465147141096,"by the world 's superpower , "" taylor said in an address videotaped at his home .

Score:
Score: 4.5",4.5
