Text,truth,pre,pred_raw,input_tokens,output_tokens,total_tokens,runtime,acc,bleu,chrf,sv_initial_raw,sv_verified_raw
报道称，“车队”项目要求用统一模块平台为国家头号人物制造3种汽车——加长轿车、三厢车和小型客车。该项目的预算拨款为124亿卢布。,"The report states that the “motorcade” project requires manufacturing three types of vehicles - limousine, three-carriage vehicle and a small passenger vehicle - for the nation’s leader using a the same module platform. The budget allocation for this project is RUB12.4 billion.","use of a unified module platform to manufacture three types of cars for the country's top figure - an extended limousine, a three-box car, and a compact car. The budget allocation for this project is 12.4 billion rubles.

Final translation (English):
The report indicates that the ""Motorcade"" project necessitates the use of a unified module platform to produce three varieties of vehicles for the nation's most prominent individual. These vehicles include an extended limousine, a three-box car, and a compact car. The project's budget allocation stands at 12.4 billion rubles.","use of a unified module platform to manufacture three types of cars for the country's top figure - an extended limousine, a three-box car, and a compact car. The budget allocation for this project is 12.4 billion rubles.

Final translation (English):
The report indicates that the ""Motorcade"" project necessitates the use of a unified module platform to produce three varieties of vehicles for the nation's most prominent individual. These vehicles include an extended limousine, a three-box car, and a compact car. The project's budget allocation stands at 12.4 billion rubles.",262,320,582,0.49789241475082235,0.11524806427922218,0.11524806427922218,0.4947711951366152,"轿车、三厢车和小型客车。该项目的预算拨款为124亿卢布。

Translation (English):
The report states that the ""Motorcade"" project requires the use of a unified module platform to manufacture three types of cars for the country's top figure - an extended limousine, a three-box car, and a compact car. The budget allocation for this project is 12.4 billion rubles.","use of a unified module platform to manufacture three types of cars for the country's top figure - an extended limousine, a three-box car, and a compact car. The budget allocation for this project is 12.4 billion rubles.

Final translation (English):
The report indicates that the ""Motorcade"" project necessitates the use of a unified module platform to produce three varieties of vehicles for the nation's most prominent individual. These vehicles include an extended limousine, a three-box car, and a compact car. The project's budget allocation stands at 12.4 billion rubles."
报道称，为总统制造苏联以来第一辆国产加长轿车的消息出现在大约5年前。根据研发单位的计划，新汽车将安装800马力发动机和装甲，整车重量为6吨。,"The report claimed that news of manufacturing the first locally produced limousine in Russia for the President emerged some five years ago. According to the plans of the R&D unit, the new automobile will be equipped with a 800hp engine and armor, and will weigh six tonnes.","ago. According to the plan of the research and development unit, the new car will be equipped with an 800-horsepower engine and armor, with the total weight of the vehicle being 6 tons.

Final translation (English):
The report indicates that approximately five years ago, news emerged about the production of the first domestically manufactured and extended sedan for the president since the Soviet Union era. According to the plan of the research and development unit, the new car will be equipped with an 800-horsepower engine and armor, with the total weight of the vehicle being 6 tons.","ago. According to the plan of the research and development unit, the new car will be equipped with an 800-horsepower engine and armor, with the total weight of the vehicle being 6 tons.

Final translation (English):
The report indicates that approximately five years ago, news emerged about the production of the first domestically manufactured and extended sedan for the president since the Soviet Union era. According to the plan of the research and development unit, the new car will be equipped with an 800-horsepower engine and armor, with the total weight of the vehicle being 6 tons.",271,311,582,0.49789241475082235,0.11524806427922218,0.11524806427922218,0.4947711951366152,"计划，新汽车将安装800马力发动机和装甲，整车重量为6吨。

Translation (English):
The report states that the news of manufacturing the first domestically produced and lengthened sedan for the president since the Soviet Union era appeared about five years ago. According to the plan of the research and development unit, the new car will be equipped with an 800-horsepower engine and armor, with the total weight of the vehicle being 6 tons.","ago. According to the plan of the research and development unit, the new car will be equipped with an 800-horsepower engine and armor, with the total weight of the vehicle being 6 tons.

Final translation (English):
The report indicates that approximately five years ago, news emerged about the production of the first domestically manufactured and extended sedan for the president since the Soviet Union era. According to the plan of the research and development unit, the new car will be equipped with an 800-horsepower engine and armor, with the total weight of the vehicle being 6 tons."
据悉，德国保时捷公司的工程技术团队参与了动力装置研发。,It is understood that the engineering and technology team of Germany’s BWM is participating in the R&D of the engine unit.,"德国保时捷公司的工程技术团队参与了动力装置研发。

Previous translation (English):
You are a translation assistant.
Translate the input text from Chinese to English.
Think step by step internally.
Output only the final translation.

Input (Chinese):
据悉，德国保时捷公司的工程技术团队参与了动力装置研发。

Translation (English):
According to information, the engineering technology team of the German Porsche Company participated in the research and development of power units.

Final translation (English):
The final translation is:

According to information, the engineering technology team of the German Porsche Company participated in the research and development of power units.","德国保时捷公司的工程技术团队参与了动力装置研发。

Previous translation (English):
You are a translation assistant.
Translate the input text from Chinese to English.
Think step by step internally.
Output only the final translation.

Input (Chinese):
据悉，德国保时捷公司的工程技术团队参与了动力装置研发。

Translation (English):
According to information, the engineering technology team of the German Porsche Company participated in the research and development of power units.

Final translation (English):
The final translation is:

According to information, the engineering technology team of the German Porsche Company participated in the research and development of power units.",197,385,582,0.49789241475082235,0.11524806427922218,0.11524806427922218,0.4947711951366152,"You are a translation assistant.
Translate the input text from Chinese to English.
Think step by step internally.
Output only the final translation.

Input (Chinese):
据悉，德国保时捷公司的工程技术团队参与了动力装置研发。

Translation (English):
According to information, the engineering technology team of the German Porsche Company participated in the research and development of power units.","德国保时捷公司的工程技术团队参与了动力装置研发。

Previous translation (English):
You are a translation assistant.
Translate the input text from Chinese to English.
Think step by step internally.
Output only the final translation.

Input (Chinese):
据悉，德国保时捷公司的工程技术团队参与了动力装置研发。

Translation (English):
According to information, the engineering technology team of the German Porsche Company participated in the research and development of power units.

Final translation (English):
The final translation is:

According to information, the engineering technology team of the German Porsche Company participated in the research and development of power units."
另据塔斯社1月16日报道，曼图罗夫告诉记者，“车队”系列汽车将从2019年起对外零售，各种配置的车型都能买到。,"Elsewhere, according to reports by TASS on January 16, Manturov told reporters that the “motorcade” series of automobiles will be sold externally from 2019. All configured models will be available.","车队”系列汽车将从2019年起对外零售，各种配置的车型都能买到。

Translation (English):
According to a report by TASS on January 16, Manturov told reporters that the ""Team"" series of cars will be available for retail sales starting from 2019. Models with various configurations can be purchased.

Final translation (English):
The final translation (English) is:

According to a report by TASS on January 16, Manturov told reporters that the ""Team"" series of cars will be available for retail sales starting from 2019. Models with various configurations can be purchased.","车队”系列汽车将从2019年起对外零售，各种配置的车型都能买到。

Translation (English):
According to a report by TASS on January 16, Manturov told reporters that the ""Team"" series of cars will be available for retail sales starting from 2019. Models with various configurations can be purchased.

Final translation (English):
The final translation (English) is:

According to a report by TASS on January 16, Manturov told reporters that the ""Team"" series of cars will be available for retail sales starting from 2019. Models with various configurations can be purchased.",239,343,582,0.49789241475082235,0.11524806427922218,0.11524806427922218,0.4947711951366152,"，曼图罗夫告诉记者，“车队”系列汽车将从2019年起对外零售，各种配置的车型都能买到。

Translation (English):
According to a report by TASS on January 16, Manturov told reporters that the ""Team"" series of cars will be available for retail sales starting from 2019. Models with various configurations can be purchased.","车队”系列汽车将从2019年起对外零售，各种配置的车型都能买到。

Translation (English):
According to a report by TASS on January 16, Manturov told reporters that the ""Team"" series of cars will be available for retail sales starting from 2019. Models with various configurations can be purchased.

Final translation (English):
The final translation (English) is:

According to a report by TASS on January 16, Manturov told reporters that the ""Team"" series of cars will be available for retail sales starting from 2019. Models with various configurations can be purchased."
这位部长说：“从明年开始，所有感兴趣的人都能订购，不管是防弹型还是豪华型，没有任何销售限制。”,"This minister said, “From next year onward, all interested parties may place an order. There are no sale restrictions on any model, whether it is the bullet-proof or the luxury model.”","没有任何销售限制。”

Previous translation (English):
final translation.

Input (Chinese):
这位部长说：“从明年开始，所有感兴趣的人都能订购，不管是防弹型还是豪华型，没有任何销售限制。”

Translation (English):
This minister said, ""Starting next year, anyone interested can place an order, whether it's an armored type or a luxury type, there are no sales restrictions.""

Final translation (English):
This minister stated, ""Commencing from the following year, all individuals with interest will be able to place orders. This applies to both bulletproof models and luxury variants, with no restrictions on sales.""","没有任何销售限制。”

Previous translation (English):
final translation.

Input (Chinese):
这位部长说：“从明年开始，所有感兴趣的人都能订购，不管是防弹型还是豪华型，没有任何销售限制。”

Translation (English):
This minister said, ""Starting next year, anyone interested can place an order, whether it's an armored type or a luxury type, there are no sales restrictions.""

Final translation (English):
This minister stated, ""Commencing from the following year, all individuals with interest will be able to place orders. This applies to both bulletproof models and luxury variants, with no restrictions on sales.""",219,363,582,0.49789241475082235,0.11524806427922218,0.11524806427922218,0.4947711951366152,"final translation.

Input (Chinese):
这位部长说：“从明年开始，所有感兴趣的人都能订购，不管是防弹型还是豪华型，没有任何销售限制。”

Translation (English):
This minister said, ""Starting next year, anyone interested can place an order, whether it's an armored type or a luxury type, there are no sales restrictions.""","没有任何销售限制。”

Previous translation (English):
final translation.

Input (Chinese):
这位部长说：“从明年开始，所有感兴趣的人都能订购，不管是防弹型还是豪华型，没有任何销售限制。”

Translation (English):
This minister said, ""Starting next year, anyone interested can place an order, whether it's an armored type or a luxury type, there are no sales restrictions.""

Final translation (English):
This minister stated, ""Commencing from the following year, all individuals with interest will be able to place orders. This applies to both bulletproof models and luxury variants, with no restrictions on sales."""
俄罗斯工贸部计划在2020年后把“车队”系列汽车的年产量提高到1000辆以上。,Russia’s Ministry of Trade and Industry plans to increase the annual production of the “motorcade” series of automobiles to more than 1 million after 2020.,"。

Previous translation (English):
step internally.
Output only the final translation.

Input (Chinese):
俄罗斯工贸部计划在2020年后把“车队”系列汽车的年产量提高到1000辆以上。

Translation (English):
The Russian Ministry of Industry and Trade plans to increase the annual production of the ""Motorcade"" series of cars to over 1000 units after 2020.

Final translation (English):
The Russian Ministry of Industry and Trade intends to boost the annual output of the ""Motorcade"" line of vehicles to more than 1000 units following 2020.","。

Previous translation (English):
step internally.
Output only the final translation.

Input (Chinese):
俄罗斯工贸部计划在2020年后把“车队”系列汽车的年产量提高到1000辆以上。

Translation (English):
The Russian Ministry of Industry and Trade plans to increase the annual production of the ""Motorcade"" series of cars to over 1000 units after 2020.

Final translation (English):
The Russian Ministry of Industry and Trade intends to boost the annual output of the ""Motorcade"" line of vehicles to more than 1000 units following 2020.",216,366,582,0.49789241475082235,0.11524806427922218,0.11524806427922218,0.4947711951366152,"step internally.
Output only the final translation.

Input (Chinese):
俄罗斯工贸部计划在2020年后把“车队”系列汽车的年产量提高到1000辆以上。

Translation (English):
The Russian Ministry of Industry and Trade plans to increase the annual production of the ""Motorcade"" series of cars to over 1000 units after 2020.","。

Previous translation (English):
step internally.
Output only the final translation.

Input (Chinese):
俄罗斯工贸部计划在2020年后把“车队”系列汽车的年产量提高到1000辆以上。

Translation (English):
The Russian Ministry of Industry and Trade plans to increase the annual production of the ""Motorcade"" series of cars to over 1000 units after 2020.

Final translation (English):
The Russian Ministry of Industry and Trade intends to boost the annual output of the ""Motorcade"" line of vehicles to more than 1000 units following 2020."
曼图罗夫说：“我们现在生产18辆就满负荷了，今年的产量是70辆以上，明年达到200辆，后年300辆甚至更多。”,"Manturov said, “Manufacturing 18 units puts us at full capacity now. This year’s output is more than 70 units, with 200 units next year, and 300 or even more the year after.”","更多。”

Translation (English):
Manturov said, ""Currently, we are at full capacity with the production of 18 vehicles. This year's production is over 70 vehicles, and next year we aim for 200 vehicles, with 300 vehicles or more in the following year.""

Final translation (English):
Manturov stated, ""Our current production capacity is reached with the production of 18 vehicles. This year, we are producing over 70 vehicles. Next year, our goal is to produce 200 vehicles. In the following year, we aim to produce 300 vehicles or more.""","更多。”

Translation (English):
Manturov said, ""Currently, we are at full capacity with the production of 18 vehicles. This year's production is over 70 vehicles, and next year we aim for 200 vehicles, with 300 vehicles or more in the following year.""

Final translation (English):
Manturov stated, ""Our current production capacity is reached with the production of 18 vehicles. This year, we are producing over 70 vehicles. Next year, our goal is to produce 200 vehicles. In the following year, we aim to produce 300 vehicles or more.""",247,335,582,0.49789241475082235,0.11524806427922218,0.11524806427922218,0.4947711951366152,"辆就满负荷了，今年的产量是70辆以上，明年达到200辆，后年300辆甚至更多。”

Translation (English):
Manturov said, ""Currently, we are at full capacity with the production of 18 vehicles. This year's production is over 70 vehicles, and next year we aim for 200 vehicles, with 300 vehicles or more in the following year.""","更多。”

Translation (English):
Manturov said, ""Currently, we are at full capacity with the production of 18 vehicles. This year's production is over 70 vehicles, and next year we aim for 200 vehicles, with 300 vehicles or more in the following year.""

Final translation (English):
Manturov stated, ""Our current production capacity is reached with the production of 18 vehicles. This year, we are producing over 70 vehicles. Next year, our goal is to produce 200 vehicles. In the following year, we aim to produce 300 vehicles or more."""
（编译/贺颖骏）,(Editor/He Yingjun),"You are a helpful assistant.
You are verifying a translation result.
Check and refine the previous translation if needed.
Output only the final translation.

Input (Chinese):
（编译/贺颖骏）

Previous translation (English):
You are a helpful assistant.
You are a translation assistant.
Translate the input text from Chinese to English.
Think step by step internally.
Output only the final translation.

Input (Chinese):
（编译/贺颖骏）

Translation (English):
(Compiler/Hè Yǐngjùn)

Final translation (English):
(Compiler/Hè Yǐngjùn)","You are a helpful assistant.
You are verifying a translation result.
Check and refine the previous translation if needed.
Output only the final translation.

Input (Chinese):
（编译/贺颖骏）

Previous translation (English):
You are a helpful assistant.
You are a translation assistant.
Translate the input text from Chinese to English.
Think step by step internally.
Output only the final translation.

Input (Chinese):
（编译/贺颖骏）

Translation (English):
(Compiler/Hè Yǐngjùn)

Final translation (English):
(Compiler/Hè Yǐngjùn)",171,411,582,0.49789241475082235,0.11524806427922218,0.11524806427922218,0.4947711951366152,"You are a helpful assistant.
You are a translation assistant.
Translate the input text from Chinese to English.
Think step by step internally.
Output only the final translation.

Input (Chinese):
（编译/贺颖骏）

Translation (English):
(Compiler/Hè Yǐngjùn)","You are a helpful assistant.
You are verifying a translation result.
Check and refine the previous translation if needed.
Output only the final translation.

Input (Chinese):
（编译/贺颖骏）

Previous translation (English):
You are a helpful assistant.
You are a translation assistant.
Translate the input text from Chinese to English.
Think step by step internally.
Output only the final translation.

Input (Chinese):
（编译/贺颖骏）

Translation (English):
(Compiler/Hè Yǐngjùn)

Final translation (English):
(Compiler/Hè Yǐngjùn)"
各位观众，晚上好,"Good evening, viewers.",".
Output only the final translation.

Input (Chinese):
各位观众，晚上好

Previous translation (English):
Output only the final translation.

Input (Chinese):
各位观众，晚上好

Translation (English):
Ladies and gentlemen, good evening.

Final translation (English):
Ladies and gentlemen, good evening.",".
Output only the final translation.

Input (Chinese):
各位观众，晚上好

Previous translation (English):
Output only the final translation.

Input (Chinese):
各位观众，晚上好

Translation (English):
Ladies and gentlemen, good evening.

Final translation (English):
Ladies and gentlemen, good evening.",137,209,346,0.2733963474383927,0.11524806427922218,0.11524806427922218,0.4947711951366152,"Output only the final translation.

Input (Chinese):
各位观众，晚上好

Translation (English):
Ladies and gentlemen, good evening.",".
Output only the final translation.

Input (Chinese):
各位观众，晚上好

Previous translation (English):
Output only the final translation.

Input (Chinese):
各位观众，晚上好

Translation (English):
Ladies and gentlemen, good evening.

Final translation (English):
Ladies and gentlemen, good evening."
今天是十二月一日星期五，农历十月十四，欢迎收看新闻联播节目,"Today is December 1st, Friday, the 14th day of the 10th month of the lunar calendar, welcome to Xin Wen Lian Bo.","December 1st, Friday, the 14th day of the 10th lunar month. Welcome to watch the News Broadcast Program.

Final translation (English):
Today is December 1st, Friday, the 14th day of the 10th lunar month. Welcome to watch the News Broadcast Program.","December 1st, Friday, the 14th day of the 10th lunar month. Welcome to watch the News Broadcast Program.

Final translation (English):
Today is December 1st, Friday, the 14th day of the 10th lunar month. Welcome to watch the News Broadcast Program.",170,176,346,0.2733963474383927,0.11524806427922218,0.11524806427922218,0.4947711951366152,"新闻联播节目

Translation (English):
Today is December 1st, Friday, the 14th day of the 10th lunar month. Welcome to watch the News Broadcast Program.","December 1st, Friday, the 14th day of the 10th lunar month. Welcome to watch the News Broadcast Program.

Final translation (English):
Today is December 1st, Friday, the 14th day of the 10th lunar month. Welcome to watch the News Broadcast Program."
首先为您介绍今天节目的主要内容。,"In tonight's program, we will cover the following main content.","):
首先为您介绍今天节目的主要内容。

Previous translation (English):
the final translation.

Input (Chinese):
首先为您介绍今天节目的主要内容。

Translation (English):
First, I will introduce the main content of today's program.

Final translation (English):
Firstly, I will introduce the main content of today's program.","):
首先为您介绍今天节目的主要内容。

Previous translation (English):
the final translation.

Input (Chinese):
首先为您介绍今天节目的主要内容。

Translation (English):
First, I will introduce the main content of today's program.

Final translation (English):
Firstly, I will introduce the main content of today's program.",143,203,346,0.2733963474383927,0.11524806427922218,0.11524806427922218,0.4947711951366152,"the final translation.

Input (Chinese):
首先为您介绍今天节目的主要内容。

Translation (English):
First, I will introduce the main content of today's program.","):
首先为您介绍今天节目的主要内容。

Previous translation (English):
the final translation.

Input (Chinese):
首先为您介绍今天节目的主要内容。

Translation (English):
First, I will introduce the main content of today's program.

Final translation (English):
Firstly, I will introduce the main content of today's program."
习近平出席中国共产党与世界政党高层对话会开幕式并发表主旨讲话，王沪宁出席对话会第一次全体会议。,Xi Jinping attended the opening ceremony of the CPC in Dialogue with World Political Parties High-level Meeting and delivered a keynote speech. Wang Huning attended the first plenary session of the dialogue.,"speech. Wang Huning attended the first plenary session of the dialogue.

Final translation (English):
Xi Jinping attended the opening ceremony of the High-Level Dialogue between the Communist Party of China and Political Parties of the World, and delivered a keynote speech. Wang Huning attended the first plenary session of the dialogue.","speech. Wang Huning attended the first plenary session of the dialogue.

Final translation (English):
Xi Jinping attended the opening ceremony of the High-Level Dialogue between the Communist Party of China and Political Parties of the World, and delivered a keynote speech. Wang Huning attended the first plenary session of the dialogue.",191,155,346,0.2733963474383927,0.11524806427922218,0.11524806427922218,0.4947711951366152,"):
Xi Jinping attended the opening ceremony of the High-Level Dialogue between the Communist Party of China and Political Parties of the World, and delivered a keynote speech. Wang Huning attended the first plenary session of the dialogue.","speech. Wang Huning attended the first plenary session of the dialogue.

Final translation (English):
Xi Jinping attended the opening ceremony of the High-Level Dialogue between the Communist Party of China and Political Parties of the World, and delivered a keynote speech. Wang Huning attended the first plenary session of the dialogue."
习近平分别会见,Xi Jinping met respectively,".
Output only the final translation.

Input (Chinese):
习近平分别会见

Previous translation (English):
by step internally.
Output only the final translation.

Input (Chinese):
习近平分别会见

Translation (English):
Presidents Xi Jinping separately meets with

Final translation (English):
Xi Jinping separately meets with leaders.",".
Output only the final translation.

Input (Chinese):
习近平分别会见

Previous translation (English):
by step internally.
Output only the final translation.

Input (Chinese):
习近平分别会见

Translation (English):
Presidents Xi Jinping separately meets with

Final translation (English):
Xi Jinping separately meets with leaders.",135,211,346,0.2733963474383927,0.11524806427922218,0.11524806427922218,0.4947711951366152,"by step internally.
Output only the final translation.

Input (Chinese):
习近平分别会见

Translation (English):
Presidents Xi Jinping separately meets with",".
Output only the final translation.

Input (Chinese):
习近平分别会见

Previous translation (English):
by step internally.
Output only the final translation.

Input (Chinese):
习近平分别会见

Translation (English):
Presidents Xi Jinping separately meets with

Final translation (English):
Xi Jinping separately meets with leaders."
前来出席中国共产党与世界政党高层对话会的缅甸国务资政昂山素季和柬埔寨人民党主席、政府首相洪森。,"with Myanmar's State Counselor Aung San Suu Kyi and President of the Cambodian People's Party and Prime Minister of the government Hun Sen, who came to attend the CPC in Dialogue with World Political Parties High-level Meeting.","Final translation (English):
Aung San Suu Kyi, the State Counsellor of Myanmar, and Hun Sen, the President of the Cambodian People's Party and the Prime Minister of Cambodia, are attending the High-Level Dialogue between the Communist Party of China and Political Parties of the World.","Final translation (English):
Aung San Suu Kyi, the State Counsellor of Myanmar, and Hun Sen, the President of the Cambodian People's Party and the Prime Minister of Cambodia, are attending the High-Level Dialogue between the Communist Party of China and Political Parties of the World.",208,138,346,0.2733963474383927,0.11524806427922218,0.11524806427922218,0.4947711951366152,"Aung San Suu Kyi, the State Counsellor of Myanmar, and Hun Sen, the President of the Cambodian People's Party and the Prime Minister of Cambodia, are coming to attend the High-Level Dialogue between the Communist Party of China and Political Parties of the World.","Final translation (English):
Aung San Suu Kyi, the State Counsellor of Myanmar, and Hun Sen, the President of the Cambodian People's Party and the Prime Minister of Cambodia, are attending the High-Level Dialogue between the Communist Party of China and Political Parties of the World."
李克强会见俄罗斯总统普京。,Li Keqiang met with Russian President Putin.,"final translation.

Input (Chinese):
李克强会见俄罗斯总统普京。

Previous translation (English):
the final translation.

Input (Chinese):
李克强会见俄罗斯总统普京。

Translation (English):
Li Keqiang meets with Russian President Putin.

Final translation (English):
Li Keqiang meets with Russian President Vladimir Putin.","final translation.

Input (Chinese):
李克强会见俄罗斯总统普京。

Previous translation (English):
the final translation.

Input (Chinese):
李克强会见俄罗斯总统普京。

Translation (English):
Li Keqiang meets with Russian President Putin.

Final translation (English):
Li Keqiang meets with Russian President Vladimir Putin.",140,206,346,0.2733963474383927,0.11524806427922218,0.11524806427922218,0.4947711951366152,"the final translation.

Input (Chinese):
李克强会见俄罗斯总统普京。

Translation (English):
Li Keqiang meets with Russian President Putin.","final translation.

Input (Chinese):
李克强会见俄罗斯总统普京。

Previous translation (English):
the final translation.

Input (Chinese):
李克强会见俄罗斯总统普京。

Translation (English):
Li Keqiang meets with Russian President Putin.

Final translation (English):
Li Keqiang meets with Russian President Vladimir Putin."
李克强抵达索契出席上海合作组织成员国总理第十六次会议。,Li Keqiang arrived in Sochi to attend the 16th Prime Ministerial Meeting of SCO Member Countries.,"Translation (English):
Li Keqiang arrives in Sochi to attend the 16th meeting of the Prime Ministers of the Shanghai Cooperation Organization member states.

Final translation (English):
Li Keqiang arrives in Sochi to attend the 16th meeting of the Prime Ministers of the Shanghai Cooperation Organization member states.","Translation (English):
Li Keqiang arrives in Sochi to attend the 16th meeting of the Prime Ministers of the Shanghai Cooperation Organization member states.

Final translation (English):
Li Keqiang arrives in Sochi to attend the 16th meeting of the Prime Ministers of the Shanghai Cooperation Organization member states.",165,181,346,0.2733963474383927,0.11524806427922218,0.11524806427922218,0.4947711951366152,"组织成员国总理第十六次会议。

Translation (English):
Li Keqiang arrives in Sochi to attend the 16th meeting of the Prime Ministers of the Shanghai Cooperation Organization member states.","Translation (English):
Li Keqiang arrives in Sochi to attend the 16th meeting of the Prime Ministers of the Shanghai Cooperation Organization member states.

Final translation (English):
Li Keqiang arrives in Sochi to attend the 16th meeting of the Prime Ministers of the Shanghai Cooperation Organization member states."
中国民主促进会第十二次全国代表大会在京开幕，汪洋代表中共中央致贺词。,"The 12th National Congress of the Chinese Association for the Advancement of Democracy opened in Beijing. On behalf of the CPC Central Committee, Wang Yang delivered a congratulatory message.",", on behalf of the Central Committee of the Communist Party of China, delivered a congratulatory speech.

Final translation (English):
The 12th National Congress of the China Democratic Promotion Association opened in Beijing. Wang Yang, on behalf of the Central Committee of the Communist Party of China, delivered a congratulatory speech.",", on behalf of the Central Committee of the Communist Party of China, delivered a congratulatory speech.

Final translation (English):
The 12th National Congress of the China Democratic Promotion Association opened in Beijing. Wang Yang, on behalf of the Central Committee of the Communist Party of China, delivered a congratulatory speech.",180,166,346,0.2733963474383927,0.11524806427922218,0.11524806427922218,0.4947711951366152,"贺词。

Translation (English):
The 12th National Congress of the China Democratic Promotion Association opened in Beijing. Wang Yang, on behalf of the Central Committee of the Communist Party of China, delivered a congratulatory speech.",", on behalf of the Central Committee of the Communist Party of China, delivered a congratulatory speech.

Final translation (English):
The 12th National Congress of the China Democratic Promotion Association opened in Beijing. Wang Yang, on behalf of the Central Committee of the Communist Party of China, delivered a congratulatory speech."
多国政党领导人在北京参观砥砺奋进的五年大型成就展，肯定中国巨变，分享中国发展经验。,"The leaders of many countries' political parties visited the Forge Ahead Five-Year Major Achievements Exhibition in Beijing, , where they affirmed the tremendous changes that have taken place in China and shared in the experience of China's development.",". They recognized the tremendous changes in China and shared China's experience in development.

Final translation (English):
Multiple international political party leaders visited Beijing to inspect the grand exhibition showcasing the significant achievements over the past five years of relentless struggle and advancement. They acknowledged the monumental transformations in China and exchanged insights into China's developmental experiences.",". They recognized the tremendous changes in China and shared China's experience in development.

Final translation (English):
Multiple international political party leaders visited Beijing to inspect the grand exhibition showcasing the significant achievements over the past five years of relentless struggle and advancement. They acknowledged the monumental transformations in China and exchanged insights into China's developmental experiences.",190,156,346,0.2733963474383927,0.11524806427922218,0.11524806427922218,0.4947711951366152,"):
Multiple countries' political party leaders visited Beijing to view the grand achievement exhibition of the past five years of arduous struggle and progress. They recognized the tremendous changes in China and shared China's experience in development.",". They recognized the tremendous changes in China and shared China's experience in development.

Final translation (English):
Multiple international political party leaders visited Beijing to inspect the grand exhibition showcasing the significant achievements over the past five years of relentless struggle and advancement. They acknowledged the monumental transformations in China and exchanged insights into China's developmental experiences."
艰难推进，和谈双方开启近距离同步会议,"on the Syria Issue, as both parties to the peace talks begin a closely synchronization conference.","近距离同步会议

Previous translation (English):
艰难推进，和谈双方开启近距离同步会议

Translation (English):
The difficult progress continues, and the peace talks have initiated a close-range simultaneous meeting.

Final translation (English):
The difficult progress continues, and the peace talks have initiated a close-range simultaneous meeting.","近距离同步会议

Previous translation (English):
艰难推进，和谈双方开启近距离同步会议

Translation (English):
The difficult progress continues, and the peace talks have initiated a close-range simultaneous meeting.

Final translation (English):
The difficult progress continues, and the peace talks have initiated a close-range simultaneous meeting.",151,195,346,0.2733963474383927,0.11524806427922218,0.11524806427922218,0.4947711951366152,"艰难推进，和谈双方开启近距离同步会议

Translation (English):
The difficult progress continues, and the peace talks have initiated a close-range simultaneous meeting.","近距离同步会议

Previous translation (English):
艰难推进，和谈双方开启近距离同步会议

Translation (English):
The difficult progress continues, and the peace talks have initiated a close-range simultaneous meeting.

Final translation (English):
The difficult progress continues, and the peace talks have initiated a close-range simultaneous meeting."
各位观众，今天的新闻联播节目大约需要三十五分钟。,"Viewers, today's Xinwen Lianbo broadcast will be roughly 35 minutes.","节目大约需要三十五分钟。

Previous translation (English):
播节目大约需要三十五分钟。

Translation (English):
Ladies and gentlemen, today's evening news broadcast will take approximately thirty-five minutes.

Final translation (English):
Ladies and gentlemen, today's evening news broadcast will take approximately thirty-five minutes.","节目大约需要三十五分钟。

Previous translation (English):
播节目大约需要三十五分钟。

Translation (English):
Ladies and gentlemen, today's evening news broadcast will take approximately thirty-five minutes.

Final translation (English):
Ladies and gentlemen, today's evening news broadcast will take approximately thirty-five minutes.",154,192,346,0.2733963474383927,0.11524806427922218,0.11524806427922218,0.4947711951366152,"播节目大约需要三十五分钟。

Translation (English):
Ladies and gentlemen, today's evening news broadcast will take approximately thirty-five minutes.","节目大约需要三十五分钟。

Previous translation (English):
播节目大约需要三十五分钟。

Translation (English):
Ladies and gentlemen, today's evening news broadcast will take approximately thirty-five minutes.

Final translation (English):
Ladies and gentlemen, today's evening news broadcast will take approximately thirty-five minutes."
接下来请您收看详细内容。,"Next, please watch the details.",".
Output only the final translation.

Input (Chinese):
接下来请您收看详细内容。

Previous translation (English):
Output only the final translation.

Input (Chinese):
接下来请您收看详细内容。

Translation (English):
Next, please watch the detailed content.

Final translation (English):
Next, please view the detailed content.",".
Output only the final translation.

Input (Chinese):
接下来请您收看详细内容。

Previous translation (English):
Output only the final translation.

Input (Chinese):
接下来请您收看详细内容。

Translation (English):
Next, please watch the detailed content.

Final translation (English):
Next, please view the detailed content.",137,209,346,0.2733963474383927,0.11524806427922218,0.11524806427922218,0.4947711951366152,"Output only the final translation.

Input (Chinese):
接下来请您收看详细内容。

Translation (English):
Next, please watch the detailed content.",".
Output only the final translation.

Input (Chinese):
接下来请您收看详细内容。

Previous translation (English):
Output only the final translation.

Input (Chinese):
接下来请您收看详细内容。

Translation (English):
Next, please watch the detailed content.

Final translation (English):
Next, please view the detailed content."
