Text,truth,pre,pred_raw,input_tokens,output_tokens,total_tokens,runtime,mse,rmse,pearson_coeff,spearman_coeff,sc_raw_samples,sc_parsed_samples
"text1: hundreds of reporters and photographers swamped the courthouse grounds before the hearing , which was carried live on national cable networks . text2: hundreds of reporters and photographers swamped the town and the short hearing involving the five-time all-star was carried live on national cable networks .",3.0,4.0,": hundreds of reporters and photographers swamped the town and the short hearing involving the five-time all-star was carried live on national cable networks .

Score:
Score: 4.0",610,195,805,0.09412815593896084,2.627370432419052,1.6209165408555284,0.102702418562895,0.10566205802704164,"["": hundreds of reporters and photographers swamped the town and the short hearing involving the five-time all-star was carried live on national cable networks .\n\nScore:\n4.5"", "": hundreds of reporters and photographers swamped the town and the short hearing involving the five-time all-star was carried live on national cable networks .\n\nScore:\n3.5"", "": hundreds of reporters and photographers swamped the town and the short hearing involving the five-time all-star was carried live on national cable networks .\n\nScore:\nScore: 4.5"", "": hundreds of reporters and photographers swamped the town and the short hearing involving the five-time all-star was carried live on national cable networks .\n\nScore:\nScore: 4.0"", "": hundreds of reporters and photographers swamped the town and the short hearing involving the five-time all-star was carried live on national cable networks .\n\nScore:\n3.5""]","[4.5, 3.5, 4.5, 4.0, 3.5]"
"text1: amd 's chip sales jumped 7 percent year-on-year to $ 402 million . text2: second-quarter sales grew 7 percent , to $ 645 million from $ 600 million in 2002 .",2.2,5.0,"-year to $ 402 million . text2: second-quarter sales grew 7 percent , to $ 645 million from $ 600 million in 2002 .

Score:
3.5",575,230,805,0.09412815593896084,2.627370432419052,1.6209165408555284,0.102702418562895,0.10566205802704164,"[""-year to $ 402 million . text2: second-quarter sales grew 7 percent , to $ 645 million from $ 600 million in 2002 .\n\nScore:\n3.5"", ""-year to $ 402 million . text2: second-quarter sales grew 7 percent , to $ 645 million from $ 600 million in 2002 .\n\nScore:\nScore: 3.5"", ""-year to $ 402 million . text2: second-quarter sales grew 7 percent , to $ 645 million from $ 600 million in 2002 .\n\nScore:\n3.5"", ""-year to $ 402 million . text2: second-quarter sales grew 7 percent , to $ 645 million from $ 600 million in 2002 .\n\nScore:\nScore: 3.5"", ""-year to $ 402 million . text2: second-quarter sales grew 7 percent , to $ 645 million from $ 600 million in 2002 .\n\nScore:\n3.5""]","[5.0, 5.0, 5.0, 5.0, 5.0]"
"text1: downstream at mount vernon , the skagit river was expected to crest at 36 feet -- 8 feet above flood stage -- tonight , burke said . text2: the skagit was expected to crest during the night at 38 feet at mount vernon , 10 feet above flood stage , the national weather service said .",3.0,5.0,", 10 feet above flood stage , the national weather service said .

Score:
Score: 4.5",680,125,805,0.09412815593896084,2.627370432419052,1.6209165408555284,0.102702418562895,0.10566205802704164,"["", 10 feet above flood stage , the national weather service said .\n\nScore:\nScore: 4.5"", "", 10 feet above flood stage , the national weather service said .\n\nScore:\nScore: 4.5"", "", 10 feet above flood stage , the national weather service said .\n\nScore:\n3.5"", "", 10 feet above flood stage , the national weather service said .\n\nScore:\n4.5"", "", 10 feet above flood stage , the national weather service said .\n\nScore:\nScore: 4.5""]","[5.0, 5.0, 5.0, 5.0, 5.0]"
"text1: fbi agents arrested a former partner of big four accounting firm ernst & young erny.ul on criminal charges of obstructing federal investigations , u.s. officials said on thursday . text2: a former partner of accountancy firm ernst & young was yesterday arrested by fbi agents in the us on charges of obstructing federal investigations .",4.6,4.5,"agents in the us on charges of obstructing federal investigations .

Score:
4.5",690,115,805,0.09412815593896084,2.627370432419052,1.6209165408555284,0.102702418562895,0.10566205802704164,"[""agents in the us on charges of obstructing federal investigations .\n\nScore:\n4.5"", ""agents in the us on charges of obstructing federal investigations .\n\nScore:\nScore: 4.5"", ""agents in the us on charges of obstructing federal investigations .\n\nScore:\nScore: 4.5"", ""agents in the us on charges of obstructing federal investigations .\n\nScore:\nScore: 4.5"", ""agents in the us on charges of obstructing federal investigations .\n\nScore:\n4.5""]","[4.5, 4.5, 4.5, 4.5, 4.5]"
"text1: shelia chaney wilson seemed agitated when she came to help prepare for turner monumental a.m.e. church 's upcoming 104th anniversary celebration , worshippers said . text2: congregants of turner monumental ame church said shelia chaney wilson , 43 , was agitated when she came to the church , in the kirkwood neighborhood on the city 's east side .",3.6,3.5,3.5,765,40,805,0.09412815593896084,2.627370432419052,1.6209165408555284,0.102702418562895,0.10566205802704164,"[""3.0"", ""Score: 4.0"", ""Score: 4.0"", ""3.0"", ""3.5""]","[3.0, 4.0, 4.0, 3.0, 3.5]"
text1: he was the ace of diamonds in a pack of cards depicting iraqi fugitives that has been issued to u.s. troops . text2: he was the ace of diamonds in a u.s. deck of cards showing pictures of most-wanted iraqi leaders .,4.0,4.1,": he was the ace of diamonds in a u.s. deck of cards showing pictures of most-wanted iraqi leaders .

Score:
Score: 4.5",620,185,805,0.09412815593896084,2.627370432419052,1.6209165408555284,0.102702418562895,0.10566205802704164,"["": he was the ace of diamonds in a u.s. deck of cards showing pictures of most-wanted iraqi leaders .\n\nScore:\nScore: 4.5"", "": he was the ace of diamonds in a u.s. deck of cards showing pictures of most-wanted iraqi leaders .\n\nScore:\n3.5"", "": he was the ace of diamonds in a u.s. deck of cards showing pictures of most-wanted iraqi leaders .\n\nScore:\n3.5"", "": he was the ace of diamonds in a u.s. deck of cards showing pictures of most-wanted iraqi leaders .\n\nScore:\nScore: 4.5"", "": he was the ace of diamonds in a u.s. deck of cards showing pictures of most-wanted iraqi leaders .\n\nScore:\nScore: 4.5""]","[4.5, 3.5, 3.5, 4.5, 4.5]"
"text1: miodrag zivkovic , of the liberal alliance of montenegro , won 31 percent of the vote , while the independent dragan hajdukovic got 4 percent . text2: a pro-independence radical , miodrag zivkovic , of the liberal alliance , came in second with 31 percent of the vote .",3.0,5.0,"came in second with 31 percent of the vote .

Score:
Score: 4.0",695,110,805,0.09412815593896084,2.627370432419052,1.6209165408555284,0.102702418562895,0.10566205802704164,"[""came in second with 31 percent of the vote .\n\nScore:\nScore: 4.0"", ""came in second with 31 percent of the vote .\n\nScore:\nScore: 4.0"", ""came in second with 31 percent of the vote .\n\nScore:\n3.5"", ""came in second with 31 percent of the vote .\n\nScore:\n3.5"", ""came in second with 31 percent of the vote .\n\nScore:\n3.0""]","[5.0, 5.0, 5.0, 5.0, 5.0]"
"text1: so far , georgia has been returned all but $ 70,000 of the money it wired . text2: georgia has received all but $ 70,000 of its money back with the help of the fbi .",3.75,0.0,",000 of the money it wired . text2: georgia has received all but $ 70,000 of its money back with the help of the fbi .

Score:
3.5",580,225,805,0.09412815593896084,2.627370432419052,1.6209165408555284,0.102702418562895,0.10566205802704164,"["",000 of the money it wired . text2: georgia has received all but $ 70,000 of its money back with the help of the fbi .\n\nScore:\n3.5"", "",000 of the money it wired . text2: georgia has received all but $ 70,000 of its money back with the help of the fbi .\n\nScore:\n3.5"", "",000 of the money it wired . text2: georgia has received all but $ 70,000 of its money back with the help of the fbi .\n\nScore:\nScore: 4.5"", "",000 of the money it wired . text2: georgia has received all but $ 70,000 of its money back with the help of the fbi .\n\nScore:\n3.5"", "",000 of the money it wired . text2: georgia has received all but $ 70,000 of its money back with the help of the fbi .\n\nScore:\n3.5""]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"text1: yeager said the suspect in the target attack showed tendencies of being a prior offender . text2: yeager said the incident appeared to be isolated , but the suspect showed tendencies of being a prior offender .",3.714,2.0,"ager said the suspect in the target attack showed tendencies of being a prior offender . text2: yeager said the incident appeared to be isolated , but the suspect showed tendencies of being a prior offender .

Score:
Score: 4.0",550,255,805,0.09412815593896084,2.627370432419052,1.6209165408555284,0.102702418562895,0.10566205802704164,"[""ager said the suspect in the target attack showed tendencies of being a prior offender . text2: yeager said the incident appeared to be isolated , but the suspect showed tendencies of being a prior offender .\n\nScore:\nScore: 4.0"", ""ager said the suspect in the target attack showed tendencies of being a prior offender . text2: yeager said the incident appeared to be isolated , but the suspect showed tendencies of being a prior offender .\n\nScore:\nScore: 3.5"", ""ager said the suspect in the target attack showed tendencies of being a prior offender . text2: yeager said the incident appeared to be isolated , but the suspect showed tendencies of being a prior offender .\n\nScore:\n3.5"", ""ager said the suspect in the target attack showed tendencies of being a prior offender . text2: yeager said the incident appeared to be isolated , but the suspect showed tendencies of being a prior offender .\n\nScore:\nScore: 3.5"", ""ager said the suspect in the target attack showed tendencies of being a prior offender . text2: yeager said the incident appeared to be isolated , but the suspect showed tendencies of being a prior offender .\n\nScore:\nScore: 4.0""]","[2.0, 2.0, 2.0, 2.0, 2.0]"
"text1: the island nation reported 65 new cases on may 22 , a one day record , and 55 new cases on may 23 , making taiwan 's epidemic the fastest-growing in the world . text2: taiwan reported 65 new cases on may 22 , a one-day record , and 55 new cases on may 23 , making its epidemic the world 's fastest-growing .",5.0,4.5,"Score:
Score: 4.5",750,55,805,0.09412815593896084,2.627370432419052,1.6209165408555284,0.102702418562895,0.10566205802704164,"[""Score:\nScore: 4.5"", ""Score:\nScore: 4.5"", ""Score:\n4.5"", ""Score:\nScore: 4.5"", ""Score:\nScore: 4.5""]","[4.5, 4.5, 4.5, 4.5, 4.5]"
"text1: cubs outfielder sammy sosa was suspended for eight games by major league baseball friday for using a corked bat . text2: sammy sosa was suspended for eight games by major league baseball friday for using a corked bat , and he immediately appealed the decision .",3.2,4.3,"osa was suspended for eight games by major league baseball friday for using a corked bat , and he immediately appealed the decision .

Score:
Score: 4.5",625,180,805,0.09412815593896084,2.627370432419052,1.6209165408555284,0.102702418562895,0.10566205802704164,"[""osa was suspended for eight games by major league baseball friday for using a corked bat , and he immediately appealed the decision .\n\nScore:\nScore: 4.5"", ""osa was suspended for eight games by major league baseball friday for using a corked bat , and he immediately appealed the decision .\n\nScore:\nScore: 4.5"", ""osa was suspended for eight games by major league baseball friday for using a corked bat , and he immediately appealed the decision .\n\nScore:\nScore: 4.5"", ""osa was suspended for eight games by major league baseball friday for using a corked bat , and he immediately appealed the decision .\n\nScore:\nScore: 4.0"", ""osa was suspended for eight games by major league baseball friday for using a corked bat , and he immediately appealed the decision .\n\nScore:\nScore: 4.0""]","[4.5, 4.5, 4.5, 4.0, 4.0]"
text1: half of the women were given a daily dose of the drug and half took a placebo . text2: half the women received a daily tablet of the combination oestrogen plus progestin while the rest were given a placebo .,3.2,2.0,"drug and half took a placebo . text2: half the women received a daily tablet of the combination oestrogen plus progestin while the rest were given a placebo .

Score:
Score: 4.5",575,230,805,0.09412815593896084,2.627370432419052,1.6209165408555284,0.102702418562895,0.10566205802704164,"[""drug and half took a placebo . text2: half the women received a daily tablet of the combination oestrogen plus progestin while the rest were given a placebo .\n\nScore:\nScore: 4.5"", ""drug and half took a placebo . text2: half the women received a daily tablet of the combination oestrogen plus progestin while the rest were given a placebo .\n\nScore:\nScore: 4.5"", ""drug and half took a placebo . text2: half the women received a daily tablet of the combination oestrogen plus progestin while the rest were given a placebo .\n\nScore:\nScore: 4.5"", ""drug and half took a placebo . text2: half the women received a daily tablet of the combination oestrogen plus progestin while the rest were given a placebo .\n\nScore:\nScore: 4.5"", ""drug and half took a placebo . text2: half the women received a daily tablet of the combination oestrogen plus progestin while the rest were given a placebo .\n\nScore:\nScore: 4.5""]","[2.0, 2.0, 2.0, 2.0, 2.0]"
"text1: on monday , the dow declined 5.25 , or 0.1 percent , at 8,983.80 , having shed 2.3 percent last week . text2: in early trading , the dow jones industrial average was down 39.94 , or 0.4 percent , at 8,945.50 , having slipped 3.61 points monday .",1.6,3.7399999999999998,3.5,755,40,795,0.09384029249849846,2.627370432419052,1.6209165408555284,0.102702418562895,0.10566205802704164,"[""3.5"", ""Score: 4.0"", ""3.5"", ""3.5"", ""4.2""]","[3.5, 4.0, 3.5, 3.5, 4.2]"
"text1: the 30-year bond us30yt = rr dipped 14 / 32 for a yield of 4.26 percent from 4.23 percent . text2: the 30-year bond us30yt = rr lost 16 / 32 , taking its yield to 4.20 percent from 4.18 percent .",3.333,4.2,"4.20 percent from 4.18 percent .

Score:
3.5",685,110,795,0.09384029249849846,2.627370432419052,1.6209165408555284,0.102702418562895,0.10566205802704164,"[""4.20 percent from 4.18 percent .\n\nScore:\n3.5"", ""4.20 percent from 4.18 percent .\n\nScore:\n3.5"", ""4.20 percent from 4.18 percent .\n\nScore:\nScore: 3.5"", ""4.20 percent from 4.18 percent .\n\nScore:\nScore: 4.5"", ""4.20 percent from 4.18 percent .\n\nScore:\n3.5""]","[4.2, 4.2, 4.2, 4.2, 4.2]"
"text1: the injured were taken to hospitals in jefferson city and columbia , a college town about 30 miles to the north . text2: the injured were taken to hospitals in jefferson city and columbia , about 48km north ; their conditions were not immediately available .",4.0,5.0,"in jefferson city and columbia , about 48km north ; their conditions were not immediately available .

Score:
4.5",630,165,795,0.09384029249849846,2.627370432419052,1.6209165408555284,0.102702418562895,0.10566205802704164,"[""in jefferson city and columbia , about 48km north ; their conditions were not immediately available .\n\nScore:\n4.5"", ""in jefferson city and columbia , about 48km north ; their conditions were not immediately available .\n\nScore:\n4.0"", ""in jefferson city and columbia , about 48km north ; their conditions were not immediately available .\n\nScore:\n4.5"", ""in jefferson city and columbia , about 48km north ; their conditions were not immediately available .\n\nScore:\n3.5"", ""in jefferson city and columbia , about 48km north ; their conditions were not immediately available .\n\nScore:\nScore: 4.0""]","[5.0, 5.0, 5.0, 5.0, 5.0]"
"text1: when police removed the four from the home , they weighed 136 pounds combined . text2: each boy weighed less than 50 pounds when they were removed from the home oct. 10 .",3.0,5.0,": when police removed the four from the home , they weighed 136 pounds combined . text2: each boy weighed less than 50 pounds when they were removed from the home oct. 10 .

Score:
Score: 4.0",540,255,795,0.09384029249849846,2.627370432419052,1.6209165408555284,0.102702418562895,0.10566205802704164,"["": when police removed the four from the home , they weighed 136 pounds combined . text2: each boy weighed less than 50 pounds when they were removed from the home oct. 10 .\n\nScore:\nScore: 4.0"", "": when police removed the four from the home , they weighed 136 pounds combined . text2: each boy weighed less than 50 pounds when they were removed from the home oct. 10 .\n\nScore:\nScore: 3.5"", "": when police removed the four from the home , they weighed 136 pounds combined . text2: each boy weighed less than 50 pounds when they were removed from the home oct. 10 .\n\nScore:\n3.5"", "": when police removed the four from the home , they weighed 136 pounds combined . text2: each boy weighed less than 50 pounds when they were removed from the home oct. 10 .\n\nScore:\nScore: 3.5"", "": when police removed the four from the home , they weighed 136 pounds combined . text2: each boy weighed less than 50 pounds when they were removed from the home oct. 10 .\n\nScore:\nScore: 3.5""]","[5.0, 5.0, 5.0, 5.0, 5.0]"
"text1: the dollar was at 117.85 yen against the japanese currency , up 0.1 percent . text2: against the swiss franc the dollar was at 1.3289 francs , up 0.5 percent on the day .",1.333,1.3289,"the swiss franc the dollar was at 1.3289 francs , up 0.5 percent on the day .

Score:
3.5",605,190,795,0.09384029249849846,2.627370432419052,1.6209165408555284,0.102702418562895,0.10566205802704164,"[""the swiss franc the dollar was at 1.3289 francs , up 0.5 percent on the day .\n\nScore:\n3.5"", ""the swiss franc the dollar was at 1.3289 francs , up 0.5 percent on the day .\n\nScore:\n3.0"", ""the swiss franc the dollar was at 1.3289 francs , up 0.5 percent on the day .\n\nScore:\nScore: 2.5"", ""the swiss franc the dollar was at 1.3289 francs , up 0.5 percent on the day .\n\nScore:\n3.2"", ""the swiss franc the dollar was at 1.3289 francs , up 0.5 percent on the day .\n\nScore:\nScore: 2.0""]","[1.3289, 1.3289, 1.3289, 1.3289, 1.3289]"
"text1: while the ibrahims had one separation operation , goodrich and dr. david staffenberg plan about three for the aguirres , with several weeks between each . text2: instead of one long operation to separate the twins , goodrich and dr. david staffenberg plan about three , with several weeks between each .",3.6,4.1,"dr. david staffenberg plan about three , with several weeks between each .

Score:
Score: 4.5",665,130,795,0.09384029249849846,2.627370432419052,1.6209165408555284,0.102702418562895,0.10566205802704164,"[""dr. david staffenberg plan about three , with several weeks between each .\n\nScore:\nScore: 4.5"", ""dr. david staffenberg plan about three , with several weeks between each .\n\nScore:\nScore: 4.5"", ""dr. david staffenberg plan about three , with several weeks between each .\n\nScore:\n3.5"", ""dr. david staffenberg plan about three , with several weeks between each .\n\nScore:\nScore: 4.5"", ""dr. david staffenberg plan about three , with several weeks between each .\n\nScore:\n3.5""]","[4.5, 4.5, 3.5, 4.5, 3.5]"
"text1: the company has expanded into providing other services for buyers , including payment services . text2: the company has expanded those basic services , offering payment and even financing .",4.2,1.0,"internally.
Output only the final numeric score.

Text pair:
text1: the company has expanded into providing other services for buyers , including payment services . text2: the company has expanded those basic services , offering payment and even financing .

Score:
Score: 4.5",505,290,795,0.09384029249849846,2.627370432419052,1.6209165408555284,0.102702418562895,0.10566205802704164,"[""internally.\nOutput only the final numeric score.\n\nText pair:\ntext1: the company has expanded into providing other services for buyers , including payment services . text2: the company has expanded those basic services , offering payment and even financing .\n\nScore:\nScore: 4.5"", ""internally.\nOutput only the final numeric score.\n\nText pair:\ntext1: the company has expanded into providing other services for buyers , including payment services . text2: the company has expanded those basic services , offering payment and even financing .\n\nScore:\nScore: 4.5"", ""internally.\nOutput only the final numeric score.\n\nText pair:\ntext1: the company has expanded into providing other services for buyers , including payment services . text2: the company has expanded those basic services , offering payment and even financing .\n\nScore:\n4.0"", ""internally.\nOutput only the final numeric score.\n\nText pair:\ntext1: the company has expanded into providing other services for buyers , including payment services . text2: the company has expanded those basic services , offering payment and even financing .\n\nScore:\nScore: 4.5"", ""internally.\nOutput only the final numeric score.\n\nText pair:\ntext1: the company has expanded into providing other services for buyers , including payment services . text2: the company has expanded those basic services , offering payment and even financing .\n\nScore:\n3.5""]","[1.0, 1.0, 1.0, 1.0, 1.0]"
text1: the blasts killed two people and injured more than 150 others . text2: the atlanta olympic games attack killed one woman and injured more than 100 other people .,1.8,1.0,".

Text pair:
text1: the blasts killed two people and injured more than 150 others . text2: the atlanta olympic games attack killed one woman and injured more than 100 other people .

Score:
Score: 3.5",525,270,795,0.09384029249849846,2.627370432419052,1.6209165408555284,0.102702418562895,0.10566205802704164,"["".\n\nText pair:\ntext1: the blasts killed two people and injured more than 150 others . text2: the atlanta olympic games attack killed one woman and injured more than 100 other people .\n\nScore:\nScore: 3.5"", "".\n\nText pair:\ntext1: the blasts killed two people and injured more than 150 others . text2: the atlanta olympic games attack killed one woman and injured more than 100 other people .\n\nScore:\nScore: 4.0"", "".\n\nText pair:\ntext1: the blasts killed two people and injured more than 150 others . text2: the atlanta olympic games attack killed one woman and injured more than 100 other people .\n\nScore:\n4.5"", "".\n\nText pair:\ntext1: the blasts killed two people and injured more than 150 others . text2: the atlanta olympic games attack killed one woman and injured more than 100 other people .\n\nScore:\n3.5"", "".\n\nText pair:\ntext1: the blasts killed two people and injured more than 150 others . text2: the atlanta olympic games attack killed one woman and injured more than 100 other people .\n\nScore:\n3.5""]","[1.0, 1.0, 1.0, 1.0, 1.0]"
"text1: in 2001 , president bush named kathy gregg to the student loan marketing association board of directors . text2: in 2001 , president bush named her to the student loan marketing association , the largest u.s. lender for students .",3.231,2.0,"text2: in 2001 , president bush named her to the student loan marketing association , the largest u.s. lender for students .

Score:
3.5",600,195,795,0.09384029249849846,2.627370432419052,1.6209165408555284,0.102702418562895,0.10566205802704164,"[""text2: in 2001 , president bush named her to the student loan marketing association , the largest u.s. lender for students .\n\nScore:\n3.5"", ""text2: in 2001 , president bush named her to the student loan marketing association , the largest u.s. lender for students .\n\nScore:\nScore: 4.5"", ""text2: in 2001 , president bush named her to the student loan marketing association , the largest u.s. lender for students .\n\nScore:\n3.0"", ""text2: in 2001 , president bush named her to the student loan marketing association , the largest u.s. lender for students .\n\nScore:\n3.5"", ""text2: in 2001 , president bush named her to the student loan marketing association , the largest u.s. lender for students .\n\nScore:\nScore: 4.0""]","[2.0, 2.0, 2.0, 2.0, 2.0]"
"text1: the boston archdiocese has faced waves of scandal that have not only angered victims ' advocates but parishioners and some priests . text2: the waves of scandal angered not only victims ' advocates but parishioners and some priests , to the point that law could no longer run the archdiocese .",3.0,3.9,"some priests , to the point that law could no longer run the archdiocese .

Score:
4.0",655,140,795,0.09384029249849846,2.627370432419052,1.6209165408555284,0.102702418562895,0.10566205802704164,"[""some priests , to the point that law could no longer run the archdiocese .\n\nScore:\n4.0"", ""some priests , to the point that law could no longer run the archdiocese .\n\nScore:\nScore: 4.0"", ""some priests , to the point that law could no longer run the archdiocese .\n\nScore:\n3.5"", ""some priests , to the point that law could no longer run the archdiocese .\n\nScore:\n3.5"", ""some priests , to the point that law could no longer run the archdiocese .\n\nScore:\nScore: 4.5""]","[4.0, 4.0, 3.5, 3.5, 4.5]"
"text1: a federal magistrate in fort lauderdale ordered him held without bail . text2: zuccarini was ordered held without bail wednesday by a federal judge in fort lauderdale , fla .",3.0,2.0,"federal magistrate in fort lauderdale ordered him held without bail . text2: zuccarini was ordered held without bail wednesday by a federal judge in fort lauderdale , fla .

Score:
4.5",545,250,795,0.09384029249849846,2.627370432419052,1.6209165408555284,0.102702418562895,0.10566205802704164,"[""federal magistrate in fort lauderdale ordered him held without bail . text2: zuccarini was ordered held without bail wednesday by a federal judge in fort lauderdale , fla .\n\nScore:\n4.5"", ""federal magistrate in fort lauderdale ordered him held without bail . text2: zuccarini was ordered held without bail wednesday by a federal judge in fort lauderdale , fla .\n\nScore:\n4.5"", ""federal magistrate in fort lauderdale ordered him held without bail . text2: zuccarini was ordered held without bail wednesday by a federal judge in fort lauderdale , fla .\n\nScore:\nScore: 4.5"", ""federal magistrate in fort lauderdale ordered him held without bail . text2: zuccarini was ordered held without bail wednesday by a federal judge in fort lauderdale , fla .\n\nScore:\nScore: 4.5"", ""federal magistrate in fort lauderdale ordered him held without bail . text2: zuccarini was ordered held without bail wednesday by a federal judge in fort lauderdale , fla .\n\nScore:\nScore: 4.5""]","[2.0, 2.0, 2.0, 2.0, 2.0]"
"text1: the department 's position threatens to alienate social conservatives , who have provided strong political support for mr. ashcroft and president bush . text2: the department 's stance disappointed some abortion opponents , and it threatens to alienate social conservatives who have provided strong political support for ashcroft and president bush .",3.75,4.3,"to alienate social conservatives who have provided strong political support for ashcroft and president bush .

Score:
Score: 4.5",650,145,795,0.09384029249849846,2.627370432419052,1.6209165408555284,0.102702418562895,0.10566205802704164,"[""to alienate social conservatives who have provided strong political support for ashcroft and president bush .\n\nScore:\nScore: 4.5"", ""to alienate social conservatives who have provided strong political support for ashcroft and president bush .\n\nScore:\nScore: 4.5"", ""to alienate social conservatives who have provided strong political support for ashcroft and president bush .\n\nScore:\n4.5"", ""to alienate social conservatives who have provided strong political support for ashcroft and president bush .\n\nScore:\n3.5"", ""to alienate social conservatives who have provided strong political support for ashcroft and president bush .\n\nScore:\nScore: 4.5""]","[4.5, 4.5, 4.5, 3.5, 4.5]"
"text1: south africa has the world 's highest caseload with 4.7 million people infected with hiv or aids . text2: with 4.7 million people infected with hiv or aids , south africa has the world 's highest aids caseload .",5.0,4.7,"with 4.7 million people infected with hiv or aids , south africa has the world 's highest aids caseload .

Score:
Score: 4.5",610,185,795,0.09384029249849846,2.627370432419052,1.6209165408555284,0.102702418562895,0.10566205802704164,"[""with 4.7 million people infected with hiv or aids , south africa has the world 's highest aids caseload .\n\nScore:\nScore: 4.5"", ""with 4.7 million people infected with hiv or aids , south africa has the world 's highest aids caseload .\n\nScore:\nScore: 4.5"", ""with 4.7 million people infected with hiv or aids , south africa has the world 's highest aids caseload .\n\nScore:\n4.0"", ""with 4.7 million people infected with hiv or aids , south africa has the world 's highest aids caseload .\n\nScore:\nScore: 4.5"", ""with 4.7 million people infected with hiv or aids , south africa has the world 's highest aids caseload .\n\nScore:\n3.5""]","[4.7, 4.7, 4.7, 4.7, 4.7]"
"text1: in that position , elias will report to joe tucci , president and ceo of emc . text2: as executive vice president of new ventures , elias will report to joe tucci , emc 's president and chief executive .",3.4,2.0,"text2: as executive vice president of new ventures , elias will report to joe tucci , emc 's president and chief executive .

Score:
3.5",595,200,795,0.09384029249849846,2.627370432419052,1.6209165408555284,0.102702418562895,0.10566205802704164,"[""text2: as executive vice president of new ventures , elias will report to joe tucci , emc 's president and chief executive .\n\nScore:\n3.5"", ""text2: as executive vice president of new ventures , elias will report to joe tucci , emc 's president and chief executive .\n\nScore:\n3.0"", ""text2: as executive vice president of new ventures , elias will report to joe tucci , emc 's president and chief executive .\n\nScore:\n3.0"", ""text2: as executive vice president of new ventures , elias will report to joe tucci , emc 's president and chief executive .\n\nScore:\nScore: 4.5"", ""text2: as executive vice president of new ventures , elias will report to joe tucci , emc 's president and chief executive .\n\nScore:\n3.0""]","[2.0, 2.0, 2.0, 2.0, 2.0]"
"text1: the new army commander is the masaka armoured brigade commanding officer , brigadier aronda nyakairima who is now promoted to major general . text2: president yoweri museveni has promoted brigadier aronda nyakairima to major general and named him army commander .",3.2,3.5,"i has promoted brigadier aronda nyakairima to major general and named him army commander .

Score:
3.5",640,155,795,0.09384029249849846,2.627370432419052,1.6209165408555284,0.102702418562895,0.10566205802704164,"[""i has promoted brigadier aronda nyakairima to major general and named him army commander .\n\nScore:\nScore: 4.0"", ""i has promoted brigadier aronda nyakairima to major general and named him army commander .\n\nScore:\n3.5"", ""i has promoted brigadier aronda nyakairima to major general and named him army commander .\n\nScore:\n3.5"", ""i has promoted brigadier aronda nyakairima to major general and named him army commander .\n\nScore:\nScore: 3.5"", ""i has promoted brigadier aronda nyakairima to major general and named him army commander .\n\nScore:\n3.0""]","[4.0, 3.5, 3.5, 3.5, 3.0]"
"text1: "" if that ain 't a democrat , i must be at the wrong meeting , "" he said . text2: and if that ain 't a democrat , then i must be in the wrong meeting , "" he said to thunderous applause from his supporters .",3.4,4.4,"ain 't a democrat , then i must be in the wrong meeting , "" he said to thunderous applause from his supporters .

Score:
Score: 4.5",610,185,795,0.09384029249849846,2.627370432419052,1.6209165408555284,0.102702418562895,0.10566205802704164,"[""ain 't a democrat , then i must be in the wrong meeting , \"" he said to thunderous applause from his supporters .\n\nScore:\nScore: 4.5"", ""ain 't a democrat , then i must be in the wrong meeting , \"" he said to thunderous applause from his supporters .\n\nScore:\nScore: 4.0"", ""ain 't a democrat , then i must be in the wrong meeting , \"" he said to thunderous applause from his supporters .\n\nScore:\nScore: 4.5"", ""ain 't a democrat , then i must be in the wrong meeting , \"" he said to thunderous applause from his supporters .\n\nScore:\nScore: 4.5"", ""ain 't a democrat , then i must be in the wrong meeting , \"" he said to thunderous applause from his supporters .\n\nScore:\nScore: 4.5""]","[4.5, 4.0, 4.5, 4.5, 4.5]"
text1: mailblocks was founded five years after webtv was acquired by microsoft for $ 425 million . text2: webtv was sold to microsoft in 1997 for $ 425 million and today is called msn tv .,2.8,5.0,": webtv was sold to microsoft in 1997 for $ 425 million and today is called msn tv .

Score:
Score: 4.5",580,530,1110,0.33078931668569567,2.627370432419052,1.6209165408555284,0.102702418562895,0.10566205802704164,"["": webtv was sold to microsoft in 1997 for $ 425 million and today is called msn tv .\n\nScore:\nScore: 4.5"", "": webtv was sold to microsoft in 1997 for $ 425 million and today is called msn tv .\n\nScore:\n3.5"", "": webtv was sold to microsoft in 1997 for $ 425 million and today is called msn tv .\n\nScore:\nScore: 4.5"", "": webtv was sold to microsoft in 1997 for $ 425 million and today is called msn tv .\n\nScore:\n3.5"", "": webtv was sold to microsoft in 1997 for $ 425 million and today is called msn tv .\n\nScore:\nScore: 4.5""]","[5.0, 5.0, 5.0, 5.0, 5.0]"
