Text,truth,pre,pred_raw,input_tokens,output_tokens,total_tokens,runtime,acc,rouge1,rouge2,rougeL,sv_initial_raw,sv_verified_raw
"gunmen shot dead seven tribesmen thursday in a restive tribal region along the pakistan-afghanistan border where the military is hunting al-qaeda-linked militants , officials said .",seven tribesmen shot dead in pakistani tribal area,"assistant
<think>

</think>

Seven tribesmen were killed by gunmen Thursday in a restive border region between Pakistan and Afghanistan, where military forces are hunting al-Qaeda-linked militants.","assistant
<think>

</think>

Seven tribesmen were killed by gunmen Thursday in a restive border region between Pakistan and Afghanistan, where military forces are hunting al-Qaeda-linked militants.",232,97,329,1.4990079168201191,0.24832374458562903,0.24832374458562903,0.08730225311033508,0.22545434780015255,"<think>

</think>

Seven tribesmen were killed by gunmen Thursday in a restive border region between Pakistan and Afghanistan, where military forces are currently hunting al-Qaeda-linked militants.","assistant
<think>

</think>

Seven tribesmen were killed by gunmen Thursday in a restive border region between Pakistan and Afghanistan, where military forces are hunting al-Qaeda-linked militants."
"thailand will discuss lifting its ban on us beef , imposed two years ago over mad cow fears , when negotiators from the two nations meet next week for free trade talks , health officials said thursday .",thailand may lift ban on us beef,"<think>

</think>

Thai health officials stated that negotiators from Thailand and the U.S. will discuss lifting the two-year-old ban on U.S. beef, imposed due to mad cow fears, during upcoming free trade talks.","<think>

</think>

Thai health officials stated that negotiators from Thailand and the U.S. will discuss lifting the two-year-old ban on U.S. beef, imposed due to mad cow fears, during upcoming free trade talks.",239,90,329,1.4990079168201191,0.24832374458562903,0.24832374458562903,0.08730225311033508,0.22545434780015255,"Thai health officials stated that the two nations will discuss lifting the two-year-old ban on US beef, imposed due to mad cow fears, during upcoming free trade negotiations.","<think>

</think>

Thai health officials stated that negotiators from Thailand and the U.S. will discuss lifting the two-year-old ban on U.S. beef, imposed due to mad cow fears, during upcoming free trade talks."
"floods , typhoons and other natural disasters killed #,### people in china last year , the highest casualty figure since #### , a top government official said thursday .","natural disasters claim #,### lives in china in #### four-year high","A top Chinese government official stated that floods, typhoons, and other natural disasters caused the highest number of casualties since 2008, killing thousands of people last year.","A top Chinese government official stated that floods, typhoons, and other natural disasters caused the highest number of casualties since 2008, killing thousands of people last year.",239,90,329,1.4990079168201191,0.24832374458562903,0.24832374458562903,0.08730225311033508,0.22545434780015255,"assistant
<think>

</think>

A top Chinese government official stated that floods, typhoons, and other natural disasters caused the highest number of casualties since 2008, killing thousands of people last year.","A top Chinese government official stated that floods, typhoons, and other natural disasters caused the highest number of casualties since 2008, killing thousands of people last year."
australian fast bowler glenn mcgrath was facing his sixth disciplinary hearing in eight years thursday after being reported by the match umpires in the third test against south africa here .,mcgrath reported for obscene behavior in third test,"assistant
<think>

</think>

Australian fast bowler Glenn McGrath faced his sixth disciplinary hearing in eight years on Thursday after being reported by match umpires during the third Test against South Africa.","assistant
<think>

</think>

Australian fast bowler Glenn McGrath faced his sixth disciplinary hearing in eight years on Thursday after being reported by match umpires during the third Test against South Africa.",236,93,329,1.4990079168201191,0.24832374458562903,0.24832374458562903,0.08730225311033508,0.22545434780015255,"</think>

Australian fast bowler Glenn McGrath faced his sixth disciplinary hearing in eight years on Thursday after being reported by match umpires during the third Test against South Africa.","assistant
<think>

</think>

Australian fast bowler Glenn McGrath faced his sixth disciplinary hearing in eight years on Thursday after being reported by match umpires during the third Test against South Africa."
"australian share prices closed #.## percent lower thursday as investors took some modest profits after a series of record breaking performances , dealers said .",australian shares slip on profit-taking,"a series of record-breaking performances.

Final summary:
assistant
<think>

</think>

Australian share prices closed slightly lower on Thursday as investors took modest profits after a series of record-breaking performances.","a series of record-breaking performances.

Final summary:
assistant
<think>

</think>

Australian share prices closed slightly lower on Thursday as investors took modest profits after a series of record-breaking performances.",213,116,329,1.4990079168201191,0.24832374458562903,0.24832374458562903,0.08730225311033508,0.22545434780015255,"Summary:
assistant
<think>

</think>

Australian share prices fell slightly on Thursday as investors took modest profits following a series of record-breaking performances.","a series of record-breaking performances.

Final summary:
assistant
<think>

</think>

Australian share prices closed slightly lower on Thursday as investors took modest profits after a series of record-breaking performances."
"another cambodian rights activist was charged thursday with defaming prime minister hun sen , as critics warned the country would become a pariah state if it continued to crush dissent .",third cambodian rights activist charged with defaming pm hun sen,"assistant
<think>

</think>

A Cambodian rights activist was charged with defaming Prime Minister Hun Sen, prompting critics to warn that the country risks becoming a pariah state for suppressing dissent.","assistant
<think>

</think>

A Cambodian rights activist was charged with defaming Prime Minister Hun Sen, prompting critics to warn that the country risks becoming a pariah state for suppressing dissent.",232,97,329,1.4990079168201191,0.24832374458562903,0.24832374458562903,0.08730225311033508,0.22545434780015255,"assistant
<think>

</think>

A Cambodian rights activist was charged with defaming Prime Minister Hun Sen, prompting critics to warn that the country risks becoming a pariah state for suppressing dissent.","assistant
<think>

</think>

A Cambodian rights activist was charged with defaming Prime Minister Hun Sen, prompting critics to warn that the country risks becoming a pariah state for suppressing dissent."
the netherlands was gifted a berth in the final of the hopman cup mixed teams tennis tournament on thursday after german star nicolas kiefer pulled out of their group b tie here with back spasms .,netherlands reach hopman cup final after kiefer pulls out,"Final summary:
assistant
<think>

</think>

The Netherlands advanced to the Hopman Cup final after German star Nicolas Kiefer withdrew from their Group B tie due to back spasms.","Final summary:
assistant
<think>

</think>

The Netherlands advanced to the Hopman Cup final after German star Nicolas Kiefer withdrew from their Group B tie due to back spasms.",233,96,329,1.4990079168201191,0.24832374458562903,0.24832374458562903,0.08730225311033508,0.22545434780015255,The Netherlands advanced to the Hopman Cup final after German player Nicolas Kiefer withdrew from their match due to back spasms.,"Final summary:
assistant
<think>

</think>

The Netherlands advanced to the Hopman Cup final after German star Nicolas Kiefer withdrew from their Group B tie due to back spasms."
"the dollar regained some lost ground in asian trade thursday in what was seen as a largely technical rebound after weakness prompted by expectations of a shift in us interest rate policy , dealers said .",dollar regains ground but remains under pressure in asian trade,"assistant
<think>

</think>

The dollar regained some lost ground in Asian trade Thursday as a technical rebound following weakness caused by expectations of a shift in U.S. interest rate policy.","assistant
<think>

</think>

The dollar regained some lost ground in Asian trade Thursday as a technical rebound following weakness caused by expectations of a shift in U.S. interest rate policy.",234,95,329,1.4990079168201191,0.24832374458562903,0.24832374458562903,0.08730225311033508,0.22545434780015255,"<think>

</think>

The dollar recovered some losses in Asian trade on Thursday, marking a technical rebound following earlier weakness driven by expectations of a shift in U.S. interest rate policy.","assistant
<think>

</think>

The dollar regained some lost ground in Asian trade Thursday as a technical rebound following weakness caused by expectations of a shift in U.S. interest rate policy."
"japanese share prices rose #.## percent thursday to UNK highest closing high for more than five years as fresh gains on wall street fanned upbeat investor sentiment , dealers said .",tokyo shares close up #.## percent,":
assistant
<think>

</think>

Japanese share prices rose to their highest level in over five years on Thursday, driven by positive investor sentiment following gains on Wall Street.",":
assistant
<think>

</think>

Japanese share prices rose to their highest level in over five years on Thursday, driven by positive investor sentiment following gains on Wall Street.",235,101,336,1.3116177904958022,0.24832374458562903,0.24832374458562903,0.08730225311033508,0.22545434780015255,".

Summary:
assistant
<think>

</think>

Japanese share prices rose to their highest level in over five years on Thursday, driven by positive investor sentiment following gains on Wall Street.",":
assistant
<think>

</think>

Japanese share prices rose to their highest level in over five years on Thursday, driven by positive investor sentiment following gains on Wall Street."
"former world number four jelena dokic has been forced out of next week 's canberra international with an adductor injury which was aggravated in auckland this week , organisers said thursday .",injured dokic out of canberra international,"<think>

</think>

Former world number four Jelena Dokic has been forced out of the Canberra International due to an aggravated adductor injury sustained in Auckland.","<think>

</think>

Former world number four Jelena Dokic has been forced out of the Canberra International due to an aggravated adductor injury sustained in Auckland.",243,93,336,1.3116177904958022,0.24832374458562903,0.24832374458562903,0.08730225311033508,0.22545434780015255,"Summary:
assistant
<think>

</think>

Jelena Dokic, a former world number four, has been ruled out of the upcoming Canberra International due to an aggravated adductor injury sustained in Auckland.","<think>

</think>

Former world number four Jelena Dokic has been forced out of the Canberra International due to an aggravated adductor injury sustained in Auckland."
rain forced the fourth day 's play to be abandoned at #:## pm -lrb- #### gmt -rrb- in the third test between australia and south africa at the sydney cricket ground on thursday .,play abandoned for the day in third test due to rain,"summary:
assistant
<think>

</think>

Rain forced the abandonment of the fourth day of the third Test between Australia and South Africa at the Sydney Cricket Ground.","summary:
assistant
<think>

</think>

Rain forced the abandonment of the fourth day of the third Test between Australia and South Africa at the Sydney Cricket Ground.",242,94,336,1.3116177904958022,0.24832374458562903,0.24832374458562903,0.08730225311033508,0.22545434780015255,"<think>

</think>

Rain caused the abandonment of the fourth day of the third Test match between Australia and South Africa at the Sydney Cricket Ground.","summary:
assistant
<think>

</think>

Rain forced the abandonment of the fourth day of the third Test between Australia and South Africa at the Sydney Cricket Ground."
"the death toll from flash floods that devastated villages in indonesia 's east java province has risen to ## , police said thursday .",indonesian flood death toll rises to ##,".

Final summary:
assistant
<think>

</think>

The death toll from flash floods in East Java, Indonesia, has risen to an unspecified number, according to police.",".

Final summary:
assistant
<think>

</think>

The death toll from flash floods in East Java, Indonesia, has risen to an unspecified number, according to police.",220,116,336,1.3116177904958022,0.24832374458562903,0.24832374458562903,0.08730225311033508,0.22545434780015255,"java province has risen to ## , police said thursday .

Summary:
assistant
<think>

</think>

Police reported that the death toll from flash floods in East Java, Indonesia, has risen to an unspecified number.",".

Final summary:
assistant
<think>

</think>

The death toll from flash floods in East Java, Indonesia, has risen to an unspecified number, according to police."
lebanese newspapers warned thursday that israel faced a period of political turmoil with prime minister ariel sharon fighting for his life after suffering a massive brain hemorrhage .,lebanon warns of strife with sharon at death 's door,":
assistant
<think>

</think>

Lebanese newspapers warned that Israel faces political turmoil as Prime Minister Ariel Sharon battles for his life following a massive brain hemorrhage.",":
assistant
<think>

</think>

Lebanese newspapers warned that Israel faces political turmoil as Prime Minister Ariel Sharon battles for his life following a massive brain hemorrhage.",232,104,336,1.3116177904958022,0.24832374458562903,0.24832374458562903,0.08730225311033508,0.22545434780015255,"brain hemorrhage .

Summary:
assistant
<think>

</think>

Lebanese newspapers warned that Israel faces political turmoil as Prime Minister Ariel Sharon battles for his life following a massive brain hemorrhage.",":
assistant
<think>

</think>

Lebanese newspapers warned that Israel faces political turmoil as Prime Minister Ariel Sharon battles for his life following a massive brain hemorrhage."
"a second person has died from bird flu at a hospital in eastern turkey , a doctor there said thursday .",turkey reports second death from bird flu,"hospital on Thursday.

Final summary:
assistant
<think>

</think>

A doctor in eastern Turkey reported a second death from bird flu at a local hospital on Thursday.","hospital on Thursday.

Final summary:
assistant
<think>

</think>

A doctor in eastern Turkey reported a second death from bird flu at a local hospital on Thursday.",213,123,336,1.3116177904958022,0.24832374458562903,0.24832374458562903,0.08730225311033508,0.22545434780015255,"bird flu at a hospital in eastern turkey , a doctor there said thursday .

Summary:
assistant
<think>

</think>

A doctor in eastern Turkey reported a second death from bird flu at a local hospital on Thursday.","hospital on Thursday.

Final summary:
assistant
<think>

</think>

A doctor in eastern Turkey reported a second death from bird flu at a local hospital on Thursday."
"vince young scampered eight yards for a touchdown with ## seconds left , lifting second-ranked texas to a ##-## win over usc to give the longhorns their first national championship since #### .",longhorns lasso usc to win first national title in ## years,"Vince Young scored a touchdown with seconds remaining, leading second-ranked Texas to a victory over USC and securing the Longhorns' first national championship since 1969.","Vince Young scored a touchdown with seconds remaining, leading second-ranked Texas to a victory over USC and securing the Longhorns' first national championship since 1969.",247,89,336,1.3116177904958022,0.24832374458562903,0.24832374458562903,0.08730225311033508,0.22545434780015255,"Summary:
assistant
<think>

</think>

Vince Young scored a touchdown with seconds remaining, leading second-ranked Texas to a victory over USC and securing the Longhorns' first national championship since 1969.","Vince Young scored a touchdown with seconds remaining, leading second-ranked Texas to a victory over USC and securing the Longhorns' first national championship since 1969."
"the final results of iraq 's december general elections are due within the next four days , a member of the iraqi electoral commission said on thursday .",iraqi election final results out within four days,"elections expected within four days.

Final summary:
assistant
<think>

</think>

Iraqi electoral commission member states final results of December general elections expected within four days.","elections expected within four days.

Final summary:
assistant
<think>

</think>

Iraqi electoral commission member states final results of December general elections expected within four days.",222,114,336,1.3116177904958022,0.24832374458562903,0.24832374458562903,0.08730225311033508,0.22545434780015255,"said on thursday .

Summary:
assistant
<think>

</think>

Iraqi electoral commission member states final results of December general elections expected within four days.","elections expected within four days.

Final summary:
assistant
<think>

</think>

Iraqi electoral commission member states final results of December general elections expected within four days."
israeli deputy prime minister ehud olmert was chairing an emergency cabinet meeting thursday as prime minister ariel sharon was battling for his life in a jerusalem hospital .,olmert chairs emergency israeli cabinet meeting,"assistant
<think>

</think>

Israeli Deputy Prime Minister Ehud Olmert chaired an emergency cabinet meeting on Thursday while Prime Minister Ariel Sharon fought for his life in a Jerusalem hospital.","assistant
<think>

</think>

Israeli Deputy Prime Minister Ehud Olmert chaired an emergency cabinet meeting on Thursday while Prime Minister Ariel Sharon fought for his life in a Jerusalem hospital.",238,98,336,1.3116177904958022,0.24832374458562903,0.24832374458562903,0.08730225311033508,0.22545434780015255,".

Summary:
assistant
<think>

</think>

Israeli Deputy Prime Minister Ehud Olmert chaired an emergency cabinet meeting on Thursday while Prime Minister Ariel Sharon fought for his life in a Jerusalem hospital.","assistant
<think>

</think>

Israeli Deputy Prime Minister Ehud Olmert chaired an emergency cabinet meeting on Thursday while Prime Minister Ariel Sharon fought for his life in a Jerusalem hospital."
hopman cup director paul mcnamee has given the electronic `` hawk-eye '' line-calling system the thumbs up after it was used for the first time in an elite-level event here this week .,hopman cup boss gives hawk-eye a nod and a wink,"</think>

Hopman Cup director Paul McNamee has approved the use of the electronic ""Hawk-Eye"" line-calling system after its debut at an elite-level event.","</think>

Hopman Cup director Paul McNamee has approved the use of the electronic ""Hawk-Eye"" line-calling system after its debut at an elite-level event.",246,90,336,1.3116177904958022,0.24832374458562903,0.24832374458562903,0.08730225311033508,0.22545434780015255,":
assistant
<think>

</think>

Hopman Cup director Paul McNamee has approved the use of the electronic ""Hawk-Eye"" line-calling system after its debut at an elite-level event.","</think>

Hopman Cup director Paul McNamee has approved the use of the electronic ""Hawk-Eye"" line-calling system after its debut at an elite-level event."
israel 's media declared an end thursday to the tumultuous ariel sharon era as the prime minister lay fighting for his life after suffering a massive brain UNK .,israeli media declare end to sharon era,"assistant
<think>

</think>

Israel's media declared the end of Ariel Sharon's era as the former prime minister fought for his life after suffering a massive brain hemorrhage.","assistant
<think>

</think>

Israel's media declared the end of Ariel Sharon's era as the former prime minister fought for his life after suffering a massive brain hemorrhage.",237,99,336,1.3116177904958022,0.24832374458562903,0.24832374458562903,0.08730225311033508,0.22545434780015255,"K .

Summary:
assistant
<think>

</think>

Israel's media announced the end of Ariel Sharon's tumultuous era as the former prime minister fought for his life following a massive brain hemorrhage.","assistant
<think>

</think>

Israel's media declared the end of Ariel Sharon's era as the former prime minister fought for his life after suffering a massive brain hemorrhage."
"the philippine government said thursday it wants a `` swift resolution '' of journalists ' murders , after a global press watchdog said the country was the world 's deadliest place for journalists next to iraq in #### .",philippines vows swift resolution of press murders,"The Philippine government called for a swift resolution to journalists' murders after a global press watchdog ranked the country as the world's deadliest for journalists, second only to Iraq.","The Philippine government called for a swift resolution to journalists' murders after a global press watchdog ranked the country as the world's deadliest for journalists, second only to Iraq.",251,85,336,1.3116177904958022,0.24832374458562903,0.24832374458562903,0.08730225311033508,0.22545434780015255,"assistant
<think>

</think>

The Philippine government called for a swift resolution to journalists' murders after a global press watchdog ranked the country as the world's deadliest for journalists, second only to Iraq.","The Philippine government called for a swift resolution to journalists' murders after a global press watchdog ranked the country as the world's deadliest for journalists, second only to Iraq."
"south korea is to build up its submarine fleet by increasing the number of vessels and boosting their capability , the defense ministry said thursday .",south korea to build up submarine fleet,"according to the Defense Ministry.

Final summary:
assistant
<think>

</think>

South Korea plans to expand and enhance its submarine fleet, according to the Defense Ministry.","according to the Defense Ministry.

Final summary:
assistant
<think>

</think>

South Korea plans to expand and enhance its submarine fleet, according to the Defense Ministry.",217,119,336,1.3116177904958022,0.24832374458562903,0.24832374458562903,0.08730225311033508,0.22545434780015255,"their capability , the defense ministry said thursday .

Summary:
assistant
<think>

</think>

South Korea plans to expand and enhance its submarine fleet, according to the Defense Ministry.","according to the Defense Ministry.

Final summary:
assistant
<think>

</think>

South Korea plans to expand and enhance its submarine fleet, according to the Defense Ministry."
"basf , the world 's biggest chemicals company , prefers that its planned takeover of us firm engelhard was a friendly rather than a hostile move , basf chairman juergen hambrecht said in a newspaper interview published on thursday .",basf prefers friendly takeover of us firm engelhard,"assistant
<think>

</think>

BasF Chairman Juergen Hambrecht stated that the company prefers its planned takeover of US firm Engelhard to be friendly rather than hostile.","assistant
<think>

</think>

BasF Chairman Juergen Hambrecht stated that the company prefers its planned takeover of US firm Engelhard to be friendly rather than hostile.",247,89,336,1.3116177904958022,0.24832374458562903,0.24832374458562903,0.08730225311033508,0.22545434780015255,"</think>

BasF Chairman Juergen Hambrecht stated that the company prefers its planned takeover of US firm Engelhard to be friendly rather than hostile.","assistant
<think>

</think>

BasF Chairman Juergen Hambrecht stated that the company prefers its planned takeover of US firm Engelhard to be friendly rather than hostile."
"dubai came to a halt on thursday as the emirate prepared for the funeral of its ruler sheikh maktoum bin rashed al-maktoum , who died wednesday of natural causes while on a visit to australia .",dubai to bury uae vice president maktoum,"Dubai halted operations on Thursday to prepare for the funeral of Sheikh Maktoum bin Rashed al-Maktoum, who died of natural causes while visiting Australia.","Dubai halted operations on Thursday to prepare for the funeral of Sheikh Maktoum bin Rashed al-Maktoum, who died of natural causes while visiting Australia.",258,78,336,1.3116177904958022,0.24832374458562903,0.24832374458562903,0.08730225311033508,0.22545434780015255,"Dubai halted operations on Thursday to prepare for the funeral of Sheikh Maktoum bin Rashed al-Maktoum, who died of natural causes in Australia.","Dubai halted operations on Thursday to prepare for the funeral of Sheikh Maktoum bin Rashed al-Maktoum, who died of natural causes while visiting Australia."
"retail sales in germany fell in november , underlining the ongoing fragility of consumer sentiment in the eurozone 's biggest economy , data showed on thursday .",german retail sales down in november,".

Final summary:
assistant
<think>

</think>

German retail sales fell in November, highlighting persistent consumer sentiment fragility in the eurozone's largest economy.",".

Final summary:
assistant
<think>

</think>

German retail sales fell in November, highlighting persistent consumer sentiment fragility in the eurozone's largest economy.",227,109,336,1.3116177904958022,0.24832374458562903,0.24832374458562903,0.08730225311033508,0.22545434780015255,"showed on thursday .

Summary:
assistant
<think>

</think>

German retail sales fell in November, highlighting persistent consumer sentiment fragility in the eurozone's largest economy.",".

Final summary:
assistant
<think>

</think>

German retail sales fell in November, highlighting persistent consumer sentiment fragility in the eurozone's largest economy."
"international aid agencies on thursday stepped up appeals for urgent intervention in drought-hit northern kenya , warning of mass starvation in the region where at least ## people have already died of hunger and related illness amid fears of a major famine .",aid groups sound famine disaster warning for northern kenya,"International aid agencies stepped up appeals on Thursday for urgent intervention in drought-hit northern Kenya, warning of mass starvation after at least ## people had already died of hunger and related illnesses amid fears of a major famine.","International aid agencies stepped up appeals on Thursday for urgent intervention in drought-hit northern Kenya, warning of mass starvation after at least ## people had already died of hunger and related illnesses amid fears of a major famine.",256,87,343,1.101738207769813,0.24832374458562903,0.24832374458562903,0.08730225311033508,0.22545434780015255,"International aid agencies urgently appealed for intervention in drought-stricken northern Kenya on Thursday, warning of mass starvation after at least ## people have already died from hunger and related illnesses amid fears of a major famine.","International aid agencies stepped up appeals on Thursday for urgent intervention in drought-hit northern Kenya, warning of mass starvation after at least ## people had already died of hunger and related illnesses amid fears of a major famine."
"american skeleton coach tim nardiello wo n't travel with his athletes to a competition in europe next week , the new york times reported on wednesday .",american skeleton coach wo n't travel with team,"with his athletes.

Final summary:
assistant
<think>

</think>

American skeleton coach Tim Nardiello will not travel with his athletes to a competition in Europe next week, according to a New York Times report on Wednesday.","with his athletes.

Final summary:
assistant
<think>

</think>

American skeleton coach Tim Nardiello will not travel with his athletes to a competition in Europe next week, according to a New York Times report on Wednesday.",224,119,343,1.101738207769813,0.24832374458562903,0.24832374458562903,0.08730225311033508,0.22545434780015255,"wednesday .

Summary:
assistant
<think>

</think>

New York Times reported that American skeleton coach Tim Nardiello will not travel to a European competition next week with his athletes.","with his athletes.

Final summary:
assistant
<think>

</think>

American skeleton coach Tim Nardiello will not travel with his athletes to a competition in Europe next week, according to a New York Times report on Wednesday."
"britain 's top swimming coach bill sweetenham , who was cleared by an independent investigation of bullying members of the british team , still has questions to answer his employers when he returns at the end of the month .",cleared UNK facing another grilling from british swim bosses,"<think>

</think>

Despite being cleared of bullying charges, British swimming coach Bill Sweetenham must still answer questions from his employers when he returns at the end of the month.","<think>

</think>

Despite being cleared of bullying charges, British swimming coach Bill Sweetenham must still answer questions from his employers when he returns at the end of the month.",249,94,343,1.101738207769813,0.24832374458562903,0.24832374458562903,0.08730225311033508,0.22545434780015255,"</think>

Despite being cleared of bullying charges by an independent investigation, British swimming coach Bill Sweetenham must still answer questions from his employers upon his return at the end of the month.","<think>

</think>

Despite being cleared of bullying charges, British swimming coach Bill Sweetenham must still answer questions from his employers when he returns at the end of the month."
"israeli prime minister ariel sharon remains in a serious but stable condition after undergoing surgery following a massive brain hemorrhage , a hospital spokesman said thursday .",sharon still in serious condition after surgery,"following surgery for a massive brain hemorrhage.

Final summary:
assistant
<think>

</think>

Israeli Prime Minister Ariel Sharon remains in serious but stable condition after surgery for a massive brain hemorrhage.","following surgery for a massive brain hemorrhage.

Final summary:
assistant
<think>

</think>

Israeli Prime Minister Ariel Sharon remains in serious but stable condition after surgery for a massive brain hemorrhage.",221,122,343,1.101738207769813,0.24832374458562903,0.24832374458562903,0.08730225311033508,0.22545434780015255,".

Summary:
assistant
<think>

</think>

Israeli Prime Minister Ariel Sharon is in serious but stable condition following surgery for a massive brain hemorrhage.","following surgery for a massive brain hemorrhage.

Final summary:
assistant
<think>

</think>

Israeli Prime Minister Ariel Sharon remains in serious but stable condition after surgery for a massive brain hemorrhage."

metric,value
task,summarization
strategy,sv-cot
model,qwen3_5_9b
dataset,gigaword
num_samples,100
acc,0.24832374458562903
rouge1,0.24832374458562903
rouge2,0.08730225311033508
rougeL,0.22545434780015255
metric_backend,rouge_score
total_input_tokens,23170
total_output_tokens,9818
total_tokens,32988
total_runtime_sec,139.0650475390721
avg_input_tokens,231.7
avg_output_tokens,98.18
avg_total_tokens,329.88
avg_runtime_sec,1.3906504753907212
