Text,truth,pre,pred_raw,input_tokens,output_tokens,total_tokens,runtime,acc,bleu,chrf,sv_initial_raw,sv_verified_raw
"When meeting with Aripov, Li Keqiang said President Xi Jinping held a meeting with President Mirziyoyev, who has visited China in May of this year.",在会见阿里波夫时李克强表示，习近平主席同今年五月访华的米尔济约耶夫总统举行会晤。,"曾访问中国。

Final translation (Chinese):assistant

当与阿里波夫会面时，李克强表示，习近平主席与乌兹别克斯坦总统米尔济约耶夫举行了会面，后者今年五月曾访问中国。","曾访问中国。

Final translation (Chinese):assistant

当与阿里波夫会面时，李克强表示，习近平主席与乌兹别克斯坦总统米尔济约耶夫举行了会面，后者今年五月曾访问中国。",276,135,411,0.18473188156349352,0.03120856614106708,0.03120856614106708,0.16051807025009177,"year.

Translation (Chinese):assistant

当与阿里波夫会面时，李克强表示，习近平主席与米尔济约耶夫总统举行了会面，后者今年五月曾访问中国。","曾访问中国。

Final translation (Chinese):assistant

当与阿里波夫会面时，李克强表示，习近平主席与乌兹别克斯坦总统米尔济约耶夫举行了会面，后者今年五月曾访问中国。"
"Uzbekistan is ready to make joint efforts with China to strengthen cooperation in transportation facilities, hydropower, and other fields so as to promote the all-round development of bilateral relations and cooperation.",乌方愿同中方共同努力，加强交通设施、水电等领域合作，推动两国关系与合作全面发展。,"合作的全面發展。

Final translation (Chinese):assistant

烏茲別克準備與中國共同努力，增強交通設施、水力發電和其他領域的合作，以促進雙邊關係和合作的全面發展。","合作的全面發展。

Final translation (Chinese):assistant

烏茲別克準備與中國共同努力，增強交通設施、水力發電和其他領域的合作，以促進雙邊關係和合作的全面發展。",278,133,411,0.18473188156349352,0.03120856614106708,0.03120856614106708,0.16051807025009177,"(Chinese):assistant

烏茲別克準備與中國共同努力，增強交通設施、水力發電和其他領域的合作，以促進雙邊關係和合作的全面發展。","合作的全面發展。

Final translation (Chinese):assistant

烏茲別克準備與中國共同努力，增強交通設施、水力發電和其他領域的合作，以促進雙邊關係和合作的全面發展。"
Uzbekistan hopes to strengthen cooperation between the two countries within the SCO framework.,乌方愿加强两国在上合组织框架内合作。,"(Chinese):assistant

烏茲別克希望在SCO框架下加強兩國之間的合作。

Final translation (Chinese):assistant

烏茲別克希望在SCO框架下加強與兩國之間的合作。","(Chinese):assistant

烏茲別克希望在SCO框架下加強兩國之間的合作。

Final translation (Chinese):assistant

烏茲別克希望在SCO框架下加強與兩國之間的合作。",234,177,411,0.18473188156349352,0.03120856614106708,0.03120856614106708,0.16051807025009177,"translation.

Input (English):
Uzbekistan hopes to strengthen cooperation between the two countries within the SCO framework.

Translation (Chinese):assistant

烏茲別克希望在SCO框架下加強兩國之間的合作。","(Chinese):assistant

烏茲別克希望在SCO框架下加強兩國之間的合作。

Final translation (Chinese):assistant

烏茲別克希望在SCO框架下加強與兩國之間的合作。"
The decisions on the Provisional Regulations will be implemented from the date of its promulgation.,暂行条例的决定， 自公布之日起施行。,"ulgation.

Translation (Chinese):assistant

《臨時規則》相關決定將自頒布之日起實施。

Final translation (Chinese):assistant

《臨時規則》相關決定將自頒布之日起實施。","ulgation.

Translation (Chinese):assistant

《臨時規則》相關決定將自頒布之日起實施。

Final translation (Chinese):assistant

《臨時規則》相關決定將自頒布之日起實施。",235,176,411,0.18473188156349352,0.03120856614106708,0.03120856614106708,0.16051807025009177,"The decisions on the Provisional Regulations will be implemented from the date of its promulgation.

Translation (Chinese):assistant

《臨時規則》相關決定將自頒布之日起實施。","ulgation.

Translation (Chinese):assistant

《臨時規則》相關決定將自頒布之日起實施。

Final translation (Chinese):assistant

《臨時規則》相關決定將自頒布之日起實施。"
"In accordance with the plan of the Central Party Committee and the State Council, a pilot project to replace the business tax with a value-added tax was launched in 2012 and was fully launched from May 1, 2016.",按照党中央国务院的部署，二零一二年启动营业税改征增值税试点， 二零一六年五月一号全面推开。,根據中央黨政領導小組和國務院的計劃，於2012年啟動了一個試點項目，將商業稅替代為增值稅，於2016年5月1日全面實施。,根據中央黨政領導小組和國務院的計劃，於2012年啟動了一個試點項目，將商業稅替代為增值稅，於2016年5月1日全面實施。,301,110,411,0.18473188156349352,0.03120856614106708,0.03120856614106708,0.16051807025009177,根據中央黨政領導小組和國務院的計劃，於2012年啟動了一個試點項目，將商業稅替代為增值稅，於2016年5月1日全面實施。,根據中央黨政領導小組和國務院的計劃，於2012年啟動了一個試點項目，將商業稅替代為增值稅，於2016年5月1日全面實施。
"After launching the pilots to replace the business tax with a value-added tax,",全面推开营改增试点后,"-added tax,

Translation (Chinese):assistant

在推行将商业税替换为增值税的飞行员之后，

Final translation (Chinese):assistant

推行增值税试点后，商业税将被替换。","-added tax,

Translation (Chinese):assistant

在推行将商业税替换为增值税的飞行员之后，

Final translation (Chinese):assistant

推行增值税试点后，商业税将被替换。",231,180,411,0.18473188156349352,0.03120856614106708,0.03120856614106708,0.16051807025009177,"the final translation.

Input (English):
After launching the pilots to replace the business tax with a value-added tax,

Translation (Chinese):assistant

在推行将商业税替换为增值税的飞行员之后，","-added tax,

Translation (Chinese):assistant

在推行将商业税替换为增值税的飞行员之后，

Final translation (Chinese):assistant

推行增值税试点后，商业税将被替换。"
"the service fields previously having a business tax have uniformly levied value-added taxes. The business tax that has been implemented for more than 60 years has been virtually eliminated,",原来施行营业税的服务业领域已统一征收增值税，实质上全面取消了实施六十多年的营业税 。,"translation (Chinese):assistant

這些曾經徵收商業稅的服務項目，均已統一徵收增值稅。已經實施超過60年的商業稅，已經基本被廢除，","translation (Chinese):assistant

這些曾經徵收商業稅的服務項目，均已統一徵收增值稅。已經實施超過60年的商業稅，已經基本被廢除，",279,132,411,0.18473188156349352,0.03120856614106708,0.03120856614106708,0.16051807025009177,"been virtually eliminated,

Translation (Chinese):assistant

這些曾經徵收商業稅的服務項目，均已統一徵收增值稅。已經實施超過60年的商業稅，已經被大大減少，","translation (Chinese):assistant

這些曾經徵收商業稅的服務項目，均已統一徵收增值稅。已經實施超過60年的商業稅，已經基本被廢除，"
and delivered a congratulatory speech on behalf of the CPC Central Committee.,并代表中共中央致贺词,"final translation.

Input (English):
and delivered a congratulatory speech on behalf of the CPC Central Committee.

Translation (Chinese):assistant

并代表中共中央致贺词。

Final translation (Chinese):assistant

并代表中共中央致贺词。","final translation.

Input (English):
and delivered a congratulatory speech on behalf of the CPC Central Committee.

Translation (Chinese):assistant

并代表中共中央致贺词。

Final translation (Chinese):assistant

并代表中共中央致贺词。",221,190,411,0.18473188156349352,0.03120856614106708,0.03120856614106708,0.16051807025009177,"Output only the final translation.

Input (English):
and delivered a congratulatory speech on behalf of the CPC Central Committee.

Translation (Chinese):assistant

并代表中共中央致贺词。","final translation.

Input (English):
and delivered a congratulatory speech on behalf of the CPC Central Committee.

Translation (Chinese):assistant

并代表中共中央致贺词。

Final translation (Chinese):assistant

并代表中共中央致贺词。"
"The congratulatory speech pointed out that since the 18th CPC National Congress, the party and the country have made historic achievements, and historic changes have taken place.",贺词指出， 中共十八大以来，党和国家事业取得了历史性成就、 发生了历史性变革。,"(Chinese):assistant

自十八大以来，党和国家取得了历史性成就，发生了历史性变化。

Final translation (Chinese):assistant

自十八大以来，党和国家取得了历史性成就，发生了历史性转折。","(Chinese):assistant

自十八大以来，党和国家取得了历史性成就，发生了历史性变化。

Final translation (Chinese):assistant

自十八大以来，党和国家取得了历史性成就，发生了历史性转折。",251,160,411,0.18473188156349352,0.03120856614106708,0.03120856614106708,0.16051807025009177,"changes have taken place.

Translation (Chinese):assistant

自十八大以来，党和国家取得了历史性成就，发生了历史性变化。","(Chinese):assistant

自十八大以来，党和国家取得了历史性成就，发生了历史性变化。

Final translation (Chinese):assistant

自十八大以来，党和国家取得了历史性成就，发生了历史性转折。"
The united front and multi-party cooperation have made important contributions.,统一战线和多党合作作出了重要贡献。,"have made important contributions.

Translation (Chinese):assistant

統一戰線和多黨合作已經做出了重要貢獻。

Final translation (Chinese):assistant

統一戰線和多黨合作已經做出了重要貢獻。","have made important contributions.

Translation (Chinese):assistant

統一戰線和多黨合作已經做出了重要貢獻。

Final translation (Chinese):assistant

統一戰線和多黨合作已經做出了重要貢獻。",227,184,411,0.18473188156349352,0.03120856614106708,0.03120856614106708,0.16051807025009177,"by step internally.
Output only the final translation.

Input (English):
The united front and multi-party cooperation have made important contributions.

Translation (Chinese):assistant

統一戰線和多黨合作已經做出了重要貢獻。","have made important contributions.

Translation (Chinese):assistant

統一戰線和多黨合作已經做出了重要貢獻。

Final translation (Chinese):assistant

統一戰線和多黨合作已經做出了重要貢獻。"
"Over the past five years, the China Association Promoting Democracy has upheld the principle of providing assistance to the ruling party, fulfilling its duties for the country, and serving the people,",五年来，民进秉持为执政党助力、为国家尽责、为人民服务的使命担当,"，為國家履行職責，為人民服務，

Final translation (Chinese):assistant

過去五年來，中國促進民主協會一直堅持為執政黨提供援助，為國家履行職責，服務人民。","，為國家履行職責，為人民服務，

Final translation (Chinese):assistant

過去五年來，中國促進民主協會一直堅持為執政黨提供援助，為國家履行職責，服務人民。",268,143,411,0.18473188156349352,0.03120856614106708,0.03120856614106708,0.16051807025009177,"people,

Translation (Chinese):assistant

過去五年來，中國促進民主協會一直堅持為執政黨提供援助，為國家履行職責，為人民服務，","，為國家履行職責，為人民服務，

Final translation (Chinese):assistant

過去五年來，中國促進民主協會一直堅持為執政黨提供援助，為國家履行職責，服務人民。"
"conduct extensive and in-depth investigations and studies, actively offer suggestions and opinions,",广泛深入调研，积极建言献策,"(Chinese):assistant

進行廣泛和深入的調查和研究，積極提出建議和意見。

Final translation (Chinese):assistant

進行廣泛和深入的調查和研究，積極提出建議和意見。","(Chinese):assistant

進行廣泛和深入的調查和研究，積極提出建議和意見。

Final translation (Chinese):assistant

進行廣泛和深入的調查和研究，積極提出建議和意見。",233,178,411,0.18473188156349352,0.03120856614106708,0.03120856614106708,0.16051807025009177,"the final translation.

Input (English):
conduct extensive and in-depth investigations and studies, actively offer suggestions and opinions,

Translation (Chinese):assistant

進行廣泛和深入的調查和研究，積極提出建議和意見。","(Chinese):assistant

進行廣泛和深入的調查和研究，積極提出建議和意見。

Final translation (Chinese):assistant

進行廣泛和深入的調查和研究，積極提出建議和意見。"
"and make new contributions to implementation of the strategy of rejuvenating the country through science and education, the strategy of strengthening the country by employing qualified personnel and the strategy of innovation-driven development,",为实施科教兴国战略、人才强国战略、创新驱动发展战略等作出新贡献。,"国家实力战略和创新驱动发展战略。

Final translation (Chinese):assistant

并通过科学和教育来实现国家复兴战略、通过高素质人才来增强国家实力、推动创新驱动发展战略。","国家实力战略和创新驱动发展战略。

Final translation (Chinese):assistant

并通过科学和教育来实现国家复兴战略、通过高素质人才来增强国家实力、推动创新驱动发展战略。",268,143,411,0.18473188156349352,0.03120856614106708,0.03120856614106708,0.16051807025009177,",

Translation (Chinese):assistant

并通过科学和教育来实现国家复兴战略、通过高素质人才来增强国家实力战略和创新驱动发展战略。","国家实力战略和创新驱动发展战略。

Final translation (Chinese):assistant

并通过科学和教育来实现国家复兴战略、通过高素质人才来增强国家实力、推动创新驱动发展战略。"
"accurately grasp the requirements of building socialist participating parties with Chinese characteristics, earnestly perform the functions of participating in politics and discussing politics, supervising democratically and participating in the political consultation under the leadership of the Communist Party of China.",准确把握建设中国特色社会主义参政党的要求，切实履行好参政议政、民主监督、参加中国共产党领导的政治协商职能。,"Final translation (Chinese):assistant

准确把握建设有中国特色的社会主义参与党的要求，认真履行参与政治讨论政治、民主监督和政治协商职责，坚持中国共产党的领导。","Final translation (Chinese):assistant

准确把握建设有中国特色的社会主义参与党的要求，认真履行参与政治讨论政治、民主监督和政治协商职责，坚持中国共产党的领导。",291,120,411,0.18473188156349352,0.03120856614106708,0.03120856614106708,0.16051807025009177,准确把握建设有中国特色的社会主义参与党的要求，认真履行参与政治讨论政治、民主监督和政治协商职责，坚持中国共产党的领导。,"Final translation (Chinese):assistant

准确把握建设有中国特色的社会主义参与党的要求，认真履行参与政治讨论政治、民主监督和政治协商职责，坚持中国共产党的领导。"
and promote a new level of self-building.,推进自身建设迈上新台阶,"the final translation.

Input (English):
and promote a new level of self-building.

Translation (Chinese):assistant

推動並促進自我建設的新水平。

Final translation (Chinese):assistant

推動並促進自我建設的新高度。","the final translation.

Input (English):
and promote a new level of self-building.

Translation (Chinese):assistant

推動並促進自我建設的新水平。

Final translation (Chinese):assistant

推動並促進自我建設的新高度。",218,193,411,0.18473188156349352,0.03120856614106708,0.03120856614106708,0.16051807025009177,"English to Chinese.
Think step by step internally.
Output only the final translation.

Input (English):
and promote a new level of self-building.

Translation (Chinese):assistant

推動並促進自我建設的新水平。","the final translation.

Input (English):
and promote a new level of self-building.

Translation (Chinese):assistant

推動並促進自我建設的新水平。

Final translation (Chinese):assistant

推動並促進自我建設的新高度。"
"Zhang Baowen, Vice President of the NPC Standing Committee and President of the NLD, delivered a congratulatory message on behalf of the Central Committee of the Democratic Parties and the All-China Federation of Industry and Commerce.",全国人大常委会副委员长、民盟中央主席张宝文代表各民主党派中央、全国工商联致贺词。,"Final translation (Chinese):assistant

张宝文，全国人民代表大会常务委员会副委员长和全国工商联主席，代表中共中央和全国工商联致贺。","Final translation (Chinese):assistant

张宝文，全国人民代表大会常务委员会副委员长和全国工商联主席，代表中共中央和全国工商联致贺。",285,107,392,0.15407761081223725,0.03120856614106708,0.03120856614106708,0.16051807025009177,"(Chinese):assistant

张宝文，全国人民代表大会常务委员会副委员长和全国工商联主席，代表民主党派中央委员会和全国工商联致贺。","Final translation (Chinese):assistant

张宝文，全国人民代表大会常务委员会副委员长和全国工商联主席，代表中共中央和全国工商联致贺。"
"Yan Junqi, Executive President of the presidium of the General Assembly, delivered a working report on behalf of the 13th Central Committee of the People's Republic of China.",大会主席团常务主席严隽琪代表民进第十三届中央委员会作工作报告。,"向大会提交了工作报告。

Final translation (Chinese):assistant

阎俊奇，大会主席团主席，代表中国共产党第十三届中央委员会向大会提交了工作报告。","向大会提交了工作报告。

Final translation (Chinese):assistant

阎俊奇，大会主席团主席，代表中国共产党第十三届中央委员会向大会提交了工作报告。",271,121,392,0.15407761081223725,0.03120856614106708,0.03120856614106708,0.16051807025009177,"People's Republic of China.

Translation (Chinese):assistant

阎俊奇，总会主席团主席，代表中国共产党第十三届中央委员会向大会提交了工作报告。","向大会提交了工作报告。

Final translation (Chinese):assistant

阎俊奇，大会主席团主席，代表中国共产党第十三届中央委员会向大会提交了工作报告。"
"Liu Yandong, You Quan, Qiangba Puncog, Zhang Qingli,",刘延东、尤权、向巴平措、张庆黎,"):assistant

刘延东、尤权、强巴昂措、张庆黎

Final translation (Chinese):assistant

刘延东、尤权、强巴昂措、张庆黎","):assistant

刘延东、尤权、强巴昂措、张庆黎

Final translation (Chinese):assistant

刘延东、尤权、强巴昂措、张庆黎",241,151,392,0.15407761081223725,0.03120856614106708,0.03120856614106708,0.16051807025009177,"English):
Liu Yandong, You Quan, Qiangba Puncog, Zhang Qingli,

Translation (Chinese):assistant

刘延东、尤权、强巴昂措、张庆黎","):assistant

刘延东、尤权、强巴昂措、张庆黎

Final translation (Chinese):assistant

刘延东、尤权、强巴昂措、张庆黎"
"and the review has approved the Articles (Amendments) of the China Association Promoting Democracy, and will select the 14th Central Committee of the China Association Promoting Democracy.",审议通过《中国民主促进会章程（修正案）》， 选举中国民主促进会第十四届中央委员会。,"assistant

並且審查通過了中國促進民主協會的《會員條款（修正案）》，並將選出中國促進民主協會的第十四屆中央委員會。","assistant

並且審查通過了中國促進民主協會的《會員條款（修正案）》，並將選出中國促進民主協會的第十四屆中央委員會。",282,110,392,0.15407761081223725,0.03120856614106708,0.03120856614106708,0.16051807025009177,"the China Association Promoting Democracy.

Translation (Chinese):assistant

並且審查通過了中國促進民主協會的《會員條款（修正案）》，並將選出中國促進民主協會的第十四屆中央委員會。","assistant

並且審查通過了中國促進民主協會的《會員條款（修正案）》，並將選出中國促進民主協會的第十四屆中央委員會。"
"In news delivered to this station, in tomorrow People's Daily, the article ""Making Unremitting Efforts Towards the Goal of Building a Cyberpower, the Strategic Review On General Secretary Xi Jinping's Leadership on Promoting a Cyberpower"" will be published.",本台消息明天出版的人民日报将发表《朝着建设网络强国目标不懈努力，习近平总书记引领推动网络强国战略综述》。,明天《人民日报》将发表题为《在推进网络强国建设上不懈努力——习近平总书记在网络强国建设中的战略思考》的文章。,明天《人民日报》将发表题为《在推进网络强国建设上不懈努力——习近平总书记在网络强国建设中的战略思考》的文章。,303,89,392,0.15407761081223725,0.03120856614106708,0.03120856614106708,0.16051807025009177,明天《人民日报》将发表题为《在推进建设网络强国上不懈努力——总书记习近平在网络强国建设中的战略思考》的文章。,明天《人民日报》将发表题为《在推进网络强国建设上不懈努力——习近平总书记在网络强国建设中的战略思考》的文章。
and the Forge Ahead Five-Year Major Achievements Exhibition.,和砥砺奋进的五年大型成就展,"Five-Year Major Achievements Exhibition.

Translation (Chinese):assistant

并展现Forge Ahead五年重大成就展。

Final translation (Chinese):assistant

并展现Forge Ahead五年重大成就展。","Five-Year Major Achievements Exhibition.

Translation (Chinese):assistant

并展现Forge Ahead五年重大成就展。

Final translation (Chinese):assistant

并展现Forge Ahead五年重大成就展。",226,166,392,0.15407761081223725,0.03120856614106708,0.03120856614106708,0.16051807025009177,"text from English to Chinese.
Think step by step internally.
Output only the final translation.

Input (English):
and the Forge Ahead Five-Year Major Achievements Exhibition.

Translation (Chinese):assistant

并展现Forge Ahead五年重大成就展。","Five-Year Major Achievements Exhibition.

Translation (Chinese):assistant

并展现Forge Ahead五年重大成就展。

Final translation (Chinese):assistant

并展现Forge Ahead五年重大成就展。"
"We regard China as the world's future development direction. In particular, Marxism-Leninism is not a dogma. It is a philosophy, and must be adapted to the development of the country itself.",我们将中国视为世界未来的发展方向，特别是马克思列宁主义并不是一种教条它是一种哲学，必须适应国家本身的发展。,"assistant

我們視中國為世界未來發展的方向。特別是，馬克思列寧主義不是教條。它是一種哲學，必須根據國家自身的發展情況來適應。","assistant

我們視中國為世界未來發展的方向。特別是，馬克思列寧主義不是教條。它是一種哲學，必須根據國家自身的發展情況來適應。",286,106,392,0.15407761081223725,0.03120856614106708,0.03120856614106708,0.16051807025009177,"country itself.

Translation (Chinese):assistant

我們視中國為世界未來發展的方向。特別是，馬克思列寧主義不是教條。它是一種哲學，必須根據國家自身的發展來適應。","assistant

我們視中國為世界未來發展的方向。特別是，馬克思列寧主義不是教條。它是一種哲學，必須根據國家自身的發展情況來適應。"
This is what the Chinese Communist Party is doing.,这就是中国共产党正在做的,".

Input (English):
This is what the Chinese Communist Party is doing.

Translation (Chinese):assistant

這是中共正在做的事情。

Final translation (Chinese):assistant

這是中共正在做的事情。",".

Input (English):
This is what the Chinese Communist Party is doing.

Translation (Chinese):assistant

這是中共正在做的事情。

Final translation (Chinese):assistant

這是中共正在做的事情。",221,171,392,0.15407761081223725,0.03120856614106708,0.03120856614106708,0.16051807025009177,"the input text from English to Chinese.
Think step by step internally.
Output only the final translation.

Input (English):
This is what the Chinese Communist Party is doing.

Translation (Chinese):assistant

這是中共正在做的事情。",".

Input (English):
This is what the Chinese Communist Party is doing.

Translation (Chinese):assistant

這是中共正在做的事情。

Final translation (Chinese):assistant

這是中共正在做的事情。"
"The 16th National Congress of Chinese Peasants' and Workers' Democratic Party was closed in Beijing on December 1. The conference successfully completed its entire agenda, and voted upon and approved",中国农工民主党第十六次全国代表大会十二月一号在京闭幕，大会圆满完成各项议程，表决通过了,"translation (Chinese):assistant

中國農工民主黨第十六次全國代表大會於12月1日在北京閉幕。會議順利完成了全部議程，並通過並對其進行了批准","translation (Chinese):assistant

中國農工民主黨第十六次全國代表大會於12月1日在北京閉幕。會議順利完成了全部議程，並通過並對其進行了批准",281,111,392,0.15407761081223725,0.03120856614106708,0.03120856614106708,0.16051807025009177,"upon and approved

Translation (Chinese):assistant

中國農工民主黨第十六次全國代表大會於12月1日在北京閉幕。會議順利完成了全部議程，並通過並批准","translation (Chinese):assistant

中國農工民主黨第十六次全國代表大會於12月1日在北京閉幕。會議順利完成了全部議程，並通過並對其進行了批准"
"the Resolution of the 16th National Congress of the Chinese Peasants' and Workers' Democratic Party, the 16th National Congress of the Chinese Peasants' and Workers' Democratic Party, Resolution on the Report of the 15th Central Committee.",中国民工民主党第十六次全国代表大会决议， 中国民工民主党第十六次全国代表大会， 关于第十五届中央委员会报告的决议。,十六屆中國農工民主黨全國代表大會決議，關於十五屆中央委員會工作報告的決議。,十六屆中國農工民主黨全國代表大會決議，關於十五屆中央委員會工作報告的決議。,302,90,392,0.15407761081223725,0.03120856614106708,0.03120856614106708,0.16051807025009177,十六屆中國農工民主黨全國代表大會決議，十六屆中國農工民主黨全國代表大會決議，關於十五屆中央委員會工作報告的決議。,十六屆中國農工民主黨全國代表大會決議，關於十五屆中央委員會工作報告的決議。
"comprehensively strengthen self-construction, and resolutely implement the work arrangements of the 16th Chinese Peasants' and Workers' Democratic Party, and",全面加强自身建设， 坚决贯彻落实农工党十六大各项工作部署。,"农工民主党的工作安排，和

Final translation (Chinese):assistant

全面加强自我建设，坚决贯彻执行第十六届中国农工民主党的工作安排，","农工民主党的工作安排，和

Final translation (Chinese):assistant

全面加强自我建设，坚决贯彻执行第十六届中国农工民主党的工作安排，",263,129,392,0.15407761081223725,0.03120856614106708,0.03120856614106708,0.16051807025009177,"asants' and Workers' Democratic Party, and

Translation (Chinese):assistant

全面加强自我建设，坚决贯彻执行第十六届中国农工民主党的工作安排，和","农工民主党的工作安排，和

Final translation (Chinese):assistant

全面加强自我建设，坚决贯彻执行第十六届中国农工民主党的工作安排，"
with a new spirit and high-spirited attitude,以崭新的精神面貌和昂扬的奋斗姿态,"new spirit and high-spirited attitude

Translation (Chinese):assistant

以新精神和高昂的态度

Final translation (Chinese):assistant

以新气象和昂扬的态度","new spirit and high-spirited attitude

Translation (Chinese):assistant

以新精神和高昂的态度

Final translation (Chinese):assistant

以新气象和昂扬的态度",225,167,392,0.15407761081223725,0.03120856614106708,0.03120856614106708,0.16051807025009177,"text from English to Chinese.
Think step by step internally.
Output only the final translation.

Input (English):
with a new spirit and high-spirited attitude

Translation (Chinese):assistant

以新精神和高昂的态度","new spirit and high-spirited attitude

Translation (Chinese):assistant

以新精神和高昂的态度

Final translation (Chinese):assistant

以新气象和昂扬的态度"
write a brilliant chapter worthy of a new era.,谱写无愧于新时代的灿烂篇章,"new era.

Translation (Chinese):assistant

寫下一個值得新時代的輝煌篇章。

Final translation (Chinese):assistant

寫下一個值得新時代的輝煌篇章。","new era.

Translation (Chinese):assistant

寫下一個值得新時代的輝煌篇章。

Final translation (Chinese):assistant

寫下一個值得新時代的輝煌篇章。",227,165,392,0.15407761081223725,0.03120856614106708,0.03120856614106708,0.16051807025009177,"the input text from English to Chinese.
Think step by step internally.
Output only the final translation.

Input (English):
write a brilliant chapter worthy of a new era.

Translation (Chinese):assistant

寫下一個值得新時代的輝煌篇章。","new era.

Translation (Chinese):assistant

寫下一個值得新時代的輝煌篇章。

Final translation (Chinese):assistant

寫下一個值得新時代的輝煌篇章。"
The review has approved the amendment to the constitution of the Jiu San Society and decided to submit it to the 11th National Congress of Jiu San Society for review.,审议通过九三学社章程修正案并决定提交九三学社第十一次全国代表大会审议。,"代表大會審議。

Final translation (Chinese):assistant

九三學社憲改案已經獲得通過，決定提交給第十一屆九三學社全國代表大會審議。","代表大會審議。

Final translation (Chinese):assistant

九三學社憲改案已經獲得通過，決定提交給第十一屆九三學社全國代表大會審議。",269,123,392,0.15407761081223725,0.03120856614106708,0.03120856614106708,0.16051807025009177,"Congress of Jiu San Society for review.

Translation (Chinese):assistant

九三學社憲改案已經獲得通過，決定提交給第十一屆九三學社全國代表大會審議。","代表大會審議。

Final translation (Chinese):assistant

九三學社憲改案已經獲得通過，決定提交給第十一屆九三學社全國代表大會審議。"
"to help more than 10,000 tourists return home safely.",已经协助一万多名游客安全回国,"):assistant

幫助超過 10,000 名遊客安全返回家園。

Final translation (Chinese):assistant

幫助超過 10,000 名遊客安全返回家園。","):assistant

幫助超過 10,000 名遊客安全返回家園。

Final translation (Chinese):assistant

幫助超過 10,000 名遊客安全返回家園。",233,159,392,0.15407761081223725,0.03120856614106708,0.03120856614106708,0.16051807025009177,"Chinese.
Think step by step internally.
Output only the final translation.

Input (English):
to help more than 10,000 tourists return home safely.

Translation (Chinese):assistant

幫助超過 10,000 名遊客安全返回家園。","):assistant

幫助超過 10,000 名遊客安全返回家園。

Final translation (Chinese):assistant

幫助超過 10,000 名遊客安全返回家園。"
"At present, the airport in Bali is still temporarily open.",截至目前，巴厘岛机场仍处于临时开放状态。,"is still temporarily open.

Translation (Chinese):assistant

目前，巴厘岛的机场仍暂时开放。

Final translation (Chinese):assistant

目前，巴厘岛机场仍暂时开放。","is still temporarily open.

Translation (Chinese):assistant

目前，巴厘岛的机场仍暂时开放。

Final translation (Chinese):assistant

目前，巴厘岛机场仍暂时开放。",228,164,392,0.15407761081223725,0.03120856614106708,0.03120856614106708,0.16051807025009177,"English to Chinese.
Think step by step internally.
Output only the final translation.

Input (English):
At present, the airport in Bali is still temporarily open.

Translation (Chinese):assistant

目前，巴厘岛的机场仍暂时开放。","is still temporarily open.

Translation (Chinese):assistant

目前，巴厘岛的机场仍暂时开放。

Final translation (Chinese):assistant

目前，巴厘岛机场仍暂时开放。"
"Thanks to changing wind direction, volcanic ash from the Agung volcano began to spread southward,",由于风向改变，阿贡火山喷出的火山灰 开始向南扩散,"(Chinese):assistant

由於風向改變，阿古昂火山的火山灰開始向南傳播。

Final translation (Chinese):assistant

由於風向改變，阿古昂火山的火山灰開始向南傳播。","(Chinese):assistant

由於風向改變，阿古昂火山的火山灰開始向南傳播。

Final translation (Chinese):assistant

由於風向改變，阿古昂火山的火山灰開始向南傳播。",249,196,445,0.2032196468753682,0.03120856614106708,0.03120856614106708,0.16051807025009177,"Output only the final translation.

Input (English):
Thanks to changing wind direction, volcanic ash from the Agung volcano began to spread southward,

Translation (Chinese):assistant

由於風向改變，阿古昂火山的火山灰開始向南傳播。","(Chinese):assistant

由於風向改變，阿古昂火山的火山灰開始向南傳播。

Final translation (Chinese):assistant

由於風向改變，阿古昂火山的火山灰開始向南傳播。"
affecting the airport in Bali and air routes.,影响到巴厘岛机场及航路,"the final translation.

Input (English):
affecting the airport in Bali and air routes.

Translation (Chinese):assistant

影響巴厘島的機場和航空航線。

Final translation (Chinese):assistant

影響巴厘島的機場和航空航線。","the final translation.

Input (English):
affecting the airport in Bali and air routes.

Translation (Chinese):assistant

影響巴厘島的機場和航空航線。

Final translation (Chinese):assistant

影響巴厘島的機場和航空航線。",231,214,445,0.2032196468753682,0.03120856614106708,0.03120856614106708,0.16051807025009177,".
Translate the input text from English to Chinese.
Think step by step internally.
Output only the final translation.

Input (English):
affecting the airport in Bali and air routes.

Translation (Chinese):assistant

影響巴厘島的機場和航空航線。","the final translation.

Input (English):
affecting the airport in Bali and air routes.

Translation (Chinese):assistant

影響巴厘島的機場和航空航線。

Final translation (Chinese):assistant

影響巴厘島的機場和航空航線。"
